drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
comedy,Marie,F,,,,"S'isch m'r ganz e Kriz, alle-n-Äujeblick muess d'r Herr Dr. Freundlich kumme-n-üs d'r Stadt, um bim Vater um mini Hand anzehalte, in d'r guete Meinung d'r Vater weiss alles.",0,stoskopf-dr-herr-maire
comedy,Grethl,F,,,,"Diss wurd m'r e süfere G'schicht gän...., d'r Vater wie pardü nix vum e Stadtherr wisse will.",0,stoskopf-dr-herr-maire
comedy,Marie,F,,,,Wenn d'r Vater numme nit so böes gelünt wär.....,0,stoskopf-dr-herr-maire
comedy,Grethl,F,,,,"Jo, zitter e Paar Daj isch gar nimm mit 'm üszekumme.",0,stoskopf-dr-herr-maire
comedy,Marie,F,,,,"Die Malchance! Z'erscht krejt'r sini Rhümatisse, no wurd d'r Adjunt Meischter im Gemänerath.....",0,stoskopf-dr-herr-maire
comedy,Grethl,F,,,,"Jo, un was ne ganz üsser Rand und Band gebrocht hett, diss isch, dass d'r Schulzebür vun Ziwelse de Kronen-|||Ordre IV. Class krejt hett, un er hett ne noch nit",0,stoskopf-dr-herr-maire
comedy,Marie,F,,,,Jesses Maria! Grethl hörsch ? S'isch d'r Vater wie wid'r Händel hett mit d'r Fränz! —,0,stoskopf-dr-herr-maire
comedy,Grethl,F,,,,"Mach g'schwind denne Roman weck, schunscht schilt 'r wid'r.",0,stoskopf-dr-herr-maire
comedy,D'r Herr Maire,M,mayor,government_executive_officials,upper_middle_class,"Ja, un dass 'r 's wisse, ich hab's satt mit-i, satt hawi's mit-i; uff Wihnachte kind ich ejch uff! Ich hab mi jetzt schun ball vierzig Johr vun-i kummedeere lon, awer jetzt isch m'r d'r Geduldfade verrisse. — Ei mini Rhümatisse! —",0,stoskopf-dr-herr-maire
comedy,Grethl,F,,,,"Ja, was isch denn schun wid'r passeert Vater ?",1,stoskopf-dr-herr-maire
comedy,D'r Herr Maire,M,mayor,government_executive_officials,upper_middle_class,"Was paaseert isch? Was? — Zuem Hüs nüs muess se, s'isch nix meh mit ere anzefange. Sie isch allewyl ihr Kopfs! — Ich hab welle han, dass se wie gewöhnli am Massti Suppepastetle macht un Marikknöpfle in d'Supp. — Jetzt, was mäne-n-ihr? Nix vun dem het se gemacht! Isch diss äu e-n-Asse for e Massti? — E Masstiasse ohne Suppepastetle un Marikknöpfle in d'r Supp, was wäre do unseri Visite säuje? Die wäre mäne, sie sin anstatt bim Herr Maire, bie Lumpevolik, bie Korbmacher, bie Kesselflicker ingelade! E Massti ohne Suppepastetle un Marikknöpfle, ob diss gepermetteert isch! — Ebb diss schun än Mensch erlebt hett.",1,stoskopf-dr-herr-maire
comedy,Marie,F,,,,"Alle Vater, verzirne-n-ejch nit eso, ihr wisse jo, 's macht ejch nit guet. D'Fränz isch e-n-alti wunderlichi Fräuj. Sie isch jetzt schun noht an veerzig Johr im Hüs, do muess m'r e bissel Nochsahns han. Kenn Mensch isch perfekt.",1,stoskopf-dr-herr-maire
comedy,D'r Herr Maire,M,mayor,government_executive_officials,upper_middle_class,"Alti Fräuj hin od'r here. — Wenn diss alles wär mit de Pastetle und Marikknöpfle, wott i nit emol nix säuje, sie hett awer äu numme 20 Kuejellupfe gebache anstatt veerzig, un numme än Pfund Brotwurscht iwwer gemacht uff d'Person.",1,stoskopf-dr-herr-maire
comedy,Marie,F,,,,Diss wurd doch reiche än Pfund uff d'Person !,1,stoskopf-dr-herr-maire
