drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
comedy,Madame Schweberle,FEMALE,,,,"Bisch ball ferti, Oscar?",0,hart-dr-poetisch-oscar
comedy,Oscar,MALE,merchant,service_and_sales,lower_middle_class,"Nur noch en Auesblick, Mamme. D’r letscht « Reim » zue mimm Gedicht kummt m’r nit in.|||In dem himmlischen Gefilde|||Schwebet Luna hoch und hehr;|||Königin der Sterngebilde….|||Weisch dü nix, wie zue « hehr » passt?",0,hart-dr-poetisch-oscar
comedy,Madame Schweberle,FEMALE,,,,Hehr? Was isch denn « hehr »?,1,hart-dr-poetisch-oscar
comedy,Oscar,MALE,merchant,service_and_sales,lower_middle_class,"Ei hehr isch doch hoch, erhawe, majestätisch. Kennsch denn dü dies Wort nit?",1,hart-dr-poetisch-oscar
comedy,Madame Schweberle,FEMALE,,,,"Un wer isch denn die Lina, wie de-n-andichtsch?",2,hart-dr-poetisch-oscar
comedy,Oscar,MALE,merchant,service_and_sales,lower_middle_class,"Lina, nee awer Mamme, ich red doch vun d’r Luna, dies isch jo d’r Mond.|||Zaij, Schakob, bring m’r e schwarzer Kaffee uf dene Schrecke.",2,hart-dr-poetisch-oscar
comedy,Madame Schweberle,FEMALE,,,,"Dies haw ich jetzt wieder nit gewisst, dass de Mond e su heisst. Awer Lina, oder Luna, dies isch g'hüpst wie g’sprunge; ich find, Oscar, es wär besser dü dätsch e mol e Gedicht üwer d’ Suzanne mache.",3,hart-dr-poetisch-oscar
comedy,Oscar,MALE,merchant,service_and_sales,lower_middle_class,Uewer d’ Suzanne? Do käm ich schoen an; dies dät mich nit üwel üsslache; ebs unpoetischeres als d’ Suzanne git’s üewerhaupt in d’r ganze Welt nit.,3,hart-dr-poetisch-oscar
comedy,Madame Schweberle,FEMALE,,,,"D’ Suzanne isch e verständigs Maidel, un grad will’s ken so hochi Gedanke im Kopf het wie dü, täts am allerbeschte zue d’r passe. Lüej, Oscar, bim Suzanne|||wärsch dü guet uffg'hebt. Es het Vermöje, es wär e Frau for ’s G’schäft, es versteht d’ Hüshaltung….",4,hart-dr-poetisch-oscar
comedy,Oscar,MALE,merchant,service_and_sales,lower_middle_class,"Mamme, hör uf oder ich lauf furt. Red m’r denn in de Lieb vum Vermöje, un wenn m’r eini lieb het, denkt m’r denn dran, ob se ’n e G’schäftsfrau isch, ob se ’n ebs vun d’r Hüshaltung versteht?",4,hart-dr-poetisch-oscar
