drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
horreur,M. Winkel,M,landlord,rentiers,upper_middle_class,"Kumme Sie, Herr Architekt.",0,bastian-s-gaischtert-im-huss
horreur,M. Meter,M,architect,professionals_scientific_technical,upper_middle_class,"Exküsiere Sie, M. Winkel, wenn ich... saperlot, es isch jo ball Zwölf...",1,bastian-s-gaischtert-im-huss
horreur,M. Winkel,M,landlord,rentiers,upper_middle_class,Deschto besser. Un? Han Sie min Hüs genau unter- suecht?,2,bastian-s-gaischtert-im-huss
horreur,M. Meter,M,architect,professionals_scientific_technical,upper_middle_class,"Gewissehaft, ja.",3,bastian-s-gaischtert-im-huss
horreur,M. Winkel,M,landlord,rentiers,upper_middle_class,Un ’s Resultat?,4,bastian-s-gaischtert-im-huss
horreur,M. Meter,M,architect,professionals_scientific_technical,upper_middle_class,Nix! Au gar nix.,5,bastian-s-gaischtert-im-huss
horreur,M. Winkel,M,landlord,rentiers,upper_middle_class,Un nix Verdächtigs gfunde?,6,bastian-s-gaischtert-im-huss
horreur,M. Meter,M,architect,professionals_scientific_technical,upper_middle_class,Naan.,7,bastian-s-gaischtert-im-huss
horreur,M. Winkel,M,landlord,rentiers,upper_middle_class,Han Sie d' Wänd abgeklopft?,8,bastian-s-gaischtert-im-huss
horreur,M. Meter,M,architect,professionals_scientific_technical,upper_middle_class,"Alli, alli!",9,bastian-s-gaischtert-im-huss
horreur,M. Winkel,M,landlord,rentiers,upper_middle_class,"Sin Sie im Keller gsin, uff d'r Büehn?",10,bastian-s-gaischtert-im-huss
horreur,M. Meter,M,architect,professionals_scientific_technical,upper_middle_class,"Ueweral, M. Winkel...",11,bastian-s-gaischtert-im-huss
horreur,M. Winkel,M,landlord,rentiers,upper_middle_class,"Hm! E unheimlichi Gschicht... wo mich e Vermöje koscht... noch meh! Ja, wo mich rüiniert.",12,bastian-s-gaischtert-im-huss
horreur,M. Meter,M,architect,professionals_scientific_technical,upper_middle_class,Rüi...niert? Wieso?,13,bastian-s-gaischtert-im-huss
