drama_type,speaker,sex,job,social_class,text
unknown,EMIL,M,,,"
          
Emil
(kunnt hinte-n-ine mit Mannerkleider uf em Arm,
                        wo-n-er uf e Stüehl legt)
                    
's schlofe noch alle z'sàmme-n-im Hüs... 's hat mi nieme
                        g'sàh do ane ku... 
(er klopft an d'Thüre rechts)
"
unknown,OSCAR,M,,,"
          
Oscar
(kunnt ine als Jumpfre-n-aglegt)
Do bin i... 's isch güet, ass es emol Tag isch!... ich
                        ha nitt känne schlofe ich bi nur im Fauteuil dert
                        e wenig idirmelt gsi...
                    
"
unknown,EMIL,M,,,"
          
Emil.
Dü machsch mr jetz emol schöne Sache... wie ka me nur
                        wege me-n-eifàltige Ball sich eso üssetze!
                    
"
unknown,OSCAR,M,,,"
          
Oscar.
Dü bisch halt noch allewil dr gliche wie frieiher als im
                        Lycée z'Befert... Dü traüsch Dich nitt z'mücke
                        hasch allewil Angst, bisch schich un ärger as e
                        Jumpfre, un sogar e wenig frumm... isch's nitt eso?...
                    
"
unknown,EMIL,M,,,"
          
Emil.
Un Dü bisch allewil...

          
"
unknown,OSCAR,M,,,"
          
Oscar.
Ich bi halt allewil o noch dr gliche und wird o nie
                        changiere.
                    

            
G'sang
(Follichon)
Fir was denn uf dr Erde do
Ne trürig Lewe fiehre;
So lang as 's End nitt kunnt dervo,
So will ich profetiere ...
"
unknown,EMIL,M,,,"
          
Emil.

            
Un doch isch eitel nur
's Vergniege-n-uf dr Welt!
"
unknown,OSCAR,M,,,"
          
Oscar.

            
Ich ha mi Freid derdur
Wil's 's Lewe mir erhellt!
"
unknown,group,sex_unknown,job_unknown,social_class_unknown,"
          
(Mitnander)

            
Nur emol isch d'Jugend z' g'niesse,
Wer se losst veriwer geh,
Thüet's als bol nochher verdriesse,
Wenn vom Alter kämme d'Weh!
"
unknown,EMIL,M,,,"
          
Emil.

            
Wer z'viel do thüet d'Jugend g'niesse
Un ihr nitt ka widersteh,
Dà thüet's bol nochher verdriesse,
Wenn vom Alter kämme d'Weh!
Mit allem dem bin ich nitt iwel verstünt gsi, wo Dü mir
                        gestert z'Nacht spot im versteckte an dr Lade
                        klopft hasch, als Jumpfre-n-aglegt, fir welle do iwer
                        Nacht z'bliwe ...
                    
"
unknown,OSCAR,M,,,"
          
Oscar.
Was witt halt... ich ha nitt anderscht känne... züe wem
                        ha-n-i solle geh as züe me güete Frind?...
                        hingege hätt ich durchüs nitt welle, ass mich ebber
                        anders sieht do as Dü...
                    

          
"
unknown,EMIL,M,,,"
          
Emil.
Drum ha-n-ich Dich o nitt lang üsg'frogt... un ha Dich
                        glich in das abg'legene Zimmer versteckt, wo
                        schier nie nieme-n-ane kunnt... awer 's isch mr jetz
                        doch nitt recht... was hasch eigentlig
                        ag'stellt?... red' emol! ...
                    
"
unknown,OSCAR,M,,,"
          
Oscar.
De siehsch, ich bi uf em Maskeball gsi...
"
unknown,EMIL,M,,,"
          
Emil.
Das ha-n-i g'merkt... awer was Dr widerfahre-n-isch
                        mächt i wisse...
                    
"
