"Unnamed..0","drama_type","speaker","sex","job","job_category","social_class","text","progress","short_name","numTokens","numLexTokens","lexRatio","anger","anticipation","arousal","disgust","dominance","fear","joy","sadness","surprise","trust","valence"
0,"comedy","LISETTLE","F",NA,NA,NA,"
            
Lisettle

            
(git sich z'schaffe-n-im Lade)

            
's glaübt mr awer jetz doch g'wiss kei Mensch, wie
                            iwel dra
                            as ich bi!... vo drei Liebhawer weiss ich jetz
                            sicher nitt,
                            weller as ich nàh sott... Mi Pape hat mr einer
                            üsg'süecht,
                            e Richer, e Fawrikant, dr Herr Gas, wo-n-ihm am
                            liebschte
                            wàr un wo mir awer eso ziemlig glichgiltig isch,
                            denn 's
                            isch scho ne wenig e-n-alter... derno isch dr Herr
                            Spàtzle,
                            dà isch grad o nitt arm un isch jung, awer
                            wiescht... un
                            derno dr Herr Mües, unser erster Commis... das isch
                            e
                            schöner junger Mensch, awer hat nit... was mache
                            jetz...
                            ich find das G'setz dumm, ass me nur ei Mann derf
                            ha...
                            worum sott me nitt ewe-n-eso güet drei känne nàh...
                            me hätt
                            doch derno ufs wenigst Chance, e güeter
                            z'finde-n-unter dr
                            Zahl...

            

              
G'sang

              
(Schweizerbua)

              
Bin ich nitt iwel dra,

              
So drei Liebhawer z'ha?

              
Ich weiss nitt weller nàh,

              
Was wird drüs g'schàh?

              

              
Ein isch mir jetz scho z'alt,

              
Doch er wàr rich g'nüeg halt;

              
O nitt arm isch dr Zweit,

              
Doch wiescht, züem Leid!

            

            

              
Wenn dr Dritt' richer wàr,

              
Kàms mir nitt vor so schwer,

              
Das miesst mi Mànnle si,

              
Denk ich mithi.

              
Wenn's no mim Kopf thàt geh,

              
Thàt mir g'wiss d'Wahl nitt weh,

              
Denn ich nàhm, wàr ich frei,

              
Glich alle drei!

            

          
",0,"lustig-vor-un-no-dr-hochzit",236,35,0.148305084745763,-0.101410187468583,1,-0.0375195644699504,-0.452892344274195,0.481749910047843,-0.449441007328482,0.856654602654284,0.358065964714446,-0.206531742531361,0.85298398514029,0.297078570673537
1,"comedy","Herr SPATZLE","M",NA,NA,NA,"
            
Herr Spàtzle

            
(kunnt hinte-n-ine)

            
Eh, güete-n-Owe Jumpfer Schnitz... ich ha g'sàh im
                            Duregeh,
                            ass Sie-n-allei im Lade-n-isch... un do ha-n-i nitt
                            anderscht känne, ich ha miesse-n-ine ku...

          
",1,"lustig-vor-un-no-dr-hochzit",41,8,0.195121951219512,-0.101410187468583,1,-0.0375195644699504,-0.452892344274195,0.481749910047843,-0.449441007328482,0.856654602654284,0.358065964714446,-0.206531742531361,0.85298398514029,0.297078570673537
2,"comedy","LISETTLE","F",NA,NA,NA,"
            
Lisettle

            
(fir sich)

            
Allewil uf d'letschte Mode... wenn er nur schöner
                            wàr...
(züem Herr Spàtzls)
 Sie werde fir e Grosche
                            Bàredràck
                            welle, wie alle Tag, nitt wohr, Herr Spàtzle?...
                            Sie mien e
                            famoser Hüeschte ha... denn er dürt jetz scho
                            ziemlig
                            lang... nimmt er denn allewil no nitt ab?

          
",2,"lustig-vor-un-no-dr-hochzit",54,11,0.203703703703704,-0.10909836172473,0.949939200775973,-0.0263707946224234,-0.459825327151626,0.495289938973264,-0.419804598134735,0.834741284578035,0.336503664956253,-0.199415812973491,0.832050957967826,0.292148388262533
3,"comedy","Herr SPATZLE","M",NA,NA,NA,"
            
Herr Spàtzle.

            
Nie, Jumpfer Schnitz... So lang ass Sie Sieselsaft
                            z'verkaüfe hat!

          
",3,"lustig-vor-un-no-dr-hochzit",13,4,0.307692307692308,-0.10909836172473,0.949939200775973,-0.0263707946224234,-0.459825327151626,0.495289938973264,-0.419804598134735,0.834741284578035,0.336503664956253,-0.199415812973491,0.832050957967826,0.292148388262533
4,"comedy","LISETTLE","F",NA,NA,NA,"
            
Lisettle.

            
Wenn nur dr Herr Mües, unser erster Commis, nitt
                            emol derzüe
                            kunnt, wenn Sie do sin... denn er isch 
ne Find...
                            er isch
                            jaloux, er will mr glaüb dr Hof mache un obschon
                            Sie nur
                            kämme ku Sieselsaft kaüfe...

          
",4,"lustig-vor-un-no-dr-hochzit",40,5,0.125,-0.124440774732273,0.852825249734821,-0.00569319381369437,-0.473140859773981,0.521027681931705,-0.363217652329841,0.792252642682796,0.294398036489905,-0.185489193870471,0.791338225587825,0.282604986894022
5,"comedy","Herr SPATZLE","M",NA,NA,NA,"
            
Herr Spàtzle.

            
Oh Jumpfer Lisette!... Sie weisst ganz güet, ass es
                            mir nitt
                            isch um dr Bàredràck, wenn ich do ane kumm... Sie
                            wird 'n
                            doch ebbe mir nitt vorzieh?...

          
",5,"lustig-vor-un-no-dr-hochzit",30,5,0.166666666666667,-0.124440774732273,0.852825249734821,-0.00569319381369437,-0.473140859773981,0.521027681931705,-0.363217652329841,0.792252642682796,0.294398036489905,-0.185489193870471,0.791338225587825,0.282604986894022
7,"comedy","Herr SPATZLE","M",NA,NA,NA,"
            
Herr Spàtzle.

            
Eh nei, dr Commis... er hat ganz Recht, wenn er
                            jaloux
                            isch... denn 's hat Sie kei Mensch liewer as ich...
                            wenn
                            ich doch nur an sim Platz wàr!... worum bin ich
                            nitt
                            Ihre-n-erste Commis, Jumpfer Schnitz!... nitt wohr,
                            Sie git
                            em dr Vorzug nitt... das wàr jo mi Tod... un was
                            hätt
                            Se-n-am eso ne Ladediener... Sie wird doch nitt
                            ewig im eso
                            ne Lade am Sirop bliwe klàwe un drin züe-n-ere
                            dirre
                            Zwàtschke werde!...

          
",7,"lustig-vor-un-no-dr-hochzit",84,10,0.119047619047619,-0.147334201018989,0.714467848395075,0.0214293283164821,-0.49176403762787,0.556370079698021,-0.284817824785454,0.73176454914472,0.233742892711677,-0.165342423067337,0.733067842705591,0.269042093541932
8,"comedy","LISETTLE","F",NA,NA,NA,"
            
Lisettle

            
(fir sich)

            
Er hat Recht... wenn er nur schöner wàr!...

          
",8,"lustig-vor-un-no-dr-hochzit",13,3,0.230769230769231,-0.147334201018989,0.714467848395075,0.0214293283164821,-0.49176403762787,0.556370079698021,-0.284817824785454,0.73176454914472,0.233742892711677,-0.165342423067337,0.733067842705591,0.269042093541932
9,"comedy","LISETTLE","F",NA,NA,NA,"
            
Mitnander.

            

            
Ich will mine junge Johre,

              
Das ha-n-ich scho vielmol g'schwore,

              
Nitt im Lade do verliere

              
Zwische Sirop, Mehl un Schmalz;

              
's Wàge geht mr nitt,

              
Ich spir's ganz güet hit,

              
All' die dumme Waar'

              
Hass ich, das isch klar;

              
Ich wott liewer geh spaziere

              
Un uf d'Bàll geh tanze-n-als!

            

            

          
",9,"lustig-vor-un-no-dr-hochzit",56,12,0.214285714285714,-0.177540144518745,0.543082344692898,0.0507474224103519,-0.514146278864901,0.597650481186198,-0.191745945647272,0.656898219274105,0.157420002394196,-0.139813263932632,0.660367981376608,0.252253976406379
10,"comedy","Herr SPATZLE","M",NA,NA,NA,"
            
Mitnander.

            

            
Ich will mine junge Johre,

              
Das ha-n-ich scho vielmol g'schwore,

              
Nitt im Lade do verliere

              
Zwische Sirop, Mehl un Schmalz;

              
's Wàge geht mr nitt,

              
Ich spir's ganz güet hit,

              
All' die dumme Waar'

              
Hass ich, das isch klar;

              
Ich wott liewer geh spaziere

              
Un uf d'Bàll geh tanze-n-als!

            

            

          
",10,"lustig-vor-un-no-dr-hochzit",56,12,0.214285714285714,-0.177540144518745,0.543082344692898,0.0507474224103519,-0.514146278864901,0.597650481186198,-0.191745945647272,0.656898219274105,0.157420002394196,-0.139813263932632,0.660367981376608,0.252253976406379
