"Unnamed..0","drama_type","speaker","sex","job","job_category","social_class","text","progress","short_name","numTokens","numLexTokens","lexRatio","anger","anticipation","arousal","disgust","dominance","fear","joy","sadness","surprise","trust","valence"
0,"comedy","Seppi","M","","",NA,"
          
Seppi

          
(am Arm vom Franz; si sin beide vom Neüe benewelt)
                    

          
Dü... Franz... stell.. stell mi do an d'Müre

          
Un lüeg, wo mir wànn dure geh...

        
",0,"lustig-z-nacht-am-zehne",29,5,0.172413793103448,-0.951751163320471,0.311265838844962,-0.458563954546467,-1,0.82156168051225,-0.931141958775729,-0.560531730309982,-0.534576598265099,-0.24218022668071,1,0.742736474405356
1,"comedy","Franz","M","","",NA,"
          
Franz.

          
Los... Seppi... bisch z'bedü.. dü.. üre!

          
Kasch nimmig denn alleinig steh?...

        
",1,"lustig-z-nacht-am-zehne",13,2,0.153846153846154,-1,0.536491704886987,-0.0333709335589426,-0.873846066165628,0.717755781540387,-0.966879914978847,-0.59855314550337,-0.530088931573847,0.0716309908971502,0.653080474858449,0.58647743054804
2,"comedy","Seppi","M","","",NA,"
          
Seppi.

          
Was, was verzählsch... De wirsch's nur meine;

          
Mi Ühre steht nitt... ich ha keine...

          
Du... Du...

        
",2,"lustig-z-nacht-am-zehne",18,2,0.111111111111111,-0.998443406822489,0.832780628317148,0.463086874645507,-0.663374357784196,0.47803225076835,-0.951623808246826,-0.687297316759995,-0.429422422226432,0.440825737441409,0.154973173385571,0.26272129836825
3,"comedy","Franz","M","","",NA,"
          
Franz

          
(singt)

          
Ligsch mr im Sinn...

        
",3,"lustig-z-nacht-am-zehne",8,1,0.125,-0.833322304662382,1,0.59836265603675,-0.431574286386254,0.096110506257493,-0.77523752927007,-0.81708063626673,-0.141358328738361,0.548026688566933,-0.228027404466972,-0.198363088101924
4,"comedy","Seppi","M","","",NA,"
          
Seppi.

          
Nei Durscht

          
Ha-n-ich... das ha-n-i welle sage.

        
",4,"lustig-z-nacht-am-zehne",12,1,0.0833333333333333,-0.477986161460259,0.929542905648466,0.201902049267534,-0.234898701377604,-0.347612504860933,-0.392189322976316,-0.927611036663059,0.314770265386582,0.265448545630024,-0.323602083451534,-0.677664394377749
5,"comedy","Franz","M","","",NA,"
          
Franz.

          
Dü bisch mr noch e schöner Burscht...

          
Dü kasch sechs Liter küm vertrage!...

          
Do... stand do dra... ich... ich will sàh,

          
Eb uns will ebber z'trinke gà...

          
Gib.. gib acht... thüe kei Käpfle schnide!...

        
",5,"lustig-z-nacht-am-zehne",36,4,0.111111111111111,-0.0373791874516597,0.67194152638075,-0.490350463840826,-0.105260001910656,-0.686944189899575,0.121696784741793,-0.929278038826712,0.773277013361317,-0.235508524538413,-0.147546778762999,-0.988304271650851
6,"comedy","Seppi","M","","",NA,"
          
Seppi.

          
Loss mich nitt lang allei eso...

          

        
",6,"lustig-z-nacht-am-zehne",7,3,0.428571428571429,0.303918771661464,0.388312490820335,-1,-0.0490107765553842,-0.751435408722213,0.584759305557628,-0.771931647191935,1,-0.598399099282591,0.12863444839352,-0.974519727623242
7,"comedy","Franz","M","","",NA,"
          
Franz

          
(geht unter dr Boge)

          
Nei... heb Di siter an de Wide...

          
Aha... do isch e Keller scho!

        
",7,"lustig-z-nacht-am-zehne",20,2,0.1,0.398803749499847,0.22533210113405,-0.957782520608046,-0.056884983758999,-0.480603362927962,0.797208610142921,-0.507383797040631,0.838047392965724,-0.537900385912761,0.302970267576401,-0.625368193541889
8,"comedy","Seppi","M","","",NA,"
          
Seppi

          
(fallt um)

          
Z'hilf, Franz!... ich ha ne Parterre g'numme

          
Un ha mi Ba.. mi Babegei

          
Ag'schla... ich.. ich glaüb, 's isch entzwei...

        
",8,"lustig-z-nacht-am-zehne",26,2,0.0769230769230769,0.240045281549168,0.208242833211711,-0.379001344686334,-0.112934204227719,0.0126967334211778,0.655399882064586,-0.281969531082452,0.320924664741761,-0.0509308551811369,0.267624325612346,-0.11223888528163
9,"comedy","Franz","M","","",NA,"
          
Franz

          
(vo witem)

          
Di Babegei!... die Red... die dumme...

          
Ne Aff hasch... un kei iwler glaüb!

        
",9,"lustig-z-nacht-am-zehne",18,3,0.166666666666667,-0.0247613320131418,0.230026442432303,0.344257421160705,-0.196237253117852,0.486744846440389,0.22430613667512,-0.243902193610734,-0.330311996629921,0.570893491487856,0.0508605620992242,0.296056685953821
11,"comedy","Franz","M","","",NA,"
          
Franz

          
(kunnt z'ruck)

          
Ah!... drum ewe...

          
Halt 's Mül... schrei nitt as .. wi taüb!

          
Kumm do, ass ich Dich ka ufhewe...

        
",11,"lustig-z-nacht-am-zehne",24,6,0.25,-0.180113941343341,0.141205970024639,0.728760086560083,-0.280138511712245,0.707140922402842,-0.282774846561533,-0.422944652998313,-0.831113282012215,0.935293126943592,-0.236753808291395,0.397721570286972
12,"comedy","ne Schutzmann","M","policeman","government_executive_officials",NA,"
          
Schutzmann

          
(knnnt mit schnelle Schritte)

          
Wer schreit denn hier so wie ein Bär?

        
",12,"lustig-z-nacht-am-zehne",15,2,0.133333333333333,-0.0767793801637777,-0.129921639253714,0.550709104842025,-0.338554054390481,0.590613637402724,-0.616010118965739,-0.676986884053706,-1,0.808997977969699,-0.494611792511386,0.192518736336679
13,"comedy","Franz","M","","",NA,"
          
Franz

          
(kunnt ku z'daüdle)

          
's isch kein vo uns, Herr.. Kummissär!...

        
",13,"lustig-z-nacht-am-zehne",14,3,0.214285714285714,0.273605029756182,-0.516858484152851,0.00163653281240195,-0.361634163476009,0.260030744639887,-0.632590837073756,-0.763839559117577,-0.858712716934335,0.25988300385795,-0.686775524865364,-0.112612657047598
14,"comedy","ne Schutzmann","M","policeman","government_executive_officials",NA,"
          
Schutzmann.

          
Still... schweigen Sie!...

        
",14,"lustig-z-nacht-am-zehne",4,1,0.25,0.704243451199334,-0.856800684962075,-0.462568221993989,-0.369667215308134,-0.0307686674657011,-0.384879698765279,-0.506028540841128,-0.601722166505435,-0.40989164904926,-0.825767954011832,-0.240339486494876
16,"comedy","Franz","M","","",NA,"
          
Franz.

          
Still... Seppi.... gib acht uf die Zunge...

          
's isch ha.. halt doch 's Güwerlema!

        
",16,"lustig-z-nacht-am-zehne",15,4,0.266666666666667,0.994287708902861,-1,-0.462868264427208,-0.407962542301281,-0.0577173236045565,-0.0918850113165255,0.0622307139080651,-0.45869558170583,-0.877771280558544,-0.916779476251887,-0.0342213339472173
17,"comedy","Seppi","M","","",NA,"
          
Seppi.

          
's isch 's Gü.. Gü... heisch em z'trinke doch...

          
's derf o fir u .. uns ebbes mache!...

        
",17,"lustig-z-nacht-am-zehne",19,1,0.0526315789473684,1,-0.903839220230212,0.026093012168618,-0.515730760983831,0.229560112287811,-0.00203351653415917,0.679197021891549,-0.543253818921807,-1,-0.925413827401062,0.426256733469535
18,"comedy","ne Schutzmann","M","policeman","government_executive_officials",NA,"
          
Schutzmann

          
(züem Seppi)

          
Still!... reden Sie... wie ist die Sache?

          
Was machen Sie so spät hier noch?

        
",18,"lustig-z-nacht-am-zehne",19,1,0.0526315789473684,0.734810804977322,-0.645199152544191,0.664345704684174,-0.68400361490918,0.672771655273842,-0.22712209189264,1,-0.786165537982972,-0.85896952339413,-0.805513635306952,0.868385917809084
19,"comedy","Seppi","M","","",NA,"
          
Seppi.

          
Ich wird mich miesse ge.. geniere,

          
Wenn.. wenn ich mich will amüsiere!...

        
",19,"lustig-z-nacht-am-zehne",13,1,0.0769230769230769,0.353566103559402,-0.349999496343989,1,-0.834278492952565,1,-0.654111860020349,0.815431073361045,-0.99065424550702,-0.645159305427811,-0.563064028112965,1
