,Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,lexRatio,anger_roll_mean,anticipation_roll_mean,arousal_roll_mean,disgust_roll_mean,dominance_roll_mean,fear_roll_mean,joy_roll_mean,sadness_roll_mean,surprise_roll_mean,trust_roll_mean,valence_roll_mean
0,0,comedy,Seppi,M,,,,"
          
Seppi

          
(am Arm vom Franz; si sin beide vom Neüe benewelt)
                    

          
Dü... Franz... stell.. stell mi do an d'Müre

          
Un lüeg, wo mir wànn dure geh...

        
",0,lustig-z-nacht-am-zehne,29,5,0.1724137931034483,,,,,,,,,,,
1,1,comedy,Franz,M,,,,"
          
Franz.

          
Los... Seppi... bisch z'bedü.. dü.. üre!

          
Kasch nimmig denn alleinig steh?...

        
",1,lustig-z-nacht-am-zehne,13,2,0.1538461538461538,,,,,,,,,,,
2,2,comedy,Seppi,M,,,,"
          
Seppi.

          
Was, was verzählsch... De wirsch's nur meine;

          
Mi Ühre steht nitt... ich ha keine...

          
Du... Du...

        
",2,lustig-z-nacht-am-zehne,18,2,0.1111111111111111,,,,,,,,,,,
3,3,comedy,Franz,M,,,,"
          
Franz

          
(singt)

          
Ligsch mr im Sinn...

        
",3,lustig-z-nacht-am-zehne,8,1,0.125,,,,,,,,,,,
4,4,comedy,Seppi,M,,,,"
          
Seppi.

          
Nei Durscht

          
Ha-n-ich... das ha-n-i welle sage.

        
",4,lustig-z-nacht-am-zehne,12,1,0.0833333333333333,0.0,0.46113239921320837,0.44007398682158705,0.0,0.45176773449757357,0.10772,0.060970047716186984,0.06628,0.08209999999999999,0.16227999999999998,0.5148298911723221
5,5,comedy,Franz,M,,,,"
          
Franz.

          
Dü bisch mr noch e schöner Burscht...

          
Dü kasch sechs Liter küm vertrage!...

          
Do... stand do dra... ich... ich will sàh,

          
Eb uns will ebber z'trinke gà...

          
Gib.. gib acht... thüe kei Käpfle schnide!...

        
",5,lustig-z-nacht-am-zehne,36,4,0.1111111111111111,0.02425,0.4910723992132084,0.4513378923222742,0.017599999999999998,0.47977123398573196,0.12490000000000001,0.09860644314457653,0.06534999999999998,0.09109999999999999,0.16479809947608853,0.5353352245988483
6,6,comedy,Seppi,M,,,,"
          
Seppi.

          
Loss mich nitt lang allei eso...

          

        
",6,lustig-z-nacht-am-zehne,7,3,0.4285714285714285,0.05445970745454044,0.410639065879875,0.4175489413769509,0.05952059327978572,0.4320656105175047,0.18244712880372163,0.037636395428389556,0.17228689937567435,0.06527758819096227,0.14003143280942182,0.47342544067695896
7,7,comedy,Franz,M,,,,"
          
Franz

          
(geht unter dr Boge)

          
Nei... heb Di siter an de Wide...

          
Aha... do isch e Keller scho!

        
",7,lustig-z-nacht-am-zehne,20,2,0.1,0.08225970745454045,0.4268666666666666,0.4053102500032654,0.05952059327978572,0.38558136605968646,0.21824712880372163,0.037636395428389556,0.20508689937567434,0.06527758819096227,0.06733143280942185,0.42678074697815704
8,8,comedy,Seppi,M,,,,"
          
Seppi

          
(fallt um)

          
Z'hilf, Franz!... ich ha ne Parterre g'numme

          
Un ha mi Ba.. mi Babegei

          
Ag'schla... ich.. ich glaüb, 's isch entzwei...

        
",8,lustig-z-nacht-am-zehne,26,2,0.0769230769230769,0.08225970745454045,0.4080400768260519,0.4029191220850765,0.05952059327978572,0.4214932430609203,0.20574712880372165,0.0850231080507688,0.20508689937567434,0.06527758819096227,0.13896132540514422,0.4622857696385049
9,9,comedy,Franz,M,,,,"
          
Franz

          
(vo witem)

          
Di Babegei!... die Red... die dumme...

          
Ne Aff hasch... un kei iwler glaüb!

        
",9,lustig-z-nacht-am-zehne,18,3,0.1666666666666666,0.08225970745454045,0.3621556835989754,0.375176434210998,0.05952059327978572,0.4483511331064903,0.22861379547038832,0.15101424979902162,0.16128689937567436,0.030877588190962278,0.18671458713562586,0.5062989247406471
10,11,comedy,Franz,M,,,,"
          
Franz

          
(kunnt z'ruck)

          
Ah!... drum ewe...

          
Halt 's Mül... schrei nitt as .. wi taüb!

          
Kumm do, ass ich Dich ka ufhewe...

        
",11,lustig-z-nacht-am-zehne,24,6,0.25,0.10944712019380551,0.324522350265642,0.39154770412553286,0.0752734479079911,0.4214128724432141,0.2421336019518002,0.11337785437063208,0.15870878858555168,0.07579357074193308,0.1329164876595373,0.4791855505877997
11,12,comedy,ne Schutzmann,M,policeman,government_executive_officials,,"
          
Schutzmann

          
(knnnt mit schnelle Schritte)

          
Wer schreit denn hier so wie ein Bär?

        
",12,lustig-z-nacht-am-zehne,15,2,0.1333333333333333,0.10583741273926509,0.27765568359897536,0.4480549549886529,0.0333528546282054,0.46354657374546254,0.2135864731480786,0.11337785437063208,0.05177188920987732,0.1008159825509708,0.11938315432620401,0.5223747499554547
12,13,comedy,Franz,M,,,,"
          
Franz

          
(kunnt ku z'daüdle)

          
's isch kein vo uns, Herr.. Kummissär!...

        
",13,lustig-z-nacht-am-zehne,14,3,0.2142857142857142,0.08310407940593174,0.2992890169323087,0.4631402822509482,0.04588618796153872,0.4968380031865237,0.18398647314807856,0.11337785437063208,0.018971889209877323,0.1008159825509708,0.11938315432620401,0.5410569107712563
13,14,comedy,ne Schutzmann,M,policeman,government_executive_officials,,"
          
Schutzmann.

          
Still... schweigen Sie!...

        
",14,lustig-z-nacht-am-zehne,4,1,0.25,0.08310407940593174,0.1947156067729235,0.4336195633458534,0.04588618796153872,0.4586593823213246,0.14968647314807856,0.15419114174825282,0.018971889209877323,0.1008159825509708,0.0477532617304816,0.527558954790551
14,16,comedy,Franz,M,,,,"
          
Franz.

          
Still... Seppi.... gib acht uf die Zunge...

          
's isch ha.. halt doch 's Güwerlema!

        
",16,lustig-z-nacht-am-zehne,15,4,0.2666666666666666,0.1057540794059317,0.15585,0.4311582659402065,0.059936187961538726,0.45908431246969233,0.1385198064814119,0.1376,0.018971889209877323,0.1008159825509708,0.0,0.5281379593768174
15,17,comedy,Seppi,M,,,,"
          
Seppi.

          
's isch 's Gü.. Gü... heisch em z'trinke doch...

          
's derf o fir u .. uns ebbes mache!...

        
",17,lustig-z-nacht-am-zehne,19,1,0.0526315789473684,0.16651666666666665,0.11418333333333335,0.47159621356549275,0.026583333333333327,0.48530262291196297,0.2109,0.1376,0.0,0.0469,0.0,0.5254316253623007
16,18,comedy,ne Schutzmann,M,policeman,government_executive_officials,,"
          
Schutzmann

          
(züem Seppi)

          
Still!... reden Sie... wie ist die Sache?

          
Was machen Sie so spät hier noch?

        
",18,lustig-z-nacht-am-zehne,19,1,0.0526315789473684,0.13991666666666663,0.11418333333333335,0.38443737464720285,0.026583333333333327,0.4433567229121226,0.1585,0.2258,0.0,0.0,0.0,0.5263635259419035
