Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,short_name,numTokens,numLexTokens,avgLexVal,lexRatio
0,comedy,Herr SCHARFMESSER,M,,,,"
          
Herr Scharfmesser.

          
's isch doch efange züe arg, wie d'G'chàfte ne so
                        schlecht geh'n!... Wer hätt das glaübt vor ebbe-n-e
                        zeh' Johr? Ich, Meister Scharfmesser, wo doch vo jeher
                        ein vo de-n-erste Balwierer gsi bi wit un breit, wo
                        alles mache ka: Zähn üszieh, Schràpfe, z'Oder lo,
                        Dampfbäder gà, oh! fir d'Lit mache z'schwitze, bin ich
                        allewil e Meister gsi! im Zähn üszieh isch mr no nie
                        Kein vorku; we me ne so Instrumente hat
(er zeigt e
                        Collection englische Schlüssel, Zange un Häke, ein
                        grösser as dr ander)
, so wàr's doch dr Kückück, we me
                        nitt e Zahn kännt üsebringe, un wenn er fufzig Wurzle
                        hätt... Kurz, 's hat allewil nur g'heisse: der Herr
                        Scharfmesser hinte, der Herr Scharfmesser vorne... ich
                        ha nur z'laüfe g'ha, fir alle Lit kanne z'friede
                        stelle, un jetz?... jetz sitz i mangmol halwe Tàg do,
                        ohne ass sich e Mensch blicke losst!... Züem Glick
                        ha-n-i g'erbt do no nitt lang... ziemlig! ich ha jetz
                        im Sinn, mich z'ruck z'zieh un will süeche, mi Tochter
                        mit eme güete Mann z'verhirothe... Wenn nur mi G'sell,
                        dr Hans, e wenig Geld hätt un nitt eso eifach wàr, fir
                        nitt z'sage Simpel... Doch still... do isch er glaüb...
                        dasmol isch er flink gsi... i ha-n-en g'schickt geh dr
                        Herr Pappedeckel rasiere im Kàiwegàssle 
hinte un dr
                        Herr Mülkorb im siess' Winkel 
(züem Halls, wo hinte ine
                            kunnt rechts)
 bisch Dü's scho, Hans?... De hasch
                        g'schwind fertig g'ha hit!...

        
",lustig-hans-dich-hats,264,34,0.5688159122458307,0.12878787878787878
1,comedy,HANS,M,,,,"
          
Hans.

          
(packt sine Rasiermesser un e Sach üs un legt alles uf dr Tisch).

          
Isch's e Wunder, Meister!... Wo-n-i züem Herr
                        Pappedeckel ku bi un ha mine Messer üse g'nu, so hat er
                        sich höflig bedankt un hat g'sàit, er thàt sich jetz
                        selbscht rasiere bi dàne schlechte Zite...

        
",lustig-hans-dich-hats,54,7,0.6241104474223181,0.12962962962962962
2,comedy,Herr SCHARFMESSER,M,,,,"
          
Herr Scharfmesser.

          
Was ha-n-ich g'sàit, 's isch nimmig züem üshalte!... A
                        propos, Hans, De weisch, ass ich im Sinn ha, mich
                        z'ruck z'zieh!... das wàr jetz so ne G'schaftle fir
                        Dich... zeig, hasch kei alte Tante, wo De-n-emol erbsch
                        un wo Dr viellicht thàt 's Geld vorstrecke?

        
",lustig-hans-dich-hats,53,6,0.49989225744663224,0.11320754716981132
3,comedy,HANS,M,,,,"
          
Hans.

          
O, liewer Meister! wenn alle Misle z'Grund giengte, so
                        thàt ich nitt emol e Wàdele-n-erwe!

        
",lustig-hans-dich-hats,19,2,0.7793292724030174,0.10526315789473684
4,comedy,Herr SCHARFMESSER,M,,,,"
          
Herr Scharfmesser.

          
Süech Dr e riche Fraü, anstatt im alte Bemol, im
                        Clavierstimmer, siner Tochter noz'laüfe, er will jo
                        ohnedem nit wisse vo Dr, so lang as D'nitt etabliert
                        bisch...

          

            
G'sang

            
(Wer will unter die Soldaten)

            
We me will Balwierer werde,

            
Müess me ha ne güete Lehr, 
(bis)

            
Ass me heile ka die B'schwerde

            
Do in uns'rem Thrànemeer.

            
Instrumente müess me ha,

            
Ass me-n-operiere ka

            
Alles was sich presentiert

            
Un derf jo nitt si g'geniert.

          

        
",lustig-hans-dich-hats,82,11,0.5817756611630958,0.13414634146341464
5,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          

            
Denn verleide kännt eim sunscht

            
Gar glich unser schöne Kunst.

            
}bis mitnander

          

          
(Dr Hans thüet siter e Sach ufrüme.)

        
",lustig-hans-dich-hats,21,3,0.6177131475115198,0.14285714285714285
6,comedy,Herr SCHARFMESSER,M,,,,"
          

            
Hans, De hasch kei d'Zit z'verliere,

            
Schaff e riche Fraü Dir a, 
(bis)

            
Wenn Dü's witt fir Dich prawiere,

            
So müesch ,gar viel Sache ha

            
Faux-cols, Seife fir dr Bart

            
Un Cravatte-n-aller Art,

            
O Pommade bis genüe,

            
Hànschig mien o noch derzüe

          

        
",lustig-hans-dich-hats,49,4,0.4735607921044313,0.08163265306122448
7,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          

            
Un sogar fir wer gern lacht

            
Larve-n-an dr Fasenacht!

            
}bis mitnander

          

        
",lustig-hans-dich-hats,13,5,0.5481734423059758,0.38461538461538464
8,comedy,HANS,M,,,,"
          
Hans.

          
Was wànn Se halt, Meister, ich weiss das alles, awer ich
                        ha halt 's Trinele gern, denn 's heisst o Trinele, wie
                        Ihre Tochter... O was hat die fir schöne Aüge... nitt
                        Ihre Tochter, das heisst, doch, Ihre Tochter hat o
                        schöne Aüge... awer, 's Trinele erscht!... in's Herr
                        Ducommun's ihre Lumière électrique isch nur e Narr
                        drgege!...

        
",lustig-hans-dich-hats,61,12,0.5149334354623076,0.19672131147540983
9,comedy,Herr SCHARFMESSER,M,,,,"
          
Herr Scharfmesser.

          
Allons, allons, Hans, gib Achtung, ass De nitt emol
                        agehsch dra...

        
",lustig-hans-dich-hats,13,2,0.5412319982983244,0.15384615384615385
