drama_type,speaker,sex,job,social_class,text,numTokens,numLexTokens,avgLexVal,lexRatio
unknown,Herr SCHARFMESSER,M,barber,,"
          
Herr Scharfmesser.
's isch doch efange züe arg, wie d'G'chàfte ne so
                        schlecht geh'n!... Wer hätt das glaübt vor ebbe-n-e
                        zeh' Johr? Ich, Meister Scharfmesser, wo doch vo jeher
                        ein vo de-n-erste Balwierer gsi bi wit un breit, wo
                        alles mache ka: Zähn üszieh, Schràpfe, z'Oder lo,
                        Dampfbäder gà, oh! fir d'Lit mache z'schwitze, bin ich
                        allewil e Meister gsi! im Zähn üszieh isch mr no nie
                        Kein vorku; we me ne so Instrumente hat
(er zeigt e
                        Collection englische Schlüssel, Zange un Häke, ein
                        grösser as dr ander)

          
(züem Halls, wo hinte ine
                            kunnt rechts)
",108,10,0.10150614751665568,0.09259259259259259
unknown,HANS,M,barber_apprentice,,"
          
Hans.
(packt sine Rasiermesser un e Sach üs un legt alles uf dr Tisch).
Isch's e Wunder, Meister!... Wo-n-i züem Herr
                        Pappedeckel ku bi un ha mine Messer üse g'nu, so hat er
                        sich höflig bedankt un hat g'sàit, er thàt sich jetz
                        selbscht rasiere bi dàne schlechte Zite...
",54,7,0.06471428571428571,0.12962962962962962
unknown,Herr SCHARFMESSER,M,barber,,"
          
Herr Scharfmesser.
Was ha-n-ich g'sàit, 's isch nimmig züem üshalte!... A
                        propos, Hans, De weisch, ass ich im Sinn ha, mich
                        z'ruck z'zieh!... das wàr jetz so ne G'schaftle fir
                        Dich... zeig, hasch kei alte Tante, wo De-n-emol erbsch
                        un wo Dr viellicht thàt 's Geld vorstrecke?
",53,6,0.0,0.11320754716981132
unknown,HANS,M,barber_apprentice,,"
          
Hans.
O, liewer Meister! wenn alle Misle z'Grund giengte, so
                        thàt ich nitt emol e Wàdele-n-erwe!
",19,2,0.0,0.10526315789473684
unknown,Herr SCHARFMESSER,M,barber,,"
          
Herr Scharfmesser.
Süech Dr e riche Fraü, anstatt im alte Bemol, im
                        Clavierstimmer, siner Tochter noz'laüfe, er will jo
                        ohnedem nit wisse vo Dr, so lang as D'nitt etabliert
                        bisch...

            
G'sang
(Wer will unter die Soldaten)
We me will Balwierer werde,
Müess me ha ne güete Lehr, 
(bis)
Ass me heile ka die B'schwerde
Do in uns'rem Thrànemeer.
Instrumente müess me ha,
Ass me-n-operiere ka
Alles was sich presentiert
Un derf jo nitt si g'geniert.
",82,11,0.09581818181818182,0.13414634146341464
unknown,group,sex_unknown,job_unknown,social_class_unknown,"
          

            
Denn verleide kännt eim sunscht
Gar glich unser schöne Kunst.
}bis mitnander
(Dr Hans thüet siter e Sach ufrüme.)
",21,3,0.0029999999999999667,0.14285714285714285
unknown,Herr SCHARFMESSER,M,barber,,"
          

            
Hans, De hasch kei d'Zit z'verliere,
Schaff e riche Fraü Dir a, 
(bis)
Wenn Dü's witt fir Dich prawiere,
So müesch ,gar viel Sache ha
Faux-cols, Seife fir dr Bart
Un Cravatte-n-aller Art,
O Pommade bis genüe,
Hànschig mien o noch derzüe
",49,4,0.0,0.08163265306122448
unknown,group,sex_unknown,job_unknown,social_class_unknown,"
          

            
Un sogar fir wer gern lacht
Larve-n-an dr Fasenacht!
}bis mitnander
",13,5,0.0,0.38461538461538464
unknown,HANS,M,barber_apprentice,,"
          
Hans.
Was wànn Se halt, Meister, ich weiss das alles, awer ich
                        ha halt 's Trinele gern, denn 's heisst o Trinele, wie
                        Ihre Tochter... O was hat die fir schöne Aüge... nitt
                        Ihre Tochter, das heisst, doch, Ihre Tochter hat o
                        schöne Aüge... awer, 's Trinele erscht!... in's Herr
                        Ducommun's ihre Lumière électrique isch nur e Narr
                        drgege!...
",61,12,0.03216666666666665,0.19672131147540983
unknown,Herr SCHARFMESSER,M,barber,,"
          
Herr Scharfmesser.
Allons, allons, Hans, gib Achtung, ass De nitt emol
                        agehsch dra...
",13,2,0.0,0.15384615384615385
unknown,HANS,M,barber_apprentice,,"
          
Hans.
O, ich versicher Sie, Meister
",6,2,0.0,0.3333333333333333
unknown,Herr SCHARFMESSER,M,barber,,"
          
Herr Scharfmesser.
Versicher Dü Dich, 's isch g'scheidter...
(or zieht d'Uehre)
(er geht hinte-n-üse rechts)
",22,3,0.0,0.13636363636363635
unknown,HANS,M,barber_apprentice,,"
          
Hans
(rieft em no)
Verlehn Sie sich uf mich, Meister!

          
",12,2,0.0,0.16666666666666666
unknown,HANS,M,barber_apprentice,,"
          
Hans
(allei)
Das isch jetz alles güet, awer mit dem allem bin ich
                        noch allewil nitt Millionär!... Oh, das Geld... nur
                        allewil Geld... ich wott jo keins verlange, kei Geld,
                        wenn ich nur mi Trinele hätt...
",38,8,0.1478740019335698,0.21052631578947367
unknown,group,sex_unknown,job_unknown,social_class_unknown,"
          
Gsang
(Du, Du liegst...)

            
Wenn ich soll glicklig werde,
Müess ich ihr' Liewe ha,
Nur sie ka do uf Erde
Mi Herz g'schwind mache schla.
Wenn ich soll glicklig werde,
Müess ich ihr' Liewe ha.

            
Kei Stern, wo dert thüet schwewe,
Isch so schön, wie ihr' Blick,
Mi Herz fir 's ganze Lewe
Ihr' z'gà, das wàr mi Glick.
Kei Stern, wo dert thüet schwewe,
Isch schön as wie ihr' Blick.
(Dr Herr Bemol kunnt hinte ine rechts)
Eh, tiens dr Meister Bemol, wie geht's, Schwiegervater,
                        was macht Ihr Töchterle ?...
",96,24,0.0007499999999999917,0.25
