drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,avgLexVal,lexRatio,anger_roll_mean,anticipation_roll_mean,arousal_roll_mean,disgust_roll_mean,dominance_roll_mean,fear_roll_mean,joy_roll_mean,sadness_roll_mean,surprise_roll_mean,trust_roll_mean,valence_roll_mean
comedy,Wenker,M,,,,"
            
Wenker:

            
Alleh hopp, Mäide, nur tapfer abgewasche un süfer gemacht! Hit hammer Patronsdöö, hit wurd's Hahnel löüfe! Un wenn de serwiersch, glich 's Gald ghäische! Uff de Knewwel kreijt kener nix, un wenns d'r Herr Burjermäischter salwer wär!

          
",0,greber-s-teschtament,39,7,0.0214285714285714,0.1794871794871795,,,,,,,,,,,
comedy,Katarina Wenker,F,,,,"
            
Kathrin:

            
Geh doch! Mit dinere Grobhäit wursch dü dir noch alli clients vertriewe.

          
",0,greber-s-teschtament,13,1,0.656,0.0769230769230769,,,,,,,,,,,
comedy,Wenker,M,,,,"
            
Wenker:

            
Kathrin, wie steht do iwer d'r Dhür: Die Rose riecht, der Dorn der sticht, Wer gleich bezahlt, vergißt es nicht. Dis isch e gueter Spruch, grad for de Wirt gemacht. Und nooch dem Spruch wurd gezapft.

          
",0,greber-s-teschtament,37,3,0.0,0.081081081081081,,,,,,,,,,,
comedy,Katarina Wenker,F,,,,"
            
Kathrin:

            
D'r Wirt müeß sich awer nooch de Gäscht richte, nit d' Gäscht nooch 'm Wirt.

          
",0,greber-s-teschtament,16,1,0.0,0.0625,,,,,,,,,,,
comedy,Wenker,M,,,,"
            
Wenker:

            
Awer wanneh, wanneh! Isch dis e-n-Art, mit so viel Gald bim Wirt ze hanke? Dis be- wiest, daß d'r Mann ken Ordnung het. Wirtsschulde — Süffschulde! Ich hab's jetz satt mit dem iwerzwerche Kamerad.

          
",0,greber-s-teschtament,39,6,0.0123333333333333,0.1538461538461538,0.13795238095238094,0.07105157083821072,0.5031225177899045,0.10517142857142855,0.5870338525231895,0.09398135410660699,0.15253036942047737,0.09226758042040026,0.01256666666666666,0.34795093276368677,0.5755066998143427
comedy,Katarina Wenker,F,,,,"
            
Kathrin:

            
Seij nur stille weje denne paar Märkle. Ich bin guet d'rfor.

          
",0,greber-s-teschtament,13,2,0.0,0.1538461538461538,0.13366666666666666,0.04295084583595962,0.4853694389118834,0.0998,0.5693482452728473,0.08555278267803558,0.20457348551689547,0.09226758042040026,0.0067666666666666596,0.2868113998951406,0.578860317706359
comedy,Wenker,M,,,,"
            
Wenker:

            
Na ja... dis wäiß ich schun lang, daß dü als noch e faible hesch for denne-n-alte Sünder. Es gedankt d'r schints nimm, daß 'r dich schun emol het ab- flattere losse.

          
",0,greber-s-teschtament,35,5,0.1350291223636213,0.1428571428571428,0.029472491139390922,0.07107084583595961,0.44916226343711346,0.05863235596787142,0.5635330145199405,0.06056827728223296,0.23369348551689545,0.06496245900666228,0.019893219581244022,0.3183713998951406,0.6327388861236851
comedy,Katarina Wenker,F,,,,"
            
Kathrin:

            
Pardon, dis isch nit wohr, dis müß ich besser wisse.

          
",1,greber-s-teschtament,11,1,0.0,0.0909090909090909,0.029472491139390922,0.07107084583595961,0.44985423627758825,0.05863235596787142,0.5828671718001506,0.06056827728223296,0.2541123605002357,0.06496245900666228,0.019893219581244022,0.3891713998951406,0.6486498232318795
comedy,Wenker,M,,,,"
            
Wenker:

            
Dü sollsch Racht han... 
(für sich)
 Nix verruckters als e-n-alti Jumpfer.

          
",1,greber-s-teschtament,16,2,0.0,0.125,0.029472491139390922,0.07107084583595961,0.43826033871359193,0.05863235596787142,0.5648948665585788,0.06056827728223296,0.2869123605002358,0.06496245900666228,0.019893219581244022,0.39067139989514066,0.6549233147069813
comedy,Naz,M,,,,"
            
Naz:

            
Naz und Jockel 
(durch die Mitteltür)
 Buschur bisamme! Joel: Zwäi Shöpple, wenns beliebt. Wenker: Grad im Moment.

          
",1,greber-s-teschtament,20,4,0.0,0.2,0.02700582447272426,0.06017,0.42437230103878554,0.037032355967871425,0.5854062525747314,0.06056827728223296,0.32939168752498954,0.06496245900666228,0.013126552914577361,0.34796000000000005,0.7085875921630755
