drama_type,speaker,sex,job,social_class,text,numTokens,numLexTokens,avgLexVal,lexRatio
unknown,JOSEPH KÜTZ,M,astronomer_assistant,,"Joseph
(sitzt im Lehnstüehl mit eme Federwisch in de
                        Hànd)
                    
's hat's doch noch nie kei Bedienter besser g'ha as
                        ich!... niene thàt ich eso ne Platz finde!... mi Herr
                        isch Astronom, das heisst mit andere Worte, er isch
                        narràchtig... er isch awer güet z'ha... wenn ich ihm
                        nur allewil Recht gib un si Specktifig un si Weltkugle
                        dert abstàib, so geht alles güet
",68,7,0.1936333929285416,0.10294117647058823
unknown,KÀTELE,F,,,"Kàtele
(streckt dr Kopf ine rechts)
Bisch allei, Joseph?
",11,1,0.0,0.09090909090909091
unknown,JOSEPH KÜTZ,M,astronomer_assistant,,"Joseph.
Jà, liewe Fraü... kumm nur ine.
",7,2,0.4177550546826891,0.2857142857142857
unknown,JOSEPH KÜTZ,M,astronomer_assistant,,"Joseph.
Los, Kàtele... sag em doch nitt allewil dr Alt, im Herr
                        Himmel, 's isch doch allewil unser Herr.
                    
",19,6,0.23077661435472518,0.3157894736842105
unknown,KÀTELE,F,,,"Kàtele.
Oh! loss mi geh mit dim Herr... Dü machsch Dich jo als
                        z'erst lustig iwer ne, wenn er Dir vo sine Narrheite
                        verzählt.
                    
",25,3,0.245106787157909,0.12
unknown,JOSEPH KÜTZ,M,astronomer_assistant,,"Joseph.
Ich müess awer o ebbes höre allewil... erst gestert hat
                        er mir wieder dr Kopf versàgt... er hat mr verzählt,
                        wie wit as es isch vo do bis in dr Mond un bis in
                        d'Sunne.
                    
",37,1,0.0,0.02702702702702703
unknown,KÀTELE,F,,,"Kàtele.
Das glicht em wieder... me ka jo sage so wit as me
                        will... 's geht's Nieme geh messe!
                    
",20,1,0.0,0.05
unknown,KÀTELE,F,,,"Kàtele.
Er isch doch sunscht nitt eso g'spràchig, dr Herr.
",10,1,0.0,0.1
unknown,JOSEPH KÜTZ,M,astronomer_assistant,,"Joseph.
Jà, sunscht bringt me-n-em kei Wort züem Mül üse... awer
                        wenn er vo dr Astronomie red', so isch's ganz
                        anderscht... me müess em halt die unschuldige Freid
                        lo... hat er nitt sogar in siner Narrheit scho g'sàit,
                        er heb dr Mond un d'Sunne g'woge!
                    
",49,8,0.1531972588967428,0.16326530612244897
unknown,KÀTELE,F,,,"Kàtele
(schlat d'Hànd z'amme)
Ich's möglig, ass dr Mensch eso wit awe ka ku!
",19,1,0.0,0.05263157894736842
unknown,JOSEPH KÜTZ,M,astronomer_assistant,,"Joseph.
Un wie gross meinsch Dü, ass er isch, dr Mond?
",11,1,0.242,0.09090909090909091
unknown,KÀTELE,F,,,"Kàtele.
Dr Mond... wie mi kleine Pfanne ung'fàhr... do brücht me
                        kei Specktifig, fir das z'sàh!
                    
",17,2,0.235,0.11764705882352941
unknown,JOSEPH KÜTZ,M,astronomer_assistant,,"Joseph.
Ich weiss nitt, wie gross as Di kleine Pfanne-n-isch,
                        awer wenn Dü-n-em eso ebbes thàtsch sage... doch los...
                        siter ebbes Zit hat er e wenig g'schangiert... er lüegt
                        weniger dur si Specktifig un isch iwerhaüpt unrüehig...
                        un red' als Sache... me wott schiergar meine, er seig
                        verliebt.
                    
",52,6,0.301116746193645,0.11538461538461539
unknown,KÀTELE,F,,,"Kàtele.
Ah!... hasch Dü das o bemerkt?... 's isch mr doch
                        gsi!... denn ich o ha ne scho hore rede fir sich
                        vo-n-ere Venüs, wo-n-eso schön soll si... was ka jetz
                        das fir e Jumpfer Venüs si... er isch als ganz
                        verklàrt!
                    
",46,5,0.22934558171355826,0.10869565217391304
