drama_type,speaker,sex,job,social_class,text,numTokens,numLexTokens,avgLexVal,lexRatio
comedy,Hortense,F,,,"HORTENSE:
Mon Dieu wie bin ich unglüecklich. 
            
",7,1,0.0,0.14285714285714285
comedy,Octavie,M,,,"OCTAVIE:
Bonjour Hortense, glüecklichi Hochzittere! Loss dich umarme. Ja, was muess ich sehne? Dü
            griensch?
",15,5,0.41867041703659796,0.3333333333333333
comedy,Octavie,M,,,"OCTAVIE:
Diner Hochzitter? Ah, nit möjlich! Kumm setz dich. 
            
",9,2,0.28417604259149504,0.2222222222222222
comedy,Hortense,F,,,"HORTENSE:
In e're Halbstund solle mer uff d' Mairie, derno in d'Kirich. Ich verzwiefel noch.
",16,1,0.547,0.0625
comedy,Octavie,M,,,"OCTAVIE:
Na, ja, er wurd schun kumme. Tröscht dich. Viellicht isch-em e Hosseknopf abgschprunge, odder er
            het d'Krawatt verlajt, odder....
",21,4,0.18199999999999997,0.19047619047619047
comedy,Hortense,F,,,"HORTENSE:
Naan, in's Kloschter. Tante Octavie, hirot nit, hirot nit. Betracht mich in mim grenzelose
            Ku-kummer. Näm dir e lawendigs Exempel an mir.
",24,4,0.2771755779489555,0.16666666666666666
comedy,Octavie,M,,,"OCTAVIE:
(sifzt)
In die Verläjeheit wurr ich nie kumme.
",11,2,0.0,0.18181818181818182
comedy,Octavie,M,,,"OCTAVIE:
Was waisch denn dü vom Läwe. Ach Gott. 
            
",9,2,0.47884793100056144,0.2222222222222222
comedy,Octavie,M,,,"OCTAVIE:
Hab ich gsifzt? Hortensele, ich hab mir gschwore nie ze hirote. E Mann bringt aam nix wie Sorje un
            Unglüeck. 
            
",21,3,0.33078371863263695,0.14285714285714285
comedy,Octavie,M,,,"OCTAVIE:
Bsunders e Mann wo Sport triebt. 
            
",7,1,0.4379999999999999,0.14285714285714285
comedy,Hortense,F,,,"HORTENSE:
(steht uff, geht näwe Octavie her.)
Tante, er het mir awer versproche, dass'r üss alle Societäte...
",19,2,0.481,0.10526315789473684
comedy,Octavie,M,,,"OCTAVIE:
Bscht! Verspreche duehn sie alli, awer nix halte. Dü nadierlich mit dine zwanzig Johr, dü luejsch
            d'Männerwelt noch mit unschuldige Paradiesaue aan.
",24,4,0.28321006024156503,0.16666666666666666
comedy,Hortense,F,,,"HORTENSE:
Statt aane ze tröschte, machsch aam 's Herz noch schwerer. O ich armer Tropf. 
            
",15,5,0.10940000000000001,0.3333333333333333
comedy,Octavie,M,,,"OCTAVIE:
Düürsch mich, Kind, awer ich bin uffrichtig. So e Mann het jo nie ken Zitt for sini Frau, d'r
            Sport isch ihm alles, alles! So e Mann isch nie d'haame, un am End vum Johr het'r e Korb voll
            Cotisatione ze zahle, wo d'Frau nix d'rvun het.
",51,7,0.19500224022312668,0.13725490196078433
comedy,Octavie,M,,,"OCTAVIE:
Ebbs gsunds? Mach mich nit lache.
",7,1,0.7101733203265308,0.14285714285714285
comedy,Hortense,F,,,"HORTENSE:
Doch, doch. Sitter dass d'r Camille zue uns kummt, isch bie uns alles gsund.
",15,1,0.0,0.06666666666666667
comedy,Hortense,F,,,"HORTENSE:
Im Babbe siner Fettbüch hett-em Maläschte gemacht. D'r Camille het gsaat: Babbe mache Sie
            Gymnastique, ich lehr Sie. Sie wäre sehn, Sie greje e Taille wie e Weschbel; d'Mame het allewiel weh
            in de Baan g'hett. D'r Camille het sie Velo fahre lehre. Un 's Weh isch eweck. D'Grossmame, wo dato
            siewezig Johr alt isch, die isch allegelte an Kritzbuckelschmerze im Bett geläje. D'r Camille het
            e're gerote mit yserige 
            
",73,12,0.037,0.1643835616438356
comedy,Octavie,M,,,"OCTAVIE:
Also demnooch het's diner Camille fertig gebrocht, d'ganz Familli mit-em Sportsgaischt ze
            vergifte. Naan, so ebbs. Ja un was het'r denn dich gelehrt?
",26,3,0.5406666666666666,0.11538461538461539
comedy,Octavie,M,,,"OCTAVIE:
(Schrei)
Jesses! Arms Kind. 
            
",7,3,0.36100522718729566,0.42857142857142855
comedy,Octavie,M,,,"OCTAVIE:
Tennis! Tennis! Diss isch din Unglüeck. Mit Tennis het's bie mir angfange, mit Tennis het's
            uffg'hört.
",19,2,0.0,0.10526315789473684
comedy,Hortense,F,,,"HORTENSE:
Tante, ich versteh dich nit. Kumm doch zue dir. Soll ich e Glas Wasser hole?
",16,1,0.0,0.0625
comedy,Octavie,M,,,"OCTAVIE:
Merci, ich hab mini Ohnmacht nabgschluckt. 
            
",7,1,0.0,0.14285714285714285
comedy,Hortense,F,,,"HORTENSE:
Saa, Tante, werum soll Tennis e Unglüeck sin?
",9,1,0.0,0.1111111111111111
comedy,Octavie,M,,,"OCTAVIE:
Kind, ich bin uffrichtig. Wie ich so alt bin gsin wie dü, hab ich au e Hochzitter g'hett. Gaston
            het'r g'haisse. Gaston!
",23,3,0.35245592224829236,0.13043478260869565
comedy,Octavie,M,,,"OCTAVIE:
Ja, un er het mir versproche, dass wenn mer g'hirot sin, bie alle Sportsveraan Demission ze
            gänn.
",18,3,0.38099999999999995,0.16666666666666666
comedy,Hortense,F,,,"HORTENSE:
Diss het miner Camille au versproche.
",7,2,0.2075,0.2857142857142857
comedy,Octavie,M,,,"OCTAVIE:
Glaub nix. Bref, am Daa vor d'r Hochzitt isch'r nooch London gereist, for dort e Tennismatch
            mitzemache. E Depesch het'r gschickt: Weltmaischter worre 
            
",24,3,0.34740640380226084,0.125
comedy,Hortense,F,,,"HORTENSE:
O — o! Isch'r nim kumme?
",7,1,0.0,0.14285714285714285
comedy,Hortense,F,,,"HORTENSE:
(springt uff).
Tante, saa diss nim, sunscht verriss ich min Hochzittskleid in döüsig Fetze.
",17,1,0.547,0.058823529411764705
comedy,Hortense,F,,,"HORTENSE:
Jesses! 
            
",2,1,0.594,0.5
comedy,Hortense,F,,,"HORTENSE:
(zeruck)
d'Grossmame schafft an de Ring. Sie het e Hochstand gemacht, un isch an de Lüster getrette.
",21,1,0.0,0.047619047619047616
comedy,Octavie,M,,,"OCTAVIE:
An de Lüster? Püh, do hinne wurd's mer schwüel, ich muess frischi Luft schöpfe. 
            
",16,1,0.0,0.0625
comedy,Hortense,F,,,"HORTENSE:
(steht uff)
Camille, Camille, kumm, erlös mich, loss mich nit sitze.
",14,3,0.18233333333333335,0.21428571428571427
comedy,Octavie,M,,,"OCTAVIE
(uffgerejt mit e're Depesch eryn)
Ho-ho-hortense, e De-depesch. 
            
",11,1,0.0,0.09090909090909091
comedy,Octavie,M,,,"OCTAVIE:
E Unglüecksdepesch? Arms Kind.
",5,1,0.4890156815618869,0.2
comedy,Octavie,M,,,"OCTAVIE:
Zwai Jumpfere han zwai Ohnmachte.
",6,2,0.0,0.3333333333333333
comedy,Conrad,M,,,"CONRAD:
Plän dummi. Was hesch denn in d'r Hand? Ah, e Depesch. 
            
",12,2,0.258,0.16666666666666666
comedy,Hortense,F,,,"HORTENSE:
(springt uff)
Per Avion? Babbe, per Avion?
",10,2,0.2735,0.2
comedy,Octavie,M,,,"OCTAVIE:
(uff)
Wer isch der ami Gaston? Wer?
",10,1,0.547,0.1
comedy,Hortense,F,,,"HORTENSE:
Er kummt, er kummt. Babbe werf dich in de Staat. Gott, miner Camille kummt. 
            
",15,3,0.18166666666666667,0.2
comedy,Conrad,M,,,"CONRAD:
Hortense, ich glaab dü bisch maschugge worre.
",8,1,0.0,0.125
comedy,Hortense,F,,,"HORTENSE:
Ich kenn numme miner Camille. Mach doch nit so nervös.
",11,2,0.0,0.18181818181818182
comedy,Hortense,F,,,"HORTENSE:
Liebs Dandel, ich bin so glüecklich. Er kummt, er kummt, er isch schun do. Ich kenn siner Schritt.
            
            
",19,1,0.7970000000000002,0.05263157894736842
comedy,Hortense,F,,,"HORTENSE:
(losst d'Aerm sinke)
Oh, d'Madam. 
            
",10,1,0.0,0.1
comedy,Caroline,F,,,"CAROLINE:
Ja, soll ich's nit sin? Luej do 's Octavie.
",11,1,0.7279999999999999,0.09090909090909091
comedy,Hortense,F,,,"HORTENSE:
Mame, d'r Camille kummt.
",5,1,0.4119999999999999,0.2
comedy,Caroline,F,,,"CAROLINE:
Was hab ich gsaat: d'r Camille het e Wort.
",10,1,0.0,0.1
comedy,Octavie,M,,,"OCTAVIE:
Gott, wenn 'rs wär. Min Herz klopft wie e Drumm.
",11,2,0.546,0.18181818181818182
comedy,Caroline,F,,,"CAROLINE:
Was babbelsch? Hesch dü Gschäfte mit-em Camille?
",8,1,0.0,0.125
comedy,Caroline,F,,,"CAROLINE:
Versteh ken Wort. 
            
",4,1,0.0,0.25
comedy,Président vum Fuessballe-Club « Etoile »,M,sports_club_president,,"PRESIDENT:
Pardon, ich bin starik bresiert. Im Name vum Füessballe-Club «Etoile» wüensch ich Ihne, un im
            verdiente membre Camille viel Glüeck zuem hittige Fraidedaa, un 
            
",27,3,0.12655195567980854,0.1111111111111111
comedy,Hortense,F,,,"HORTENSE:
Merci, Monsieur le Président. Ich wurr denne Balle im Camille an's Herz drücke. 
            
",15,2,0.2735,0.13333333333333333
comedy,Président vum Fuessballe-Club « Etoile »,M,sports_club_president,,"PRESIDENT:
(Salütiert)
Mesdames! Im Uffdraa vun d'r Société de Gymnastique « Vivace », hab ich die Ehr als Président im
            junge Paar — wo isch denn 's ander Teil vum Paar? — herzliche Glüeckwüensch zu üewerbringe. 's Comité
            het bschlosse d'r lieb Hors-concours Camille als membre d'honneur ze ernenne, un d'membres vun d'r
            Societät han im Camille als chef vun d'r Claironsektion diss Clairon gschtift. 's Comité hofft, dass
            Sie, ihri Kinder un Kindeskinder membre actif wäre. 
            
",81,11,0.4120357287351272,0.13580246913580246
comedy,Président vum Fuessballe-Club « Etoile »,M,sports_club_president,,"PRESIDENT:
Exküsiere Sie liewi Hochzittere, ich hab noch schnell e Concours ze organisiere. 
            
",13,3,0.46795406484945606,0.23076923076923078
comedy,Octavie,M,,,"OCTAVIE:
(schlaat d'Hände zamme, hebbt d'Ohre zue)
Hör uff!
",13,2,0.47050000000000003,0.15384615384615385
comedy,Octavie,M,,,"OCTAVIE:
(Ditt uff d'Grossmame, bekummt Lachkrämpf, danzt im Ringelerum, macht d'Exercice
            nooch).
",16,2,0.2735,0.125
comedy,Hortense,F,,,"HORTENSE:
(setzt ab)
Herrjeses! Babbe, dü hesch jo dini Hosse vergesse.
",13,2,0.0,0.15384615384615385
comedy,Octavie,M,,,"OCTAVIE:
Grossmame hör uff! 
            
",4,1,0.547,0.25
comedy,Grossmame,F,,,"GROSSMAME:
Mit Müsik isch's viel besser gange. 
            
",8,1,0.531,0.125
comedy,Président vum Fuessballe-Club « Etoile »,M,sports_club_president,,"PRESIDENT:
Was, er bambelt? Enfin, Gschbass uff d'Sitt. In aller Anerkennung vum Camille sine Mérites am
            Velo-Club « Blitz », hab ich die gross Ehr, Ihne Mademoiselle Hortense zuem küenftige Ehestandsglüeck
            ze gratüliere, un im Name vum Club, im ehrewerte membre Camille e Velo ze üewerreiche, mit dem
            Wunsch, dass er mit dem Velo in's Glüeck nynstrample, un im Club e trej's Mitglied bliewe möcht.
",68,9,0.4575742027550129,0.1323529411764706
comedy,Hortense,F,,,"HORTENSE:
Merci vielmols im Name vum — o ich bin ganz gerüehrt.
",12,1,0.394,0.08333333333333333
comedy,Président vum Fuessballe-Club « Etoile »,M,sports_club_president,,"PRESIDENT:
Mer kann's verstehn. Ja, ich muess gehn, ich bin bressiert. 
            
",12,1,0.7279999999999999,0.08333333333333333
comedy,Octavie,M,,,"OCTAVIE:
Haha, der isch au bressiert. Awer wenn's eso wittersch geht, no kannsch e Sportsgschäft
            anfange.
",17,1,0.422,0.058823529411764705
comedy,Hortense,F,,,"HORTENSE:
Es isch doch schön, so g'eehrt ze wäre, gell, tante.
",11,1,0.7527279085677913,0.09090909090909091
comedy,Hortense,F,,,"HORTENSE:
Gell dü bisch niedisch uff mich?
",7,1,0.547,0.14285714285714285
comedy,Président vum Fuessballe-Club « Etoile »,M,sports_club_president,,"PRESIDENT:
Tüer uff wenn's beliebt.
",6,2,0.7030000000000001,0.3333333333333333
comedy,Octavie,M,,,"OCTAVIE:
's wurd doch kener mit 'me Haiwaaue kumme.
",9,1,0.0,0.1111111111111111
comedy,Hortense,F,,,"HORTENSE:
(macht uff)
Entrez!
",6,2,0.2735,0.3333333333333333
comedy,Octavie,M,,,"OCTAVIE:
Monsieur, was soll denn diss bedidde?
",7,1,0.0,0.14285714285714285
comedy,Président vum Fuessballe-Club « Etoile »,M,sports_club_president,,"PRESIDENT:
Zwai Schwergewicht for unser Schwergewichsstemmer Camille, zuem ewige Andenke als Hochzittsgschenk
            vum Athlete-Club « Bojon ». Mamsell Hochzittere, wenn Sie emol Dischbetat han mit-em Camille, saaue
            Sie nix, stemme Sie die zwai Gewichtle, un Ihrer Röüjes isch verschwunde. Kraft üewerwind alles,
            Kraft macht rich an Körper un Seel, Kraft isch Läwe, Kraft üewerwind alles, sogar e Frau.
",58,13,0.2595733191928493,0.22413793103448276
comedy,Octavie,M,,,"OCTAVIE:
Vergesse Sie nit unsri Zung, wo au e Kraft isch, un 's guete Koche.
",15,4,0.2359292188124739,0.26666666666666666
comedy,Président vum Fuessballe-Club « Etoile »,M,sports_club_president,,"PRÉSIDENT:
Lache Sie nit, Mamsel Hochzittere. Ich bin au g'hirot, hab sechs Kinder, alli gsund, alli stemme.
            Ich wüensch Ihne 's nämlich.
",22,5,0.42943939082216664,0.22727272727272727
comedy,Président vum Fuessballe-Club « Etoile »,M,sports_club_president,,"PRESIDENT :
Wie Sie wôlle. Awer mir laischte ebbs. Union fait la force. Ha, diss will ich maane. Un do bin ich
            stolz druff.
",23,2,0.508,0.08695652173913043
comedy,Hortense,F,,,"HORTENSE:
Un au zue denne viele Medaill, wo Ihri Bruscht ziere.
",11,1,0.424,0.09090909090909091
comedy,Président vum Fuessballe-Club « Etoile »,M,sports_club_president,,"PRESIDENT:
Medaille? Die sin ehrlich verdient. Füenf Rettungsmedaill, un d'andere hab ich mir bie
            internationale Wettkämpf g'holt.
",18,3,0.24233333333333332,0.16666666666666666
comedy,Octavie,M,,,"OCTAVIE:
Finde Sie nit, dass die viele Medaill gfährlich schwer sin?
",11,4,0.106,0.36363636363636365
comedy,Président vum Fuessballe-Club « Etoile »,M,sports_club_president,,"PRESIDENT:
Kraft isch Läwe. Kraft üewerwind alles. 
            
",7,3,0.314898620667041,0.42857142857142855
comedy,Hortense,F,,,"HORTENSE:
Tante, wie der stolz abgange isch, der Kraftmensch, sogar ohne Bojongrüess.
",12,1,0.516,0.08333333333333333
comedy,Octavie,M,,,"OCTAVIE:
Der Bojon-Président gfallt mer. Kraft! Kraft!
",7,2,0.266,0.2857142857142857
comedy,Président vum Fuessballe-Club « Etoile »,M,sports_club_president,,"PRESIDENT:
Fraid mich, dass ich Ihne gfall. Un wie ich au Président vum Angelsportsverein « Hechtekrähn »
            bin, so schenk ich dem junge Paar, zwai Gerte un e Filosch, im Gedanke, dass d'r Camille un Sie, au
            Membre vun unserem Angelveraan wäre.
",42,3,0.40158590934140914,0.07142857142857142
comedy,Président vum Fuessballe-Club « Etoile »,M,sports_club_president,,"PRESIDENT:
Stimmt! Es wurd am besser in d'r freie Natür, statt d'haam in d'r Stubb ze sitze, un
            melancholische Gedanke noochzehenke; 's Fische isch e grenzeloses Vergnieje, es kalmiert Nerve, mer
            üebt sich in d'r Geduld, wenn mer stundelang uff's Zäpfel glüürt. E Biss, e Ruck un e Bräse, e
            Berschi, e Hecht, odder e Nas zawelt am Aengele. D'r Angelsport macht Fraid, bsunder s' halb zwait.
            Un wenn d'Fischbüechs garniert isch, geht's haamezues mit e're Bachet in Glüeck un Aanigkeit. Sie
            köenne rüehig 's Kinderkitschel als mitnämme, denn...
",93,13,0.3453062350452187,0.13978494623655913
comedy,Octavie,M,,,"OCTAVIE:
Exküsiere Sie, mir muehn uns rüeschte for uff d'Mairie.
",11,2,0.2735,0.18181818181818182
comedy,Président vum Fuessballe-Club « Etoile »,M,sports_club_president,,"PRESIDENT:
O, ich hab Zitt. Was gibt's denn ze esse?
",11,1,0.0,0.09090909090909091
