drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
tale,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"Guete Daa, Frau Mehlstaub.",0,bastian-struwelpeter
tale,"Mehlstaub, Müller",M,,,,"Ah, guete Daa, Herr Lehrer. Was verschafft uns die Ehr’, Euch in d'r Mühl ze sehn? Isch Euch ebbe s’Mehl üssgange?",0,bastian-struwelpeter
tale,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,Nix Mehl. Ich möcht gern mit-em Maischter redde.,0,bastian-struwelpeter
tale,"Mehlstaub, Müller",M,,,,Mit-em Müller? Soso! Könnte Ihr mir’s nit anver- troüje?,0,bastian-struwelpeter
tale,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,Doch. Awer ich möcht d'r Maischter d’rbie han.,0,bastian-struwelpeter
tale,"Mehlstaub, Müller",M,,,,"Michel, kumm hurtli eryn, es isch Bsuech do. Kumme Ihr amend wäje unserem Bue?",0,bastian-struwelpeter
tale,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"Geduld, Frau Mehlstaub, Geduld. Numme d’Ruehj kann’s mache un d’Uewerlajung.",0,bastian-struwelpeter
tale,E Müller,M,,,,"Mir han e Söüi gemetzt, un do gibt's allerlei gueti Stüeckle. Wotte Ihr nit mithalte, dass Euch d'r Saft am Bart nablauft?",1,bastian-struwelpeter
tale,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"Merci. Ich hab mich hitt schun so verzüernt, dass ich küm e Bisse nuntergebrocht hab.",1,bastian-struwelpeter
tale,E Müller,M,,,,"Ei, ei, was Er nit saat. Ich hab gemaant, numme d’Ruehj kann’s mache.",1,bastian-struwelpeter
tale,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,Zell schun — awer —,1,bastian-struwelpeter
tale,E Müller,M,,,,"Setze Euch doch, Herr Lehrer|||.",1,bastian-struwelpeter
tale,Frau Mehlstaub,F,,,,"Guete Daa, Herr Lehrer. Was han Ihr Guet’s uff-m Herze?",1,bastian-struwelpeter
tale,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"Guet’s? Nit gerote, Maischter Mehlstaub. Ich kumm waje Euerem Peter.",1,bastian-struwelpeter
tale,E Müller,M,,,,"Ei, ei.",2,bastian-struwelpeter
tale,Frau Mehlstaub,F,,,,"Was hett’r denn widder angschtellt, diss Früechtel?",2,bastian-struwelpeter
tale,E Müller,M,,,,"Ei, ei.",2,bastian-struwelpeter
tale,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"Früechtel, ganz, erächt, Früechtel.|||Also, Maischter, ich muess mich bitter beklaaue.",2,bastian-struwelpeter
tale,E Müller,M,,,,"Ei, ei.",2,bastian-struwelpeter
tale,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"Er kummt jede Daa ungewäsche, mit Strüewelhoor, in d’Schuel. E Hals hett’r, mer könnt Ruebsoome druff säje, un Fingernäjel, dass Gottserbarm, wie Adlerkralle Es isch e Schand un e böses Exempel for d’andere Kinder, bsunders wenn mer in e’re Mühl d’haam isch, wo soviel Wasser lauft.",2,bastian-struwelpeter
tale,E Müller,M,,,,s’Verdraat halt nit e jed’s s’ Wasser.,2,bastian-struwelpeter
tale,Frau Mehlstaub,F,,,,"Do muess e Ross lache, wenn mer e Frau het, wo so gscheid babbelt.",3,bastian-struwelpeter
tale,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"Euere Bue het nit umesunscht d'r Uewername Strüwel- peter.|||E böses Exempel. Sini devoirs sin so schlecht, dass mer grad griene möcht. Schriewe duet’r wie e Katz, wo in’s Dintefässel getrette isch un derno uff-em cahier erum- lauft.",3,bastian-struwelpeter
tale,E Müller,M,,,,"Ei, ei.",3,bastian-struwelpeter
tale,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"Mit-m Lese geht's so. Geographie, Gschicht nix, Zeichne nix.",3,bastian-struwelpeter
tale,E Müller,M,,,,"Ei, ei.",3,bastian-struwelpeter
tale,Frau Mehlstaub,F,,,,"Sei emol still mit dim dumme ei-ei-ei. Herr Lehrer, verzehle mer alles, was Ihr vun dem Galjestrick wisse. Wie isch’s denn mit-em Rechne?",3,bastian-struwelpeter
tale,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"Galjestrick, ganz erächt.|||Rechne kann’r guet. Was wobr isch, isch wohr.",3,bastian-struwelpeter
tale,E Müller,M,,,,"Er kann doch ebbs, hesch’s g'höert ?",4,bastian-struwelpeter
tale,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,Awer Zahle macht’r wie Fleischhooge in e’re Metz.,4,bastian-struwelpeter
tale,E Müller,M,,,,Schön singe kann’r au noch.,4,bastian-struwelpeter
tale,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"Meh brüehle wie singe, Frau Mehlstaub, un sich mit sine Schuelkamerade erumschlaaue. Betrachte numme sini Büecher, m'r maant grad, e Lumpejudd het sie schun im Lumpesack ghett. So isch’s. Er isch d'r ältscht üss dr ganze Klass, un bliebt allewiel sitze. Un hitt, hitt hett’r d’Schuel gschwänzt. Was saat Sie jetzt, Frau Mehlstaub?",4,bastian-struwelpeter
tale,E Müller,M,,,,"Ei, ei.",4,bastian-struwelpeter
tale,Frau Mehlstaub,F,,,,"Was, er isch näwe d’Schuel? Do soll doch e Haauelwetter — denne soll e Bumm pfetze.",4,bastian-struwelpeter
tale,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"Numme d’Ruhj kann’s mache. Setze Euch, Maischter.",4,bastian-struwelpeter
tale,Frau Mehlstaub,F,,,,"Ich kann nit. Ah, wart, ah, wart, dü Büerschtel. Jetzt isch’s Messel voll. Was zeviel isch, isch zeviel. Ich bind’ ne uff’s Mühlrad und drickel ’ne mit 'me Hewel!",5,bastian-struwelpeter
tale,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"Ich hab mich gezwunge gsehn, so leid ass mer duet, e Brief an d'r Schuelinspekter zu schriewe, dass der bös Bue zue d'r Schuel nüsskummt.",5,bastian-struwelpeter
tale,Frau Mehlstaub,F,,,,"Zue d'r Schuel nüss. Hörsch’s, Frau?",5,bastian-struwelpeter
tale,E Müller,M,,,,"Ei, ei, er isch doch nit so dumm, dass —",5,bastian-struwelpeter
