drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
comedy,Suzanne,F,,,,"Das isch nit schlacht, sing ich do s’schenschta Maialied un mr han doch hit erscht dr 1. Awril. S’isch awer o so a prachtvoll Watterla, do müeß mr jüchzge un singe, eb mr will oder nit; derbi han i alli Ursach luschtig z’si, denn i erwart mini fenf amies zum a Teekranzla. Das git a fideler Mittag. Wu si awer o nur alli stacka|||, es isch jo glich drei un se han mr versproche fir racht friahi z’ku. Wenn nur d’Tante Florentine nit so schlacht glünt war. Das wird noch ebbs absetze. Ja, wenn i mini Frindinna nit schu alli iglada hat vor acht Tag, so war üs dam Teekranzla nit wora. Rißt is net vorgescht Knall un Fall unseri Kecha üs. Das isch d’zweite g’si sitter Neijohr. Hoffentlig git’s bol Ersatz, denn die menus, wu mini chère tante* sitter combiniert het, brrr.",0,weigel-in-dr-awril-gschickt
comedy,Suzanne,F,,,,"Aha, do kumme se alla mitnander.",1,weigel-in-dr-awril-gschickt
comedy,Mlle Florentine Blind,F,rentier,rentiers,upper_middle_class,"Bonjour Suzanne, salut Suzi, bonjour ma chère etc.",2,weigel-in-dr-awril-gschickt
comedy,Suzanne,F,,,,"Bonjour Kinder|||, andlig isch nit ewig. Ihr lehn lang uf i warta.",3,weigel-in-dr-awril-gschickt
comedy,Jeanne,F,,,,"Mr han anander rendez-vous gah, fir unser Izug mitnander z’fiera und do hatt’s halt a Will ge- dürt, bis alli présentes g’si sin. S’Juliette isch natier- lig weder s’letschta gsi, wie immer.",4,weigel-in-dr-awril-gschickt
comedy,Irène,F,,,,"As meint, es isch a Todsind, wenn as uf uns warte müeß, ich bin ganz sicher, as kunt o a mol z’spot fir in dr Himmel.",5,weigel-in-dr-awril-gschickt
comedy,Juliette,F,,,,"Han nur ke so groß Mül, so g’fahrlig isch’s nit; un iwerhäupt in dr Bibel steht’s jo: die letzten werden die ersten sein. Das isch m i Troscht, hoffentlig geht's mir o so.",6,weigel-in-dr-awril-gschickt
comedy,Marthe,F,,,,"Mr han z’erscht diner tante bonjour g’sait, awer se schient mr nit rosig glünt z’si.",7,weigel-in-dr-awril-gschickt
comedy,Lucie,F,,,,"Ja, ja, ich han’s o gedankt.",8,weigel-in-dr-awril-gschickt
comedy,Suzanne,F,,,,"O jeh, sinn mr nur still, ich han schu ebbes mitg’macht, mr han schu zwe Tag ke Kecha me.",9,weigel-in-dr-awril-gschickt
comedy,Jeanne,F,,,,"Ja, kat denn eira femme de chambre nit üshalfa?",10,weigel-in-dr-awril-gschickt
comedy,Suzanne,F,,,,"Jo die Gans, s’hat jo ke Ahnung vu dr Koch- kunscht, das weiß nit amol, wenn s’Wasser kocht. Deßletscht hat se ebbs gebache, no hat se schint’s em Kochbüech glase: man nimmt drei ganze Eier. Wie mr das Dings welle asse, biß ich uf ebbs herts. Meine n’r hat se die drei Eier mitsamt de Schale in danne Teig ine gedolgt.",11,weigel-in-dr-awril-gschickt
comedy,Irène,F,,,,"Wu asse n’ihr jetz, im Hotel?",12,weigel-in-dr-awril-gschickt
comedy,Suzanne,F,,,,"Nei, mini chère tante kocht salwer un d’Mam- selle Amélie müeß re halfa. Mich will si nit in dr Kucha ha, si seit ich seig z’schtrutlig,",13,weigel-in-dr-awril-gschickt
comedy,Juliette,F,,,,Ja kat dini tante denn koche?,14,weigel-in-dr-awril-gschickt
comedy,Suzanne,F,,,,"Un ebb. Si lest alles üs’m Kochbüech. Meine gescht z’Mittag isch re ein passiert. D’Mamselle Amelie hat re schient alles mieße rischta, wie’s im",15,weigel-in-dr-awril-gschickt
comedy,Lucie,F,,,,"Das isch güet, das g’hert in d’Zittung.",16,weigel-in-dr-awril-gschickt
comedy,Jeanne,F,,,,"Nei, a so ebbs han i noch nie erlabt.",17,weigel-in-dr-awril-gschickt
comedy,Marthe,F,,,,Schad aß es nit hit am 1. Awril passiert isch.,18,weigel-in-dr-awril-gschickt
comedy,Irène,F,,,,Ja han ihr noch ke andre Kecha in Uessicht ?,19,weigel-in-dr-awril-gschickt
comedy,Suzanne,F,,,,"Es han si schu a paar g’malda, awer se han dr tante nit imponiert.",20,weigel-in-dr-awril-gschickt
comedy,Lucie,F,,,,"Kinder, ihr wisse was hit fir a Tag isch, hit mien mr unbedingt in ebbrem a Streich spiela, denn ohne das gett’s bi uns ke 1. Awril.",21,weigel-in-dr-awril-gschickt
comedy,Irène,F,,,,"Awer sicher, ich mach schu mit, dü doch o, Ju- liette ?",22,weigel-in-dr-awril-gschickt
comedy,Juliette,F,,,,"Salbschtverstandlig, fir so ebbis bin i nie s’letschte.",23,weigel-in-dr-awril-gschickt
comedy,Suzanne,F,,,,Uf wer han ihr’s abg’sah ?,24,weigel-in-dr-awril-gschickt
comedy,Marthe,F,,,,Wie war’s mit’em Elise?,25,weigel-in-dr-awril-gschickt
comedy,Suzanne,F,,,,"Jo, do hat’s ke charme, sich mit dr personi- fizierte Dummheit z’amüsiere.",26,weigel-in-dr-awril-gschickt
comedy,Jeanne,F,,,,Oder d’Mamselle Amelie?,27,weigel-in-dr-awril-gschickt
comedy,Lucie,F,,,,"Nei, nei, das git’s nit, do mach ich nit mit. Ich han namlig a faible fir d’Mamselle Amélie. Se isch immer so lieb, hat a Himmelsgeduld für d’Lüna vu ihrer Patronne, in eim Wort, se isch a Engel. In dr Awril g'schickt 3",28,weigel-in-dr-awril-gschickt
comedy,Suzanne,F,,,,"Ja, um s’Himmels Wille, wer wan ihr denn in dr Awril schicke, doch ebba nit mini Tanta.",29,weigel-in-dr-awril-gschickt
comedy,Lucie,F,,,,"Was war jetz do derbi, wenn mr is a so a un- schuldiger Witz data erläuiwa, schada dat’s re nit, im Gegateil, weisch dü bisch grad o nit uf Rosa betta do.",30,weigel-in-dr-awril-gschickt
comedy,Suzanne,F,,,,"Sal schu, awer nochhar hat ich jo d’Heil, wenn se das dat erfahre.",31,weigel-in-dr-awril-gschickt
