drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
comedy,EMIL,M,,,,"'s schlofe noch alle z'sàmme-n-im Hüs... 's hat mi nieme g'sàh do ane ku...|||Oscar!... he, Oscar!... schlofsch noch?... ich bi's... mach uf... ich bi allei!...",0,lustig-d-gsellschaftere
comedy,OSCAR,M,,,,"Do bin i... 's isch güet, ass es emol Tag isch!... ich ha nitt känne schlofe ich bi nur im Fauteuil dert e wenig idirmelt gsi...",0,lustig-d-gsellschaftere
comedy,EMIL,M,,,,Dü machsch mr jetz emol schöne Sache... wie ka me nur wege me-n-eifàltige Ball sich eso üssetze!,0,lustig-d-gsellschaftere
comedy,OSCAR,M,,,,"Dü bisch halt noch allewil dr gliche wie frieiher als im Lycée z'Befert... Dü traüsch Dich nitt z'mücke hasch allewil Angst, bisch schich un ärger as e Jumpfre, un sogar e wenig frumm... isch's nitt eso?...",1,lustig-d-gsellschaftere
comedy,EMIL,M,,,,Un Dü bisch allewil...,1,lustig-d-gsellschaftere
comedy,OSCAR,M,,,,"Ich bi halt allewil o noch dr gliche und wird o nie changiere.|||Fir was denn uf dr Erde do|||Ne trürig Lewe fiehre;|||So lang as 's End nitt kunnt dervo,|||So will ich profetiere ...",1,lustig-d-gsellschaftere
comedy,EMIL,M,,,,Un doch isch eitel nur|||'s Vergniege-n-uf dr Welt!,2,lustig-d-gsellschaftere
comedy,OSCAR,M,,,,Ich ha mi Freid derdur|||Wil's 's Lewe mir erhellt!,2,lustig-d-gsellschaftere
comedy,OSCAR,M,,,,"Nur emol isch d'Jugend z' g'niesse,|||Wer se losst veriwer geh,|||Thüet's als bol nochher verdriesse,|||Wenn vom Alter kämme d'Weh!",2,lustig-d-gsellschaftere
comedy,EMIL,M,,,,"Nur emol isch d'Jugend z' g'niesse,|||Wer se losst veriwer geh,|||Thüet's als bol nochher verdriesse,|||Wenn vom Alter kämme d'Weh!",3,lustig-d-gsellschaftere
comedy,EMIL,M,,,,"Wer z'viel do thüet d'Jugend g'niesse|||Un ihr nitt ka widersteh,|||Dà thüet's bol nochher verdriesse,|||Wenn vom Alter kämme d'Weh!|||Mit allem dem bin ich nitt iwel verstünt gsi, wo Dü mir gestert z'Nacht spot im versteckte an dr Lade klopft hasch, als Jumpfre-n-aglegt, fir welle do iwer Nacht z'bliwe ...",3,lustig-d-gsellschaftere
comedy,OSCAR,M,,,,"Was witt halt... ich ha nitt anderscht känne... züe wem ha-n-i solle geh as züe me güete Frind?... hingege hätt ich durchüs nitt welle, ass mich ebber anders sieht do as Dü...",3,lustig-d-gsellschaftere
comedy,EMIL,M,,,,"Drum ha-n-ich Dich o nitt lang üsg'frogt... un ha Dich glich in das abg'legene Zimmer versteckt, wo schier nie nieme-n-ane kunnt... awer 's isch mr jetz doch nitt recht... was hasch eigentlig ag'stellt?... red' emol! ...",4,lustig-d-gsellschaftere
comedy,OSCAR,M,,,,"De siehsch, ich bi uf em Maskeball gsi...",4,lustig-d-gsellschaftere
comedy,EMIL,M,,,,Das ha-n-i g'merkt... awer was Dr widerfahre-n-isch mächt i wisse...,4,lustig-d-gsellschaftere
comedy,OSCAR,M,,,,"Mi Vater hat mir's streng verbote g'ha... isch jetz das nitt tyrannisch!... un im Lenele si Vater hat's em o verbote g'ha... awer mir sin doch gange... 's Lenele als Herr aglegt un ich als Jumpfre... awer wer isch ku im Lenele d'Maske-n-abrisse, mittle-n-im Ballsaal, un hat's mache heim geh, das isch si Vater gsi... ich ha mich noch känne g'schwind dervo mache... awer erkennt hat er mich halt doch...",5,lustig-d-gsellschaftere
