drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"'s hat's doch noch nie kei Bedienter besser g'ha as ich!... niene thàt ich eso ne Platz finde!... mi Herr isch Astronom, das heisst mit andere Worte, er isch narràchtig... er isch awer güet z'ha... wenn ich ihm nur allewil Recht gib un si Specktifig un si Weltkugle dert abstàib, so geht alles güet|||, er bekümmert sich sunscht um nit... er isch allewil in de Wulke... mr känne mache, was mr wànn, 's Kàtele un ich... 's isch mi Fraü, wo Kàtele heisst... mr hàn jetz sogar e Bureau de placement ag'fange... mr verschaffe-n-in de Dienstbote Plàtz... um Bezahlung! un iwerhaüpt, was sich presentiert, fir Geld z'verdiene, das iwernàmme mr, seig's was es will... hitigstags derf me nimmig halwer eso blöd si, we me züe ebbes ku will.",0,lustig-drei-schwarze-liebschafte
comedy,KÀTELE,F,,,,"Bisch allei, Joseph?",0,lustig-drei-schwarze-liebschafte
comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"Jà, liewe Fraü... kumm nur ine.",1,lustig-drei-schwarze-liebschafte
comedy,KÀTELE,F,,,,Isch dr Alt furt?,1,lustig-drei-schwarze-liebschafte
comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"Los, Kàtele... sag em doch nitt allewil dr Alt, im Herr Himmel, 's isch doch allewil unser Herr.",2,lustig-drei-schwarze-liebschafte
comedy,KÀTELE,F,,,,"Oh! loss mi geh mit dim Herr... Dü machsch Dich jo als z'erst lustig iwer ne, wenn er Dir vo sine Narrheite verzählt.",2,lustig-drei-schwarze-liebschafte
comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"Ich müess awer o ebbes höre allewil... erst gestert hat er mir wieder dr Kopf versàgt... er hat mr verzählt, wie wit as es isch vo do bis in dr Mond un bis in d'Sunne.",3,lustig-drei-schwarze-liebschafte
comedy,KÀTELE,F,,,,Das glicht em wieder... me ka jo sage so wit as me will... 's geht's Nieme geh messe!,3,lustig-drei-schwarze-liebschafte
comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"Bis in dr Mond hat er g'sàit, isch's 95 Taüsend Stund', un 37 Millione Stund' bis in d'Sunne!",4,lustig-drei-schwarze-liebschafte
comedy,KÀTELE,F,,,,Un e halwe!... un Dü kasch eso Dings b'halte?,4,lustig-drei-schwarze-liebschafte
