drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
comedy,François,M,,,,"Ööha — dü Käib, dü kinitzischer — rum Bless — Satan!",0,clemens-d-brueder
comedy,Doni,M,farm_worker,agriculture,lower_class,"Wie dar widder ’s Vieh schinde duet, dar Mummel, — Jetz haw-i ball alli Babierlotarne branne — as macht sich erscht noch natt. Do ware d’Schimnässler spanne.|||Aah — aah — aah! Kuenz un Franc:|||Was isch dann bassiert?",0,clemens-d-brueder
comedy,Doni,M,farm_worker,agriculture,lower_class,"Aah — aah — aah — aah! Franç: Jetz redd doch emol, was hesch?",0,clemens-d-brueder
comedy,Doni,M,farm_worker,agriculture,lower_class,"Ich bin, ohne ― ich mi ghebbt hab, vun dr Läiter era kejt.",0,clemens-d-brueder
comedy,François,M,,,,Nä — so e Dolle.,0,clemens-d-brueder
comedy,Vincenz Kuenz,M,taverner/innkeeper,service_and_sales,lower_middle_class,"Sisch guet so, Doni — züendt Lampions volls an. Es hett Nachtglock gelitte, jetz wäre se glich kumme. Dü François hilfsch im Doni serviere — as gitt nurre Win un am zehne gitts Grumbeeresalat un Würschtle, ass se widder besser drinke kenne. Es sell hitt Owe luschti ware, as sell ebs druff gehn an mim 50. Geburtsdäuj.",1,clemens-d-brueder
comedy,Doni,M,farm_worker,agriculture,lower_class,"Waje dam kumme se jo numme. Uns Räppels Mäud hett mr verzehlt, de Mäischter hett sich de ganze Däuj ingbschlosse, ar lehrt ebs üsewandi, wie-r dene n-Owe ufsäue will.",1,clemens-d-brueder
comedy,François,M,,,,Diss kann jo guet wäre!,1,clemens-d-brueder
comedy,Doni,M,farm_worker,agriculture,lower_class,"Ju ju — gar wann se emol Hawere hann. Un dr verruckt Sässelmacher, dr alt Sauvinger, kummt äu — do gitt’s ebs ze lache, wann dar se widder fahre losst.",1,clemens-d-brueder
comedy,Vincenz Kuenz,M,taverner/innkeeper,service_and_sales,lower_middle_class,Jetz babbel nitt als un schaff dini Arwet.|||Was luejt dr dann züem Hossesack erüss? Was las i do? „Mini Häimet.“,1,clemens-d-brueder
comedy,Doni,M,farm_worker,agriculture,lower_class,"Mäischter, as Sinn Varsle vum Lücien, wie ar salwer ufgsetzt hett üss-em Kopf — un schöen!|||„Am goldiche Ahrefald, do steht e Hiesel.“",2,clemens-d-brueder
comedy,François,M,,,,"Geh, geh, steck’s uf.",2,clemens-d-brueder
comedy,Vincenz Kuenz,M,taverner/innkeeper,service_and_sales,lower_middle_class,"Halt’s Müll — datsch besser dran duen, im Gebattbüechel ze lase|||.",2,clemens-d-brueder
comedy,François,M,,,,"Jetz hann mr äu noch e Dichter in dr Familie. Diss haw-i gar nitt gewüesst, ass dr Harr Kunst- moler äu noch Varsle macht.",2,clemens-d-brueder
comedy,Kohler,M,ranger,government_executive_officials,lower_middle_class,"Salü!|||François, ich hab ebs mit dr ze redde.",2,clemens-d-brueder
comedy,François,M,,,,"Doni, zäj luej, was d’Rotschack als furt ze brüele hett, kej-ere emol e Hampfel Häj ning.",3,clemens-d-brueder
comedy,Doni,M,farm_worker,agriculture,lower_class,Ich schmeck de Büschon — do sell ich ebs nitt höere.,3,clemens-d-brueder
comedy,François,M,,,,"Was isch, Kohler, ass-r so arnscht lueje? 's",3,clemens-d-brueder
