drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
comedy,Jumpfer HERZ,F,,,,"Wie heimelig un güet isch's doch eso allei in sim Stiwle z'Owe, we me si Herr un Meister isch... das heisst, we me ledig isch... do hat me keine Kinder z'wàsche un z'b'sorge un ins Bett z'lege, un brücht o uf kei Mann z'warte un 's Nachtesse in dr Wärme-n-umme z'stelle, bis ass es ihm g'fallt, heime z'ku, wenn er genüe in alle Bierhiser umme g'rutscht isch... isch's ebbe nitt eso?... un do heisst's als noch, ich seig e-n-Original, wil ich nitt hirothe will!... nei, nei... nur das nitt!... ne so isch me riehig un frei, un ka esse und schlofe, we me will... tiens, me klopft a... wer mag jetz das si... entrez!",0,lustig-ne-jumpfre-wo-nitt-hirothe-will
comedy,Herr FIRIG,M,,,,"Jumpfer Herz!... Finele, lieb Finele!... endlig hat Sie sich denn jetz doch entschlosse, mir Ihre Hàndle z'gà... wenn Sie wisse thàt, wie glicklig ass ich bi, siter ass ich weiss, ass Sie mi lieb Wiwele will gà!...",1,lustig-ne-jumpfre-wo-nitt-hirothe-will
comedy,Jumpfer HERZ,F,,,,"Was isch jetz das?... was kämme Sie fir Dummheite ku schwàtze... hàn Sie eigentlig dr Kopf verlore, Herr Firig?...",2,lustig-ne-jumpfre-wo-nitt-hirothe-will
comedy,Herr FIRIG,M,,,,"Üs lüter Glick, jà, wil Sie mich jetz endlig will hirothe!... Sie brücht sich jo jetz nimmig z'verstelle... hat Sie denn nitt in Ihrem Oncle g'antwortet uf ein vo sine Briefe, ass Sie mich gern hat un ass Sie kei Andrer thàt choisiere?",3,lustig-ne-jumpfre-wo-nitt-hirothe-will
comedy,Jumpfer HERZ,F,,,,Was!... Sie hàn sich an mi Oncle adressiert? Wer hat Ihne erlaübt...,4,lustig-ne-jumpfre-wo-nitt-hirothe-will
comedy,Herr FIRIG,M,,,,"O, zürnt Sie mir nitt, Jumpfer Herz... er isch e güeter Frind vo mim Vater, un will er sich an mir interessiert un Ihre-n-einziger Verwandter isch, so ha-n-ich ihn um Roth g'frogt, un do hat er mir das g'schriwe...",5,lustig-ne-jumpfre-wo-nitt-hirothe-will
comedy,Jumpfer HERZ,F,,,,"Mi Oncle weisst nitt, was er schribt!... er hat jetz emol im Kopf, mich z'verhirothe, un das bringt em Nieme meh drüs... awer ich will nitt!... 's isch wohr, ich ha-n-ihm g'schriwe, ass ich Sie lide ka, un ass ich kei Anderer thàt choisiere... wenn ich hirothe wott... awer noch emol, ich hiroth nitt un dermit fertig!",6,lustig-ne-jumpfre-wo-nitt-hirothe-will
comedy,Herr FIRIG,M,,,,"Un worum denn nitt?... O Finele, lieb Finele! mir sin jo mitnander ufg'wachse... Dü kennsch mich jo... ha-n-ich Dich nitt als, wo mr noch in d'Schüel gange sin, iwer 's Wasser gràtzelt, ass De keine nasse Fiess g'macht hasch un alle güete Sache mit Dir theilt?... g'wiss, i mach Di glicklig... uf de Hànd|||ill ich Di umme trage un e jeder vo Dine Wünsch soll erfillt werde!...|||Längst ha-n-ich, lieb Schàtzle,|||Scho Di Fràtzle|||In mim Herz notràit,|||Wie ne Schimmer;|||Dü nur bisch mi Freid!|||Wie wà mir froh|||Mitnander lewe|||Un immer do|||Im Himmel schwewe!|||Dich, mi lieb Herz,|||Wil ich nur liewe|||Un nie kei Schmerz|||Soll ku 's Glick triewe.|||Längst ha etc.",7,lustig-ne-jumpfre-wo-nitt-hirothe-will
comedy,Jumpfer HERZ,F,,,,"Bàh, bàh, bàh!... ich will kei jalouser Mann um mich umme ha, wo mir e jeder Schritt bewacht.",8,lustig-ne-jumpfre-wo-nitt-hirothe-will
comedy,Herr FIRIG,M,,,,"Ich jaloux!... g'wiss nitt, Jumpfer Herz, g'wiss nitt... alle Freiheit soll Sie ha... un derno, Sie ka doch nitt allewil allei do bliwe in dem abg'legene Hüs... wenn jo-n-emol Schelme kàmte, so kännt Ere jo nitt emol nieme z'Hilf ku.",9,lustig-ne-jumpfre-wo-nitt-hirothe-will
comedy,Jumpfer HERZ,F,,,,"'s sin noch nie keinè ku... un ich ha kei Angst... un derno, ich will mi Herr un Meister si, ass ich ka mache, wie-n-ich will... ich ha ewe ne wenig e freier, unabhàngiger Character... das ha-n-ich alles scho hundertmol in mim Oncle g'schriwe, wenn er mich als plogt hat, Sie z'hirothe... ich weiss sicher nitt, was ihm jetz uf eimol iku isch, Ihne Hoffnung z'mache...|||er meint halt, er seig noch allewil Kummedant bi dr Armee un kännt im e jede kummediere, was er fir güet findet, awer bi mir packt's nitt!...",10,lustig-ne-jumpfre-wo-nitt-hirothe-will
comedy,Herr FIRIG,M,,,,"Als Vormund un einziger Frind, wo Ihne blibt vo dr Familie, derft Se doch e wenig uf ihn lose... er hat jo in Ihrer Müetter versproche uf em Todtbett, ass er Sie b'schitze un uf Sie wache will... un erst letschthi hat er noch in mim Vater g'schriwe, ass er e schwerer Stei ab em Herz hätt, wenn er Sie-n-emol versorgt thàt wisse!",11,lustig-ne-jumpfre-wo-nitt-hirothe-will
comedy,Jumpfer HERZ,F,,,,"Ich brüch Nieme, fir uf mich z'wache... un züedem isch er jo scho weiss kei Mensch wie lang furt uf Reise... er hat sich nie gross um mich bekümmert... ich ha-n-'n nitt emol nie recht kennt un ha-n-'n scho zeh Johr nimmig g'sàh, ich bi elfe alt gsi, wo-n-er furt isch... un wenn ich nitt mi Tante noch g'ha hätt e paar Johr, wàr's mir possig gange...",12,lustig-ne-jumpfre-wo-nitt-hirothe-will
comedy,Herr FIRIG,M,,,,"Also isch das Ihre letscht Wort, Jumpfer Herz, Sie will denn nit vo mr wisse?...",13,lustig-ne-jumpfre-wo-nitt-hirothe-will
comedy,Jumpfer HERZ,F,,,,"Lose Se, Herr Firig... glaüwe Sie mir... mr wànn güete Frind bliwe mitnander wie frieiher, awer bi dem soll's bliwe...",14,lustig-ne-jumpfre-wo-nitt-hirothe-will
comedy,Herr FIRIG,M,,,,"Eh bien... wenn's eso isch, so mach ich mir ebbes am Lewe... denn eso ka's nimmig geh... ich spring ins Wasser... in d'Dollre, oder in d'Ill, dert isch's tiefer... oder nei, ins Stadtbàchle, 's isch nàcher!|||Uf mim Grabstei wirsch Dü grine,|||Ebb dr Vollmond kunnt ku schine,|||Will Dü mich nitt gnu hasch hit;|||Adie Schatz, vergiss mi nitt.|||Uf mim Grabstei wirsch Dü kneie,|||Vor ebb...",15,lustig-ne-jumpfre-wo-nitt-hirothe-will
