Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
0,comedy,EMIL,M,,,,"
          
Emil

          
(kummennt hinte-n-ine mit Mannerkleider üf em Arm,
                        wo-n-er üf e Stüehl legt)
                    

          
's schlofe noch alle z'sàmme-n-im Huus... 's hat mi nieme
                        g'sàh do ane kumme... 
(er klopft an d'Thüre rechts)

                        Oscar!... he, Oscar!... schlofsch noch?... ich bi's...
                        mach üf... ich bi allei!...
                    

        
",0,lustig-d-gsellschaftere
1,comedy,OSCAR,M,,,,"
          
Oscar

          
(kunnt ine als Jumpfre-n-aglegt)

          
Do bin i... 's isch Guten, ass es emol Tag isch!... ich
                        ha nitt känne schlofe ich bi nur im Fauteuil dert
                        e wenig idirmelt gsi...
                    

        
",0,lustig-d-gsellschaftere
2,comedy,EMIL,M,,,,"
          
Emil.

          
Dü machsch mr jetz emol Schön Sache... wie ka me nur
                        wege me-n-eifàltige Ball sich eso üssetze!
                    

        
",0,lustig-d-gsellschaftere
3,comedy,OSCAR,M,,,,"
          
Oscar.

          
Dü bisch halte noch Allewil dr gliche wie frieiher als im
                        Lycée z'Befert... Dü traüsch Dich nitt z'mücke
                        hasch Allewil Angst, bisch schich un Ärger as e
                        Jumpfre, un sogar e wenig frommi... isch's nitt eso?...
                    

        
",1,lustig-d-gsellschaftere
4,comedy,EMIL,M,,,,"
          
Emil.

          
Un Dü bisch Allewil...

          

        
",1,lustig-d-gsellschaftere
5,comedy,OSCAR,M,,,,"
          
Oscar.

          
Ich bi halte Allewil o noch dr gliche und wird o nie
                        changiere.
                    

          

            
G'sang

            
(Follichon)

            
Fir was denn üf dr Erde do

            
Ne drürig Lewe fiehre;

            
So langer as 's End nitt kunnt dervo,

            
So will ich profitiere ...

          

        
",1,lustig-d-gsellschaftere
6,comedy,EMIL,M,,,,"
          
Emil.

          

            
Un doch isch eitel nur

            
's Vergniege-n-üf dr Welt!

          

        
",2,lustig-d-gsellschaftere
7,comedy,OSCAR,M,,,,"
          
Oscar.

          

            
Ich ha mi Fräide derdur

            
Wil's 's Lewe mir erhellt!

          

        
",2,lustig-d-gsellschaftere
8,comedy,OSCAR,M,,,,"
          
(mit-nander)

          

            
Nur emol isch d'Jügend z' g'niesse,

            
Wer se losst veriwer geh,

            
Thüet's als bol nochher verdriesse,

            
Wenn vom alter kämme d'Weh!

          

        
",2,lustig-d-gsellschaftere
9,comedy,EMIL,M,,,,"
          
(mit-nander)

          

            
Nur emol isch d'Jügend z' g'niesse,

            
Wer se losst veriwer geh,

            
Thüet's als bol nochher verdriesse,

            
Wenn vom alter kämme d'Weh!

          

        
",3,lustig-d-gsellschaftere
10,comedy,EMIL,M,,,,"
          
Emil.

          

            
Wer z'viel do thüet d'Jügend g'niesse

            
Un ihr nitt ka widersteh,

            
Dà thüet's bol nochher verdriesse,

            
Wenn vom alter kämme d'Weh!

          

          
Mit allem dem bin ich nitt Iwwel verstünt gsi, wo Dü mir
                        gestert z'Nacht spoot im versteckt an dr Lade
                        klopft hasch, als Jumpfre-n-aglegt, fir welle do iwer
                        Nacht z'bliwe ...
                    

        
",3,lustig-d-gsellschaftere
11,comedy,OSCAR,M,,,,"
          
Oscar.

          
Was witt halte... ich ha nitt andrst känne... züe wem
                        ha-n-i solle geh as züe me Guten Frinde?...
                        hingege hätt ich durchüs nitt welle, ass mich ebber
                        andrs sieht do as Dü...
                    

          

        
",3,lustig-d-gsellschaftere
12,comedy,EMIL,M,,,,"
          
Emil.

          
Drum ha-n-ich Dich o nitt langer üsg'frogt... un ha Dich
                        glich in das abg'legene Zimmer versteckt, wo
                        schier nie nieme-n-ane kunnt... awer 's isch mr jetz
                        doch nitt Rechte... was hasch eigentlig
                        ag'stellt?... red' emol! ...
                    

        
",4,lustig-d-gsellschaftere
13,comedy,OSCAR,M,,,,"
          
Oscar.

          
De siehsch, ich bi üf em Maskeball gsi...

        
",4,lustig-d-gsellschaftere
14,comedy,EMIL,M,,,,"
          
Emil.

          
Das ha-n-i g'merkt... awer was Dr widerfahre-n-isch
                        mächt i wisse...
                    

        
",4,lustig-d-gsellschaftere
15,comedy,OSCAR,M,,,,"
          
Oscar.

          
Mi Vadder hat mir's Strenge verbute g'ha... isch jetz das
                        nitt tyrannisch!... un im Lenele si Vadder hat's
                        em o verbute g'ha... awer mir sin doch gange... 's
                        Lenele als Herr aglegt un ich als Jumpfre... awer wer
                        isch kumme im Lenele d'Mask-n-abrisse, mittle-n-im
                        Ballsaal, un hat's mache heim geh, das isch si Vadder
                        gsi... ich ha mich noch känne g'schwind dervo mache...
                        awer erkennt hat er mich halte doch...
                    

        
",5,lustig-d-gsellschaftere
16,comedy,EMIL,M,,,,"
          
Emil.

          
Was fir e Scandal!... awer das alles sàit mr jetz doch
                        nitt, worum ass De do ane kumme bisch...
                    

        
",5,lustig-d-gsellschaftere
17,comedy,OSCAR,M,,,,"
          
Oscar.

          
Wil ich dr Hüsschlissel züern Ungleck noch verloren ha...
                        awer wenn ich jetz driwer nodenk, isch's
                        velicht besser, ass es eso gange-n-isch... mi Vadder
                        isch gàchzornig... wenn er hit das Ding erfahrt,
                        so hätt ich im erste Moment alles z'warte... drum
                        blib ich jetz Liawe do, bis ass dr ärgste Sturm
                        voriwer isch...
                    

        
",5,lustig-d-gsellschaftere
18,comedy,EMIL,M,,,,"
          
Emil.

          
Was fir e-n-Abgrund fir d'unschuldi, eso-n-e Ball!...

          

        
",6,lustig-d-gsellschaftere
19,comedy,OSCAR,M,,,,"
          
Oscar.

          
Oh, loss mi doch geh!... was weisch doch Dü, wo noch nie
                        g'liebt hasch, wie amüsant as das isch!...
                    

        
",6,lustig-d-gsellschaftere
20,comedy,EMIL,M,,,,"
          
Emil

          
(fir sich)

          
Ich, wo no ch nie g'liebt ha!... ich denk jo nur an
                        das!...
                    

        
",6,lustig-d-gsellschaftere
21,comedy,OSCAR,M,,,,"
          
Oscar.

          
Mit allem dem müess ich jetz suche, ne Üsred z'erfinde
                        fir mi Vadder... das wird e G'schwàtz gen, denn De
                        kennsch d'Lit!... 's grüst mr nitt Iwwel fir heim...
                    

          

            
G'sang

            
Dü weisch wie d'Schwàtzerei

            
Mit em zim bum bum 
(bis)

            
Ne jede Narrethei,

            
Un isch se noch so dumma,

            
Dur d'Stadt als bringt so g'schwind

          

        
",7,lustig-d-gsellschaftere
22,comedy,OSCAR,M,,,,"
          
mit-nander.

          

            
As wie dr Wind,

            
So g'schwind as wie dr Wind.

          

        
",7,lustig-d-gsellschaftere
23,comedy,EMIL,M,,,,"
          
mit-nander.

          

            
As wie dr Wind,

            
So g'schwind as wie dr Wind.

          

        
",7,lustig-d-gsellschaftere
24,comedy,OSCAR,M,,,,"
          

            
Wie wird's erst losgeh hit

            
Mit em zim bum bum, 
(bis)

            
Wo-n-ich gemachti ha dà Schritt!

            
Do blibt g'wiss nieme stumm,

            
Me macht noch mehr derzüe

          

        
",8,lustig-d-gsellschaftere
25,comedy,OSCAR,M,,,,"
          
mit-nander

          

            
Un doch wàr's g'nüe,

            
Un doch wàr's scho gnnüe!

          

        
",8,lustig-d-gsellschaftere
26,comedy,EMIL,M,,,,"
          
mit-nander

          

            
Un doch wàr's g'nüe,

            
Un doch wàr's scho gnnüe!

          

        
",8,lustig-d-gsellschaftere
27,comedy,EMIL,M,,,,"
          
Emil.

          
Das isch wohrer... was witt jetz mache?...

        
",9,lustig-d-gsellschaftere
28,comedy,OSCAR,M,,,,"
          
Oscar.

          
A propos... isch Di Schwester no nitt z'ruck kumme üs dr
                        Pension.
                    

          

        
",9,lustig-d-gsellschaftere
29,comedy,EMIL,M,,,,"
          
Emil.

          
Worum, was hat mi Schwester do derbi z'mache?...

        
",9,lustig-d-gsellschaftere
30,comedy,OSCAR,M,,,,"
          
Oscar.

          
Ehen, ich ha denkt, ich kännt velicht in mim Vadder sage,
                        ich seig mit eüch üf dr Ball... ich heb nitt
                        anderst känne... ich heb Di Schwester miesse drüf
                        fiehre...
                    

        
",10,lustig-d-gsellschaftere
31,comedy,EMIL,M,,,,"
          
Emil.

          
Merci... das wàr du reste e schlechten-n-Üsred... denn
                        d'Wohret erfahrt er jo doch Allewil... un züedem
                        kunnt mi Schwester erst in e paar Tàg... un züe glicher
                        Zitt’ warte mr noch e G'sellschaftere fir se...
                        ne g'wisse Jungfre Faste... ne gar frumme Person, wo
                        später wohrschinlig ins Kloster wird geh...
                    

        
",10,lustig-d-gsellschaftere
32,comedy,OSCAR,M,,,,"
          
Oscar.

          
So müess ich halte ebbes andrs suche... verroth mi awer
                        nur nitt!... was wott Di frumme un Strenge
                        Müetter züe dem sage... obschon se mich nitt persönlig
                        kennt, so wott ich doch nitt, ass se mich thàt
                        sàh do...
                    

        
",10,lustig-d-gsellschaftere
33,comedy,EMIL,M,,,,"
          
Emil.

          
Ich will mi mögligs mache... einstwile kasch Di
                        changiere... ich ha Dir dert vo meinen Kleider brocht,
                        ass
                        De doch ufs wenigst nitt eso müesch heim geh...
                    

        
",11,lustig-d-gsellschaftere
34,comedy,OSCAR,M,,,,"
          
Oscar.

          
Un sunscht hasch mir nit brocht?...

        
",11,lustig-d-gsellschaftere
35,comedy,EMIL,M,,,,"
          
Emil.

          
Brüchsch noch ebbes?

        
",11,lustig-d-gsellschaftere
