Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
0,comedy,Hanstiabelt,M,farmer,agriculture,lower_class,"
            
Hanstiabelt:

            
Mariurs, es isch wia i gsait ha: Dr Jörg müass verhirot. velicht wird er derno g'scheit. Sag, wia alt bi eigetlig ich gsi, wu i gverhirot ha?

          
",0,sengelin-d-mamsell-elis
1,comedy,Mariurs,F,,,,"
            
Mariurs:

            
Ehen, am Schnitzzischtig wirds wohler so witt si, as mer dr drissigjahrig Krij fire kennte. Dü wirsch jetz 60, eh bien rächa üs !

          
",0,sengelin-d-mamsell-elis
2,comedy,Hanstiabelt,M,farmer,agriculture,lower_class,"
            
Hanst.:

            
Das ware 30! Nüdlewatter! Geht die Zitt’ ume. Was fir e natt Maidl bisch dü sallmols gsi! Un jetzt brr, me seht dr nimme viel drvo a 
(laachter)
.

          
",0,sengelin-d-mamsell-elis
3,comedy,Mariurs,F,,,,"
            
Mariurs:

            
(ein wenig Ürgerlich)
 Heb di an diner Nase, Hanstiabelt. Meinsch ebbe, dü seisch no so üstrait wia salmols. Wenn dü so Rumpfle gha hatsch wie hit un so e Laternenasle, dü hatsch misex vergabe gschmüst.

          
",0,sengelin-d-mamsell-elis
4,comedy,Hanstiabelt,M,farmer,agriculture,lower_class,"
            
Hanstiabelt:

            
(will Mariurs zärtlich umfassen)
 Hoho Alti, wird mer numme nit bes wage dam G'spass. Han mer net e schen Labe gha die 30 Johr dure 
(will sie küssen)
.

          
",0,sengelin-d-mamsell-elis
5,comedy,Mariurs,F,,,,"
            
Mariurs:

            
Gang ewag, alter Narr! 
(stösst ihn weg)
.

          
",0,sengelin-d-mamsell-elis
6,comedy,Hanstiabelt,M,farmer,agriculture,lower_class,"
            
Hanst.:

            
Wage mir, alter Narr! Äbä, so e glückliche alter Narr, wia ich ein bi, sell unser Jörg o emol einer warte; er müass verhirot, er isch so gradi in dam alter wu ich sallemols. Uff d' Weisheitszähn könne mer nit warte bi em, ’s Warte kennt eim sunscht verdriesse.

          
",1,sengelin-d-mamsell-elis
7,comedy,Mariurs,F,,,,"
            
Mariurs:

            
E, müasch en nit no dumma mache, as er isch. Wenn er numme nit so e grisliger Wiaschreder war; i färcht übel, er bringts nit färig, im e Maidl schen zrede. Ä Muni an dr Hörner packe, das ka er besser, TERN

          
",1,sengelin-d-mamsell-elis
8,comedy,Hanstiabelt,M,farmer,agriculture,lower_class,"
            
Hanst.:

            
(schlöij)
 Oh, wage salem brüchsch ke Küemmer zha. Schön rede brücht er gar nimme. Ich ha em o scho eini üsgsuecht. Er brücht sich numme ge vor- stella un so Sache.

          
",1,sengelin-d-mamsell-elis
9,comedy,Mariurs,F,,,,"
            
Mariurs:

            
(droht mit d. Finger)
 A, alter, hinter mim Rucke machsch dü so Dings! Ha ich do nit dri zrede, sag?

          
",1,sengelin-d-mamsell-elis
10,comedy,Hanstiabelt,M,farmer,agriculture,lower_class,"
            
Hanst.:

            
(verlegener)
 Heh, wage dam sag i dirs jo jetz. Mach doch ke Gschichte un so Sache!

          
",1,sengelin-d-mamsell-elis
11,comedy,Mariurs,F,,,,"
            
Mariurs:

            
Jetz, jetzt, wus färig isch!! 
(spöttisch nach- ahmend, mit Hüften fest)
 Gschichte un so Sache! Gschichte un so Sache! Wer macht dumma Gschichte? Dü! Hat mer scho emo lghört sinerlabtig, as e Müâter nit sell sage bim Hierot vo me Kind? Hein? Wenn si aber mir nit gfallt, dia Suhnsfraui? Hein?

          
",1,sengelin-d-mamsell-elis
12,comedy,Hanstiabelt,M,farmer,agriculture,lower_class,"
            
Hanst.:

            
Se gfallt dr aber secher, sag i dr. ’s isch im Maier vo Schendorf si Doochder, anzig Kind, Lisi heisst’, edder eigetlig Elis in ihrem Huus. 's isch e nobli, mei, ’s isch kenni so z’ Krönige, nit emol im Säitrankehans sini. Si spielt Klavier wie dr Schül- meischter, singt wie e Vegele, ka brodiere, Umhangle häckle, un so Sache.

          
",2,sengelin-d-mamsell-elis
13,comedy,Mariurs,F,,,,"
            
Mariurs:

            
So, so! Un naje, stricke, Kocha, üf em Fald schaffe, ka se sal 0?

          
",2,sengelin-d-mamsell-elis
14,comedy,Hanstiabelt,M,farmer,agriculture,lower_class,"
            
Hanst.:

            
(ein wenig verlegener kratzend)
 Därt kennt i gradi nit Täifel schwöre, i Glöüwe sogar, sie isch nit bsunders starick in dane Artikel. Aber zeig, Mariurs, hett im Jörg si Fraui denn di Sache o nötig? ’s isch e richi un ar hett o Mumes 
(klopft auf die Tasche)
, do kenne se jo e Magd halte un so Sache!

          
",2,sengelin-d-mamsell-elis
15,comedy,Mariurs,F,,,,"
            
Mariurs:

            
E Magd? E Magd? Baberlabab! Weisch, wie mi Grossmüater als gsait het? In dam Huus geht’s secher Schlächti, Wu d' Fraui nit mache ka dr Knacht.

          
",2,sengelin-d-mamsell-elis
16,comedy,Hanstiabelt,M,farmer,agriculture,lower_class,"
            
Hanst.:

            
Loss mi imkeit mit diner Grossmüater, dü weisch jo, ’s isch e alti Fraui gsi. Marius: 
(zornig)
 Un dü e Doddel!! Weisch’s jetz? Was nutzt im e Bür e Fraui, wu ka brodiere, aber ke Säck platze, Paschtetle bache, aber ke Saitranke } b

          
",2,sengelin-d-mamsell-elis
17,comedy,Hanstiabelt,M,farmer,agriculture,lower_class,"
            
Hanst.:

            
(mit offenem Mund)
 Wa... wa... was seisch do, Mariurs? Eb se en nimmt? 
(laachter schallend)
 Pfischter noch emol, jowohl. Alle Finger no em schlacke wurd se. Ein nit namme, wu si Vadder 20 Stück Veh im Stall het, wu 3 Mohre unde dr Häerd losst lauife, wu e neumodischi Mischtlache hett, wia keni im Pfirter Amt me isch so kommod un so Sache! ! Un er erbt alles allei. Nit name, nit name!...

          
",2,sengelin-d-mamsell-elis
18,comedy,Mariurs,F,,,,"
            
Mariurs:

            
 
(spinnt weiter und zuckt bloss mit den Achseln.)
 

          
",3,sengelin-d-mamsell-elis
19,comedy,Jörg,M,,,,"
            
Jörg:

            
Vo wem rede Ihr denn, ebbe vo mir? Hein?

          
",3,sengelin-d-mamsell-elis
20,comedy,Hanstiabelt,M,farmer,agriculture,lower_class,"
            
Hanst.:

            
Ah, dü hesch glost? Zeig, isch das alles, wu de kasch?

          
",3,sengelin-d-mamsell-elis
21,comedy,Jörg,M,,,,"
            
Jörg:

            
He, he, i ha gradi welle kumme froge, ebb dr Kiahl- trank geruescht isch fir d'’ Roti. Do ha i euch häre rede un ha euch nit welle verraschble.

          
",3,sengelin-d-mamsell-elis
22,comedy,Hanstiabelt,M,farmer,agriculture,lower_class,"
            
Hanst.:

            
He, ’s macht jetz nit, wenn dü e Teil uffgschnappt hesch. Mir han jo gradi vo dir gha. Sag Jörg, hesch no nia driber nodankt, wias war mit em verhirot?

          
",3,sengelin-d-mamsell-elis
23,comedy,Jörg,M,,,,"
            
Jörg:

            
(ohne Verständnis)
 Mit em verhirot? Wer sell denn verhirot?

          
",3,sengelin-d-mamsell-elis
24,comedy,Hanstiabelt,M,farmer,agriculture,lower_class,"
            
Hanst.:

            
(ungeduldi)
 E dü, bigobbliger!

          
",4,sengelin-d-mamsell-elis
25,comedy,Jörg,M,,,,"
            
Jörg:

            
I...i... ich? Ja‚, ja, s mian doch zwei si zum verhirot, hett saller gsait.

          
",4,sengelin-d-mamsell-elis
26,comedy,Hanstiabelt,M,farmer,agriculture,lower_class,"
            
Hanst.:

            
(nachahmend)
 Hett saller gsait, hett saller gsait. E nu jo, Dubel, so sag o ebbis un frog eini un so Sache.

          
",4,sengelin-d-mamsell-elis
27,comedy,Jörg,M,,,,"
            
Jörg:

            
Ja‚, ja, ja i weiss nit, wia mr das afangt. Hanst: ha He, sal kunt scho, dü machschs, wia ichs gemachti

          
",4,sengelin-d-mamsell-elis
28,comedy,Jörg,M,,,,"
            
Jörg:

            
(schlöij blinzelnd)
 Ja‚, dir, dir, dir hans gueti ka, dir han numme d'’ Müâter gfrogt, galet Müâter?

          
",4,sengelin-d-mamsell-elis
29,comedy,Mariurs,F,,,,"
            
Mariurs:

            
(laachter)
 Los Jörg, i Glöüwe, wu dr Herrgott d' Hirner verteilt het, hesch dü gradi üf em Mon Walle gemachti.

          
",4,sengelin-d-mamsell-elis
30,comedy,Hanstiabelt,M,farmer,agriculture,lower_class,"
            
Hanst.:

            
I has dankt, as de so Gschichte wirdsch mache, wage dam ha i dir salbscht eini üsgsuecht. Dü Le numme anezgeh un sage: Do bin i! un so Sache.

          
",5,sengelin-d-mamsell-elis
31,comedy,Jörg,M,,,,"
            
Jörg:

            
Ischs ebbe dia Fini, wu d' Müâter vorig verzehlt hett?

          
",5,sengelin-d-mamsell-elis
32,comedy,Mariurs,F,,,,"
            
Mariurs:

            
Jo, Jörg, sali ischs.

          
",5,sengelin-d-mamsell-elis
33,comedy,Jörg,M,,,,"
            
Jörg:

            
Ja‚‚, Müâter, dir han doch gsait, se kennt nit emol ke Säitranke arichte 
(kratzt hinter den Ohren)
. Ja‚‚, - - drno Knepfle 
(Knödeln)
 Kocha un Pflüte mache, ein?

          
",5,sengelin-d-mamsell-elis
34,comedy,Hanstiabelt,M,farmer,agriculture,lower_class,"
            
Hanst.:

            
(Ürgerlich)
: He, wenn se’s o nit ka, so nimmsch halte ä Magd, dü vermagschs emol scho. Un d' Pflüte sin bigüscht allewag Nabesach.

          
",5,sengelin-d-mamsell-elis
