Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
0,comedy,Herr KÜCKÜCK,M,soapmaker,crafts,,"
          
Herr Kückück

          
(sitzt am Tisch bim Fenster un stützt dr Kopf in
                        d'Hand)
                    

          
Isch das e trürige-n-Existenz, wenn eim d'Liawe-n-eso
                        unglückliche üsfalle thüet!...
(er steht üf)
 vor acht Tàg
                        noch bin i g'licklig gsi... 's Finele-n-un ich hàn
                        enander gern g'ha un hàn ghofft, bol mit-nander
                        z'hirothe... un mit Fräide ha-n-ich suche meinen
                        Seifestange an Mænner z'bringe, fir Gald z'verdeene...
                        denn ich bi in dr Seife... un im letschte Moment derno,
                        wo-n-ich um ihre Hand g'frogt ha, so hàn ihre-n-Aelterer
                        refüsiert!... un worum?... wil se ne wenig ebbes hàn un
                        Hoffe ne bessere Parthie z'finde fir ihre Doochder!...ne
                        bessere Parthie as dr Alexander Kückück,
                        Seifefawrikant?... niemols!... velicht finde se mehr
                        Gald, 's isch möglig, awer nie mehr Liawe... mr sin
                        schier narràchtig worde, 's Finele-n-un ich, vor
                        Küemmer... ich ha mich vergewes g'süecht z'vergasse mit
                        reisen.... ich bi üf Paris gange, wo-n-i gradii G'schàfte
                        g'ha ha un jetz bin i wieder üf em Heimweg, doch
                        Allewil denk i nur an sie... 's isch mr verleide, ich
                        möcht Glöüwe gradii grinne...
                    

          

          

            
G'sang

            
(Ach wie ist's möglich...)

            
Wie isch mi Härze so Schwer!

            
Wenn ich nur bi ihr' wàr,

            
Denn ich denk hait an Sie,

            
Wo-n-ich nur bi;

            
Kännt ich se b'schaüe noch,

            
Wie wàr ich glückliche doch!

            
s' g'fallt mir nit andrs meh,

            
Mächt züe-n-ihr' geh!

            
Ich mächt geh grinne fast!

            
D'Seife-n-isch mir züer Lascht,

            
Grad as wie ihre Schüm

            
Dürt 's Glüeck nur küm;

            
Mit alle Farwe drin,

            
So schwebt's eim vor em Sinn,

            
Doch, will me's hewe g'schwind,

            
So nimmt's dr Wind!

          

          
Ich ha mich jetz nur noch üfz'haltee do in Zillese,
                            zwe oder drei Tàg, derno gang i halte wieder üf
                            Milhüse z'ruck... denn 's zieht mi wider mi Wille
                            wie ne Magnet dert ane... awer was nutzt's mi, wenn
                            i doch nimmig derf züe-n-ere geh...
                        

        
",0,lustig-d-huslit-vo-dr-frau-suppedunke
1,comedy,Fraü SUPPEDUNKE,F,,,,"
          
Fraü Suppedunke

          
(macht Thüre-n-üf hinte)

          
Ich müess kumme lüege, eb dr Herr z'friede-n-isch mit sim
                        Zimmer un eb er ebbes brücht velicht?...
                    

        
",0,lustig-d-huslit-vo-dr-frau-suppedunke
2,comedy,Herr KÜCKÜCK,M,soapmaker,crafts,,"
          
Herr Kückück.

          
Ganzi z'friede bin i, Madamenn Suppedunke... ganz
                        z'friede... wo-n-i dà Morjen vom Isebahn kumme bi un g'sàh
                        ha, ass in dem Huus Chambres garnies z'verlehne 
 sin, so
                        ha-n-ich mich nitt langer b'sunne... ich ha glich züe mir
                        selbst g'sàit: Alexander, do kasch dü Schön logiere fir
                        e paar Tàg... 's isch rüehig un stilli... Sie hat do ne
                        Schöne Proprietät, Madamenn Suppedunke...
                    

        
",1,lustig-d-huslit-vo-dr-frau-suppedunke
3,comedy,Fraü SUPPEDUNKE,F,,,,"
          
Fraü Suppedunke.

          
He, he... jo, jo... 's isch eso ziemli ag'nehm do...
                    

        
",1,lustig-d-huslit-vo-dr-frau-suppedunke
4,comedy,Herr KÜCKÜCK,M,soapmaker,crafts,,"
          
Herr Kückück.

          
Das ich ebbes werth, eso ne Huus mit eme so ne Schön
                        Garte drum... à propos, ich will Se doch glich zehl
                        fir die drei Tàg, wo-n-i do blib... denn ich will
                        décidément nitt langer bliwe-n-as drei Tàg...
(fir
                        sich)
 's isch dr Magnet, wo zieht...
(läuten)
 do isch dr
                        Preise, wo mir üsg'macht hàn mit-nander
(er git ere Gald).

                    

        
",2,lustig-d-huslit-vo-dr-frau-suppedunke
5,comedy,Fraü SUPPEDUNKE,F,,,,"
          
Fraü Suppedunke

          
(steckt's i)

          
Ehen, pressiert's denn eso mit dem zehl, Herr Kückück...
                        Sie hätte jo noch känne warte... also sin Se z'friede
                        un 's fahlt Ene nit?...
                    

        
",2,lustig-d-huslit-vo-dr-frau-suppedunke
6,comedy,Herr KÜCKÜCK,M,soapmaker,crafts,,"
          
Herr Kückück

          
(fir sich)

          
Eb mr nit fahlt, meint Se noch!...
(läuten)
 doch, Madamen
                        Suppedunke... doch... 's fahlt mr viel, gar viel...
                        awer was ich gern hätt, das ka Sie mir doch nitt
                        verschaffe...
                    

        
",3,lustig-d-huslit-vo-dr-frau-suppedunke
7,comedy,Fraü SUPPEDUNKE,F,,,,"
          
Fraü Suppedunke

          
(wunderfizi)

          
Was miesst denn das si, we me froge derf?

        
",3,lustig-d-huslit-vo-dr-frau-suppedunke
8,comedy,Herr KÜCKÜCK,M,soapmaker,crafts,,"
          
Herr Kückück.

          
Ne Fraü, Madamen Suppedunke!... das heisst, die Fraü,
                        wo-n-ich gern hätt.
                    

        
",4,lustig-d-huslit-vo-dr-frau-suppedunke
9,comedy,Fraü SUPPEDUNKE,F,,,,"
          
Fraü Suppedunke.

          
Ich ha Wunder g'meint was!... lose Se, Jungi Mensch,
                        wenn Sie noch ledig sin, so bliwe Sie ledig... glaüwe
                        Sie mir, thien Sie sich kei Fraü üf dr Hals lade...
                    

          

        
",4,lustig-d-huslit-vo-dr-frau-suppedunke
10,comedy,Herr KÜCKÜCK,M,soapmaker,crafts,,"
          
Herr Kückück.

          
Ich thàt mr se nitt üf dr Hals lade, Madamen
                        Suppedunke... ich thàt se-n-üf de Hànd trage...
                    

        
",5,lustig-d-huslit-vo-dr-frau-suppedunke
11,comedy,Fraü SUPPEDUNKE,F,,,,"
          
Fraü Suppedunke.

          
Sie wàre glich miede, Herr Kückück... glaüwe Se mir, 's
                        git nit dumma's as d'Hiroth!...
                    

        
",5,lustig-d-huslit-vo-dr-frau-suppedunke
12,comedy,Herr KÜCKÜCK,M,soapmaker,crafts,,"
          
Herr Kückück.

          
meinen Se, Madamen Suppedunke?

          

            
G'sang

            
(gentille couturière)

            
Fir Guten Seife z'siede,

            
Sott mir e Fraü scho langerr

            
D'heim mi Fawrike hiete,

            
Wenn ich üf d'Räis als gang,

            
Un sott mich als Guten empfange,

            
Wenn ich vo dr Räis, der langerre,

            
Freidig wieder z'ruck als kumme;

            
Das isch doch Glöüwe scho nitt dumma.

          

        
",6,lustig-d-huslit-vo-dr-frau-suppedunke
13,comedy,Fraü SUPPEDUNKE,F,,,,"
          
Fraü Suppedunke.

          

            
Er soll nur Seife siede,

            
Das bringt em Geid in's Huus,

            
Kei Mensch wird's em verbute,

            
D'Fraü git's scho wieder üs

            
Fir ,toilette''-n-un so Sache,

            
Wenn sie nur viel G'staat ka mache,

            
Das isch jetz ihr höchsten Guten,

            
Wenn sie ne Mænner hirothe thüet.

          

        
",6,lustig-d-huslit-vo-dr-frau-suppedunke
14,comedy,Herr KÜCKÜCK,M,soapmaker,crafts,,"
          
Herr Kückück.

          
Awer die, wo-n-ich gern hätt, Madamen Suppedunke, die
                        isch nitt eso...
                    

        
",7,lustig-d-huslit-vo-dr-frau-suppedunke
15,comedy,Fraü SUPPEDUNKE,F,,,,"
          
Fraü Suppedunke

          
(lipft d'Achsle)

          
Sa thien Sie halte hirothe, ass d'arme Seel riawig
                        hat!...
                    

        
",7,lustig-d-huslit-vo-dr-frau-suppedunke
16,comedy,Herr KÜCKÜCK,M,soapmaker,crafts,,"
          
Herr Kückück.

          
Ich watt scho... awer ihre-n-Aelterer wànn's nitt ha...
                    

        
",8,lustig-d-huslit-vo-dr-frau-suppedunke
17,comedy,Fraü SUPPEDUNKE,F,,,,"
          
Fraü Suppedunke.

          
Ehen, wenn's nur d'Jungfre will ha!...

        
",8,lustig-d-huslit-vo-dr-frau-suppedunke
18,comedy,Herr KÜCKÜCK,M,soapmaker,crafts,,"
          
Herr Kückück.

          
Das geht nitt...

        
",9,lustig-d-huslit-vo-dr-frau-suppedunke
19,comedy,Fraü SUPPEDUNKE,F,,,,"
          
Fraü Suppedunke.

          
Worum geht's nitt!... sàhn Se, dr Suppedunke, mi Mænner
                        selige, wo g'storwe-n-isch, dà hat mit mir d'gliche
                        G'schichte g'ha... eh bien, er hat mich g'hirothe,
                        züedem ass alle derwider gsi sin... wisse Se... ich
                        bi-n-als ewe gar e Schön Jungfre gsi...
                    

        
",9,lustig-d-huslit-vo-dr-frau-suppedunke
20,comedy,Herr KÜCKÜCK,M,soapmaker,crafts,,"
          
Herr Kückück

          
(fir sich)

          
Me wott's nitt meinen... 's isch ere wuescht
                        vergange...
                    

        
",10,lustig-d-huslit-vo-dr-frau-suppedunke
21,comedy,Fraü SUPPEDUNKE,F,,,,"
          
Fraü Suppedunke.

          
Awer wie g'sàit, ich thàt Ene nitt rothe züem
                        Eh'stand... 's isch selte, wenn Zwei Guten mit-nander
                        furtkämme... oh! wenn ich dra denk, was mir als g'ha
                        hàn!... wenn ich « hischt » ha welle geh, so isch er «
                        hott » gange... ha-n-ich grinne, so hat er g'sunge...
                        nei, nei... nur nitt hirothe... so langer as me Hochziter
                        isch, so sieht me dr Himmel vol Bassgige hànke, später
                        kämme se-n-owe-n-awe... alle Tag fallt eim
                        e-n-Andere-n-üf dr Kopf un 's git als màngmol famose
                        Bile, Herr Kückück... ich garantiera Ene derfir!
                    

        
",10,lustig-d-huslit-vo-dr-frau-suppedunke
22,comedy,Herr KÜCKÜCK,M,soapmaker,crafts,,"
          
Herr Kückück.

          
We me-n-awer enander gern hat, Madamen Suppedunke,
                        so...
                    

          

        
",11,lustig-d-huslit-vo-dr-frau-suppedunke
23,comedy,Fraü SUPPEDUNKE,F,,,,"
          
Fraü Suppedunke

          
(underbrecht ne)

          
Scho Guten... oh! ich weiss wohler, ass es nit nutzt 's
                        Predige... d'Jungi Lit mahne mich an das Kind wo
                        Allewil alles hat welle am Tisch, un wo derno, wo
                        me-n-emol Sànft brocht hat, natirlig o glich g'rüefe
                        hat: « Ich will o Sànft »... vergewes hat me-n-ihm
                        g'sàit, asses nitt Guten isch... 's hat alles nit
                        g'nutzt... « ich will o Sànft » isch d'Antwort gsi...
                        un do hat me-n-ihm halte Sànft gen un do hat's ne
                        üseg'spaüe... voilà... dr Herr Kückück will o Sànft!
                    

        
",11,lustig-d-huslit-vo-dr-frau-suppedunke
24,comedy,Herr KÜCKÜCK,M,soapmaker,crafts,,"
          
Herr Kückück.

          
Was will Se halte... d'Welt isch jetz emol eso gemachti...
                        awer einstwile müess ich jetz doch geh meinen G'schàfte
                        b'sorge und lüege, ass ich e paar Kiste Seife losbring
                       
(er nimmt si Hüet)
 au revoir, Madamen Suppedunke
(er
                        geht geje dr Thüre)
.
                    

        
",12,lustig-d-huslit-vo-dr-frau-suppedunke
25,comedy,Fraü SUPPEDUNKE,F,,,,"
          
Fraü Suppedunke.

          
Au revoir, Herr Kückück... ich Winsch Ene Glüeck
                        derzüe... wànn Se das Ding do nitt mitnàh
(se zeigt üf
                        d'Paresollade)
.
                    

        
",12,lustig-d-huslit-vo-dr-frau-suppedunke
26,comedy,Herr KÜCKÜCK,M,soapmaker,crafts,,"
          
Herr Kückück.

          
Das?... nei, 's isch e Paresol fir e g'wisse Madamen
                        Hecht vo Milhüse... mr hat mir die Cummission ag'hànkt
                        im letschte-n-Aügeblick, wo-n-i scho im Train g'sesse
                        bi z'Paris, fir do ane z'kummee.... ich müess es ere geh
                        bringe, wenn ich üf Milhüse kummeemm.
                    

        
",13,lustig-d-huslit-vo-dr-frau-suppedunke
27,comedy,Fraü SUPPEDUNKE,F,,,,"
          
Fraü Suppedunke.

          
Ah, 's isch e Sunne-Paresol?... ich ha g'meint, 's seig
                        ebbe Seife oder eso ebbes... kannt me's nitt e wenig
                        b'schaüe, Herr Kückück... wisse Se, ich bi ewe ne wenig
                        wunderfizi...
                    

        
",13,lustig-d-huslit-vo-dr-frau-suppedunke
28,comedy,Herr KÜCKÜCK,M,soapmaker,crafts,,"
          
Herr Kückück

          
(fir sich)

          
Se hat alle Qualitäte, die Fraü...
(läuten)
 worum nitt...
                       
(er zeigt's ere)
 hein, Madamen Suppedunke, do dra isch
                        nitt g'spart worde... ma macht doch anfang Schön
                        Sache!
                    

        
",14,lustig-d-huslit-vo-dr-frau-suppedunke
29,comedy,Fraü SUPPEDUNKE,F,,,,"
          
Fraü Suppedunke.

          
Do, hàn Se jetz wieder e-n-Exempel vom G'staat,
                        wo-n-Alle mache... sàhn Se, dr Suppedunke, mi Mænner
                        selige...
                    

        
",14,lustig-d-huslit-vo-dr-frau-suppedunke
30,comedy,Herr KÜCKÜCK,M,soapmaker,crafts,,"
          
Herr Kückück.

          
Wo g'storwe-n-isch...

        
",15,lustig-d-huslit-vo-dr-frau-suppedunke
31,comedy,Fraü SUPPEDUNKE,F,,,,"
          
Fraü Suppedunke.

          
Sie hàn's errothe... dr Suppedunke, mi Mænner selige, wo
                        g'storwe-n-isch, dà hat dr G'staat nie welle lide-n-an
                        mir... wenn ich denk, was mir als fir G'schichte g'ha
                        hàn...
                    

        
",15,lustig-d-huslit-vo-dr-frau-suppedunke
32,comedy,Herr KÜCKÜCK,M,soapmaker,crafts,,"
          
Herr Kückück

          
(legt 's Paresol wieder in d'Lade un legt 's Papier
                        driwer)
                    

          
Guten, Guten... Madamen Suppedunke... ich will jetz geh...
                        ich ka das Paresol jo do lige lo, nitt wohrer... 's
                        geniert nitt... au revoir...
(er geht hinte-n-üse)
.
                    

        
",16,lustig-d-huslit-vo-dr-frau-suppedunke
33,comedy,Fraü SUPPEDUNKE,F,,,,"
          
Fraü Suppedunke

          
(allei)

          
Wenn dà sich jetz ibildet, ass das Huus un dà Garte mi
                        g'hört, so trumpiert er sich wuescht... ich
                        Propriétaire!.. mit was, dü Liawe Zitt’!.. im Herr Bumm
                        vo Milhüse g'hört das ganze G'schàft, ich bi nur drin,
                        fir's z'hiete... ich bi so was me nennt e vertraüte
                        Person... müess dà Mensch, dà Herr Bumm rich si un Gald
                        eweg z'werfe ha, fir eso ne Huus z'unterhalte do,
                        wo-n-er nur emol 's Monets kummemmennt kummemme logiere drin, fir e
                        Tag oder zwe... un do nitt Allewil!... wenn er kummemmennt,
                        so isch's als dr Erst oder dr Zweit, nie später... also
                        hit isch dr Dritt, jetz kummemmennt er nimmig dà Monet, do
                        ka-n-i secher si, drum ha-n-i mi Chambre-garnie-Tàfele
                        wieder üseg'hànkt... ich verlehn als ewe das Dings,
                        wenn er nitt do isch... das tràit mir ebbes i 's Johr
                        dure... do isch e Zimmer mit eme Bett
(se zeigt rechts)

                        un dert isch e Zimmer mit eme Bett
(se zeigt links)

                        soll ich das Dings alles läre lo steh?... un
 derno, mit
                        wem wott ich als schwàtze, wenn eso Monete langer
                        nieme-n-im Huus wàr... ich kännts nitt üshalte... ich ha
                        wohler e Spatz d'vorne im Käfi; wo-n-ich als mit em
                        red', wenn i sunscht nieme ha... awer dà git mr nur
                        Allewill « Zwilch » züer Antwort, nit as « Zwilch »
(se
                        lüegt par hasard züem Feuster üse)
 doch wer kummemmennt jetz
                        dert dur dr Garte?... wohrschinlig wieder ebber fir
                        z'lehne!... o sapristi, dr Herr Bumm, dr
                        Propriétaire!... isch's möglig! er trumpiert sich jo,
                        dà Mænner... 's isch jo hit dr Dritte... er isch noch nie
                        dr Dritte kummemme!... un ich, wo-n-eins vo sine Zimmer
                        verlehnt ha!... jetz stand i Schön!...
                    

        
",16,lustig-d-huslit-vo-dr-frau-suppedunke
34,comedy,Herr HECHT,M,businessman,service_and_sales,,"
          
Herr Hecht

          
(kunnt hinte-n-ine mit Angelrüethe un o blàchige
                        Lade-n-in dr Hand)
                    

          
Aha, do isch Se, Fraü Suppedunke?... ich ha Se g'süecht
                        d'vorne... was git's Neüs... isch alles in Ordnung?...
                    

        
",17,lustig-d-huslit-vo-dr-frau-suppedunke
35,comedy,Fraü SUPPEDUNKE,F,,,,"
          
Fraü Suppedunke

          
(verlege)

          
Isch's möglig, Herr Bumm!... isch's möglig!... sin Sie's
                        wirkligi?
                    

          
Natirlig bin ich's... Sie isch verwundert, nitt wohrer ass
                        ich erst dr Dritte kumme?... was will Se haltee.. fir
                        dasmol ha-n-ich mich miesse derangiere... ich ha züe
                        viel G'schàfte g'ha...
(fir sich)
 un mi Fraü geht mr
                        haltee Strenge üf d'Ise, se-n-isch jalouse... gehn geh
                        hirothe!... nitt emol geh fische därf me!
                    

        
",17,lustig-d-huslit-vo-dr-frau-suppedunke
36,comedy,Fraü SUPPEDUNKE,F,,,,"
          
Fraü Suppedunke

          
(fir sich)

          
Un dr Herr Kückück, wo ne jeder Aügeblick z'ruck kumme
                        ka!...
(läuten)
 awer Herr Bumm, hit bickt's jo nitt... dr
                        Himmel isch-jo ganz blaü.... un Sie hàn jo selbst scho
                        g'sàit, 's müess Trieb Wetter si, sunscht fangt me
                        nit...
                    

        
",18,lustig-d-huslit-vo-dr-frau-suppedunke
37,comedy,Herr HECHT,M,businessman,service_and_sales,,"
          
Herr Hecht

          
(git sich mit de-n-Angelrüethe z'schaffe)

          
Ich weiss es wohler... ich ha g'wackelt, eb ich noch kumme
                        will oder nitt... doch hat's mich züe arg g'lustet,
                        wieder emol üf 's Landenen z'geh...
(fir sich)
 un mi Fraü
                        wo mich jetz riehig im mim Bureau glaübt!... doch ich
                        lieb d'Fischerei viel z'viel, fir nitt dann un wann e
                        Tàgle Frejheite z'zehl in dr Schön Natür... ich ha's
                        nitt wie mi Fraü, wo 's Landenen gar nitt lide ka.
                    

        
",18,lustig-d-huslit-vo-dr-frau-suppedunke
38,comedy,Fraü SUPPEDUNKE,F,,,,"
          
Fraü Suppedunke

          
(fir sich)

          
Was hat er jetz dert eso z'brummle fir sich?... wenn ich
                        ne doch nur furt kannt bringe!
(läuten)
 also hàn Sie im
                        Sinn do z'bliwe hit, Herr Bumm?...
                    

        
",19,lustig-d-huslit-vo-dr-frau-suppedunke
39,comedy,Herr HECHT,M,businessman,service_and_sales,,"
          
Herr Hecht.

          
Sie g'fallt mr jetz noch!... natirlig ha-n-ich im Sinn
                        do z'bliwe.
                    

        
",19,lustig-d-huslit-vo-dr-frau-suppedunke
40,comedy,Fraü SUPPEDUNKE,F,,,,"
          
Fraü Suppedunke.

          
Awer Herr Bumm...

        
",20,lustig-d-huslit-vo-dr-frau-suppedunke
41,comedy,Herr HECHT,M,businessman,service_and_sales,,"
          
Herr Hecht.

          
Ah çà... was isch ere hit?...
(fir sich)
 die Fraü
                        agàciert mich mit ihrem Herr Bumm, e falsche Name,
                        wo-n-ich do agnu ha, fir ass mir mi Fraü nitt soll üf
                        d'Spür g'rothe...
                    

        
",20,lustig-d-huslit-vo-dr-frau-suppedunke
42,comedy,Fraü SUPPEDUNKE,F,,,,"
          
Fraü Suppedunke.

          
Herr Bumm...

        
",21,lustig-d-huslit-vo-dr-frau-suppedunke
43,comedy,Herr HECHT,M,businessman,service_and_sales,,"
          
Herr Hecht

          
(fir sich)

          
Scho wieder!...

          

        
",21,lustig-d-huslit-vo-dr-frau-suppedunke
44,comedy,Fraü SUPPEDUNKE,F,,,,"
          
Fraü Suppedunke.

          
Dr Suppedunke, mi Mænner selige, wo g'storwe-n-isch...

        
",22,lustig-d-huslit-vo-dr-frau-suppedunke
45,comedy,Herr HECHT,M,businessman,service_and_sales,,"
          
Herr Hecht.

          
Dà isch g'wiss o gern gange geh fische, nitt wohrer ?
(fir
                        sich)
 fir ass er d'heim furt kumme isch!
                    

        
",22,lustig-d-huslit-vo-dr-frau-suppedunke
46,comedy,Fraü SUPPEDUNKE,F,,,,"
          
Fraü Suppedunke.

          
's isch wohrer... jà... er hat als känne Tagelang am Kanal
                        sitze un hungrig üf si Angele lüege, eb's nitt bol
                        bickt, as wie wenn er d'heim nitt genüeg z'esse biku
                        hätt... awer bi so Wetter nie!... an Ihrem Platz, Herr
                        Bumm...
                    

        
",23,lustig-d-huslit-vo-dr-frau-suppedunke
47,comedy,Herr HECHT,M,businessman,service_and_sales,,"
          
Herr Hecht.

          
Was thàt Sie mache-n-an mim Platz, Fraü Suppedunke?
(er
                        süecht in sine Säck)
.
                    

        
",23,lustig-d-huslit-vo-dr-frau-suppedunke
48,comedy,Fraü SUPPEDUNKE,F,,,,"
          
Fraü Suppedunke.

          
Hm...
(fir sich)
 ich ka-n-en doch nitt eso gradeweg heim
                        schicke...
                    

        
",24,lustig-d-huslit-vo-dr-frau-suppedunke
