Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
0,comedy,EDI,M,,,,"
          
Er.

          

            
Wàre mir jetz doch,
(bis)

            
Wàre mir jetz doch erleest,

            
Erlöst emol!

          

        
",0,lustig-bi-de-wilde
1,comedy,JETTELE,F,,,,"
          
Sie.

          

            
Dü kasch passe noch,
(bis)

            
Dü kasch passe noch, das weisch,

            
Das weisch Dü wohler!

          

        
",1,lustig-bi-de-wilde
2,comedy,JETTELE,F,,,,"
          
mit-nander.

          

            
Mir sin halte beide so

            
Mit alle G'fohre

            
Uf dàre-n-Insel do

            
Im Meer verlorenn,

            
Mr sin im Meer verlorenn!

          

        
",2,lustig-bi-de-wilde
3,comedy,EDI,M,,,,"
          
mit-nander.

          

            
Mir sin halte beide so

            
Mit alle G'fohre

            
Uf dàre-n-Insel do

            
Im Meer verlorenn,

            
Mr sin im Meer verlorenn!

          

        
",3,lustig-bi-de-wilde
4,comedy,EDI,M,,,,"
          
Er.

          

            
Kàm nur e Schiff kumme z'fahre

            
Un thàt uns doch ufnàh!

          

        
",4,lustig-bi-de-wilde
5,comedy,JETTELE,F,,,,"
          
Sie.

          

            
's thàt uns viel Leid erspare,

            
Das ha-n-ich längst scho g'sàh!

          

        
",5,lustig-bi-de-wilde
6,comedy,JETTELE,F,,,,"
          
mit-nander.

          

            
Doch wenn's noch geht so langer,

            
Wie's jetz scho gange-n-isch,

            
So wird's uns g'wiss noch bang.

            
Bi unsrer Kost vo Fisch!

            
} bis

          

          

        
",6,lustig-bi-de-wilde
7,comedy,EDI,M,,,,"
          
mit-nander.

          

            
Doch wenn's noch geht so langer,

            
Wie's jetz scho gange-n-isch,

            
So wird's uns g'wiss noch bang.

            
Bi unsrer Kost vo Fisch!

            
} bis

          

          

        
",7,lustig-bi-de-wilde
8,comedy,EDI,M,,,,"
          
Er.

          

            
Wenn mir doch nur d'heim wieder wàre,

            
Wie wotte mir 
(bis)
 so glückliche si!

          

        
",8,lustig-bi-de-wilde
9,comedy,EDI,M,,,,"
          
mit-nander.

          

            
Mir hätte-n-ab e Lascht, e Schwer,

            
Mir kàmte g'wiss 
(bis)
 nimm z'ruck dohi!

            
Doch wenn's noch geht so langer,

            
Wie's jetz scho gange-n-isch,

            
So wird's uns g'wiss noch bang

            
Bi unsrer Kost vo Fisch.

          

        
",9,lustig-bi-de-wilde
10,comedy,JETTELE,F,,,,"
          
mit-nander.

          

            
Mir hätte-n-ab e Lascht, e Schwer,

            
Mir kàmte g'wiss 
(bis)
 nimm z'ruck dohi!

            
Doch wenn's noch geht so langer,

            
Wie's jetz scho gange-n-isch,

            
So wird's uns g'wiss noch bang

            
Bi unsrer Kost vo Fisch.

          

        
",10,lustig-bi-de-wilde
11,comedy,EDI,M,,,,"
          
Er.

          

            
Wenn mir doch nur d'heim wieder wàre,

            
Wie wotte mir 
(bis)
 so glückliche si!

          

        
",11,lustig-bi-de-wilde
12,comedy,EDI,M,,,,"
          
mit-nander.

          

            
Mir hätte-n-ab e Lascht, e Schwer,

            
Mir kàmte g'wiss 
(bis)
 nimm z'ruck dohi!

            
Doch wenn's noch geht so langer,

            
Wie's jetz scho gange-n-isch,

            
So wird's uns g'wiss noch bang

            
Bi unsrer Kost vo Fisch!

          

        
",12,lustig-bi-de-wilde
13,comedy,JETTELE,F,,,,"
          
mit-nander.

          

            
Mir hätte-n-ab e Lascht, e Schwer,

            
Mir kàmte g'wiss 
(bis)
 nimm z'ruck dohi!

            
Doch wenn's noch geht so langer,

            
Wie's jetz scho gange-n-isch,

            
So wird's uns g'wiss noch bang

            
Bi unsrer Kost vo Fisch!

          

        
",13,lustig-bi-de-wilde
14,comedy,Herr SCHNELL,M,,,,"
          
Herr schnalle.

          
Jetz, Franz, wo si mr?... ich Glöüwe, mr känne dr
                        Robinson spielen, denn 's schint mr e-n-Insle z'si, wo
                        Nieme druf isch... jetz stecke mr in Schön Schüeh!...
                    

        
",14,lustig-bi-de-wilde
15,comedy,FRANZ,M,,,,"
          
Franz.

          
In nasse stecke mr üf jedefall... isch jetz das fatal,
                    

          
eso Schiffbruch z'lide mittle-n-üf em Meer!...

        
",15,lustig-bi-de-wilde
16,comedy,Herr SCHNELL,M,,,,"
          
Herr schnalle.

          
Natirlig üf em Meer... d'heim in dr Stuwe kasch alleweg
                        nitt Schiffbruch lide!...
                    

        
",16,lustig-bi-de-wilde
17,comedy,FRANZ,M,,,,"
          
Franz.

          
Worum si mr awer o furt vo d'heim! Worum hà mr welle Di
                        Doochder, mi Cüsine, wo mit ihrem Liebhawer üf un
                        dervo isch, geh suche in Amerika... jetz hà mr's...
                        oh! we mr doch nur wieder z'Milhüse wàre in dr
                        Fröscheweid!
                    

        
",17,lustig-bi-de-wilde
18,comedy,Herr SCHNELL,M,,,,"
          
Herr schnalle.

          
Bisch Dü nitt o vo dr Famili?... geht's Dich nitt a wie
                        mich, wenn Ihre-n-Ehr in G'fohr isch... un Dü
                        hättsch doch Di alter Oncle nitt welle-n-allei geh
                        lo...
                    

        
",18,lustig-bi-de-wilde
19,comedy,FRANZ,M,,,,"
          
Franz.

          
Mir hätte jo mit-nander känne d'heim bliwe... wer weisst,
                        wo 's Jettele ane-n-isch mit sim Edi...
                    

        
",19,lustig-bi-de-wilde
20,comedy,Herr SCHNELL,M,,,,"
          
Herr schnalle.

          
Nach Amerika sin se!... De weisch jo, ass me se g'sàh
                        hat ischiffe vor drei Monet... wenn ich's awer
                        g'wisst hätt, so wàr ich eher furt... De weisch, wenn
                        ich ebbes im Kopf ha, so müess es gli gemachti si!
                    

        
",20,lustig-bi-de-wilde
21,comedy,FRANZ,M,,,,"
          
Franz.

          
's hat is viel g'nutzt jetz, ass mr furt sin...

        
",21,lustig-bi-de-wilde
