Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
0,comedy,Frau Dorothee (Dorthee),F,,,,"
                        
Fr. Dorthee

                        
Was dummelst di denn nit ? Hest ess jo langer triwliert

                        
De Bäbbe-n-un mich au, bis mer ess resselviert

                        
Hyt nohmedaa mit ych üf Schilke nus ze laüfe,

                        
Daß mer fürr Morjen früej die Millrumsküechle kaüfe.

                        
Ze mach denn emol furt, du großi Hopfestang!

                    
",0,arnold-der-pfingstmontag
1,comedy,Hr. Starkhans,M,shipbuilder,industry_and_transportation,upper_class,"
                        
Hr. Starkhans

                        
Loß mier myn Lissel gehn. ’S wurd aim jo Angst e Bang

                        
Wemmerr dich alewyl heert balje-n-un haßliere.

                        
De dewwerst glych so wüest; es duet ’s nit mellediere

                        
Diß Gschelts un diß Gelärms! ’S isch wohrer …

                    
",0,arnold-der-pfingstmontag
2,comedy,Frau Dorothee (Dorthee),F,,,,"
                        
Fr. Dorthee

                        
Was geht ’s dich an,

                        
ich bin syn Müâter, ich! I waiß was i vermaan.

                        
Zeiht merr die Maidl nit, duet merr si nit kristiere,

                        
Ze wisse si sich nie ier Lewesdaa ze rüere,

                        
Do were Schlabbe drus, Schlofkabbe, fuli Bamble.

                        
Zue myner Müâter Zyt henn mier müen anderst stramble!

                        
Poz dausig un ken End …

                    
",0,arnold-der-pfingstmontag
3,comedy,Lieschen (Lissel),F,,,,"
                        
Lissel

                        
I bin schunn langer gerüst

                        
Myn liewi Mamme! ’S isch halte nur, i saa ’s …

                    
",0,arnold-der-pfingstmontag
4,comedy,Hr. Starkhans,M,shipbuilder,industry_and_transportation,upper_class,"
                        
Hr. Starkhans

                        
Es wischt

                        
Sich wayer d’Aue-n-aa. Was hesch de denn ze gryne

                        
Myn liebs Kanästjele? Loß dyni Gukkle schyne

                        
Rechte hel un frisch wie d’ Sunna, wisch dyni Bäkkle-n-aa,

                        
De waisch wohler, Hexebubb, daß i di Liawe haa

                        
Aß alles üf der Welt, bisch mer an ’s Härze gewachse

                        
Wie Ebbheu an e Muur. I wett ’s gitt in ganz Sachse

                        
Ken Maidl so wie du, so wyß, so nettlecht gschift.

                        
Was pfubfst de denn? Was isch ’s wo di so starick angryfft?

                    
",0,arnold-der-pfingstmontag
5,comedy,Lieschen (Lissel),F,,,,"
                        
Lissel

                        
I kan ’s jez nigglich, myn Liawe Bäbbe, saaue,

                        
Verdrießli bin i halte, von aaße niddergschlaaue.

                        
Drum blybt’ i Liawe dhaim, wenn ’s imm isch ainerlay.

                        
Un Sie, wurr Si nit bes, myn Mamme; n-ali zway

                        
Do newes gehn jo mit, ’s Süffeyel un syn Müâter,

                        
Un wenn Si will, ze bhalte I myne klaine Brüeder,

                        
un gib Rechte üf ne-n-acht.

                    
",0,arnold-der-pfingstmontag
6,comedy,Frau Dorothee (Dorthee),F,,,,"
                        
Fr. Dorthee

                        
Was diß for Ynfäll sinn!

                        
Kuum het sich ’s Rechte druf gfrait, het ’s schunn e-n-andre Sinn.

                        
Ze mach denn wie de witt … kumme Bäbbe!

                    
",0,arnold-der-pfingstmontag
7,comedy,Hr. Starkhans,M,shipbuilder,industry_and_transportation,upper_class,"
                        
Hr. Starkhans

                        
Wart e bissel!

                        
I will e Schmizzel z’erst von unserm Munggedrissel.

                        
kumme Lissel, gimmer ain’s. Hyt bin i gerasiert. 

                        
Sie küßt ihn.

                        
So … mach au daß es kracht ! Gelt! Hesch de Bart nit gspüert? 

                        
Gehn ab.

                    
",0,arnold-der-pfingstmontag
8,comedy,Lieschen (Lissel),F,,,,"
                        
Lissel

                        
allei

                        
Je zisch mer ’s widder lycht, es hät mer ’s Härze aagstose

                        
Wenn i mit ’nus hät müen; er het sich druf verlose

                        
Daß er glych nooch der Kirch Rechte mit mer babble kan.

                        
Herr Jeh! Herr Jeh! Was isch diß for e schen Mænner!

                        
Was isch er groß un starick, was het er rodi Bakke

                        
Un e staatsmäßji Nas, merr meecht ne fast dran pakke.

                        
Was diß for Aue sinn, un wie er stattli geht!

                        
’S isch Schade, daß merr ne nit in alem Rechte versteht.

                        
’S isch e narrechdi Sproch diß Hochdytsch; do haißt Steyer

                        
E Stier, e Thar e Door, Babbier diß isch Papeyer,

                        
E Verschmutze haißt dert e Kuß, zuem Unroth sät mer Schmauz,

                        
Hitzig sät merr nit, nain, Heiz, der Staat zell isch der Pauz,

                        
For Liawe sät merr Lyweh, e Schnuer isch e Bindfade,

                        
Un d’ Sohnsfrau haißt e Schnurr, e Schoppe-n-isch e Lade,

                        
Fürr Hosse sät merr Bux, e Bugett for e Struß,

                        
E-n-Imm diß isch e Biehn, der Schinder kommt nit drus.

                        
Jez wurrum henn si mi nit gschikt in ’s Ditschland niwwer,

                        
Uf Mænnerem oder Spyr; dert wärd i gsin vil Liawe

                        
Aß in Sangdiedel do, dem klaine welsche Nest,

                        
Wo merr Johr us, Johr yn sich mit Grumbeere mest,

                        
Ze kinnt i doch jez au mit dytsche Herr redde.

                        
I will mer awwer schunn Rechte Müej gen …

                    
",0,arnold-der-pfingstmontag
9,comedy,Christinchen (Christinel),F,,,,"
                        
Christinel

                        
eintretend

                        
I will wedde

                        
Daß er di angfüert het. I haa Rechte ufgebaßt

                        
Un haa-ne-erst nit gsehn. Ze mach di halte druf g’fasst.

                        
Die Mannslyt sinn eso, si redde nix als Laoue,

                        
Der Best isch donnix nuz, der Deichert maan ne traoue.

                        
Schwei stilli, was heer i drus!

                    
",0,arnold-der-pfingstmontag
10,comedy,Lieschen (Lissel),F,,,,"
                        
Lissel

                        
Herr Jesses wenn er ’s wär!

                    
",0,arnold-der-pfingstmontag
11,comedy,Christinchen (Christinel),F,,,,"
                        
Christinel

                        
Jo wayer ’s isch er selbst.

                    
",0,arnold-der-pfingstmontag
12,comedy,Lieschen (Lissel),F,,,,"
                        
Lissel

                        
Jez wurd mer ’s Härze schunn Schwer

                        
For ludder Angst un Fräide.

                    
",0,arnold-der-pfingstmontag
13,comedy,Reinhold,M,medical_doctor,professionals_scientific_technical,upper_class,"
                        
Reinhold

                        
Ihr unterhän’ger Diener.

                        
Sünde die Jungfrau’n wohler auf? 
Küßt beiden die Hand.
 Ich
                            werde täglich kühner ;

                        
Mænner ist bei so viel Glüeck, sein selbst sich kaum bewußt,

                        
der Liawe Seligkeit erfillt mir ganz die Brust.

                    
",1,arnold-der-pfingstmontag
14,comedy,Lieschen (Lissel),F,,,,"
                        
Lissel

                        
O! gehn Si.

                    
",1,arnold-der-pfingstmontag
15,comedy,Christinchen (Christinel),F,,,,"
                        
Christinel

                        
Ach Herr Jeh!

                    
",1,arnold-der-pfingstmontag
16,comedy,Lieschen (Lissel),F,,,,"
                        
Lissel

                        
Ha na!

                    
",1,arnold-der-pfingstmontag
17,comedy,Christinchen (Christinel),F,,,,"
                        
Christinel

                        
Ha jo!

                    
",1,arnold-der-pfingstmontag
