Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
0,comedy,JULIE,F,,,,"
          
Julie.

          
Ich bi noch ganz verwundert un überraschende!... gradii kummennt
                        's Emma, mi Guten Frindin, vo Strossburg do züe mr, als
                        Herr ag'Iegt, un sàit mr, ass es furtg'loffe seig vo
                        d'heim!... 's thüet sich jetz gradii changiere dert
(se
                        zeigt üfs Zimmer links)
, die Mannerkleider hàn's e
                        wenig g' geniert... tiens, do isch's jo scho!...
                       
(d'Thüre links geht üf, 's Emma kummennt ine; 's Julie
                        geht em ergege)
 kummemme g'schwind un verzähl mr... ich bi
                        wunderfizi, was das eigentlig fir e
                        G'schichte-n-isch!... vor allem sag mr... hat Di Nieme
                        g'sàh do ane kumme!...

        
",0,lustig-im-julie-si-gheimniss
1,comedy,EMMA,F,,,,"
          
Emma.

          
Kei Mensch?... worum hasch Dü-n-eso Angst?

        
",0,lustig-im-julie-si-gheimniss
2,comedy,JULIE,F,,,,"
          
Julie.

          
D'Lit hàn gar böse Miler!... wenn ebber g'sàh hätt e
                        Jungi Mensch züe mir kumme, so kännte se Sache denke...
                        De weisch, z'Milhüse thüet me-n-eim ewe nitt
                        verschone...

        
",0,lustig-im-julie-si-gheimniss
3,comedy,EMMA,F,,,,"
          
Emma.

          
Un wie isch's jetz mit mim Kuffer?...

        
",0,lustig-im-julie-si-gheimniss
4,comedy,JULIE,F,,,,"
          
Julie.

          
Die Fraü dunte nimmt ne in empfange, wenn er akunnt...
                        ich ha mit ere g'redt vorig... un züedem
 De brüchsch ne
                        jo nitt glich... meinen Räck gehn Dr jo pràchtig, wie-n-i
                        sieh...

        
",0,lustig-im-julie-si-gheimniss
5,comedy,EMMA,F,,,,"
          
Emma.

          
Uf jedefall thüesch Dü mr è famoser Dienst leiste, ass
                        De mich züe Dir nimmsch, denn ich hätt sunscht secher
                        nitt g'wisst wo ane!

        
",1,lustig-im-julie-si-gheimniss
6,comedy,JULIE,F,,,,"
          
Julie.

          
Ehen, das isch jo ganz natirlig!... mr sin jo Allewil
                        Guten Frindine gsi in Strossburg, wo-n-ich noch
                        Ladejumpfre gsi bi, gradi newe-n-eürem Huus... awer sag
                        mr, was kunnt Dir i, im eso ne G'wand furtz'laüfe vo
                        d'heim?

        
",1,lustig-im-julie-si-gheimniss
7,comedy,EMMA,F,,,,"
          
Emma.

          
Was witt halte... ich bi kei Fraü wie ne andere... 's
                        mànnlige G'schlecht wàr mir viel besser gange!

        
",1,lustig-im-julie-si-gheimniss
8,comedy,JULIE,F,,,,"
          
Julie.

          
Ich Glöüwe's erst noch... Die Mannerkleider sin Dr gar
                        nitt schlechten ag'stande.

        
",1,lustig-im-julie-si-gheimniss
9,comedy,EMMA,F,,,,"
          
Emma.

          
Un was mir noch besser geht, das isch d'Frejheite, un in
                        Strossburg ha-n-ich se nitt g'ha... Mi Vadder hat mich
                        welle verhirothe mit eme-n-alter, wider mi Wille,un do
                        ha-n-i mi halte dervo gemachti in Mannerkleider, fir
                        secher z'reisen un fir ass me mi Spür sott verloren...

        
",1,lustig-im-julie-si-gheimniss
10,comedy,JULIE,F,,,,"
          
Julie.

          
Das isch alles Rechte, awer was witt jetz mache?

        
",2,lustig-im-julie-si-gheimniss
11,comedy,EMMA,F,,,,"
          
Emma.

          
Oh, ich ka schaffe!... ich ha Lehr nàie un ka ins
                        beste-n-Atelier geh... ich will mich scho dureschla...

        
",2,lustig-im-julie-si-gheimniss
12,comedy,JULIE,F,,,,"
          
Julie.

          
Los, Emma, Dü sàisch mr nitt alles... wenn Dü dr Mænner
                        refüsiert hasch, wo Dir Di Vadder hat welle
 gen, so wird
                        wohrschinlig e-n-anderer im spielen si, wo Dü gern hasch!

        
",2,lustig-im-julie-si-gheimniss
13,comedy,EMMA,F,,,,"
          
Emma.

          
's isch wohrer... ich ha ne Jungi Mensch gern.. dr Herr
                        Adolph... er reist mit Singer...

        
",2,lustig-im-julie-si-gheimniss
14,comedy,JULIE,F,,,,"
          
Julie.

          
Do isch's e Kumediant?

        
",2,lustig-im-julie-si-gheimniss
15,comedy,EMMA,F,,,,"
          
Emma.

          
Ehen nei... er reist mit Singer, mit Nàihmaschine,
                        wo-n-eso häise!... er hat mir eine verkaüft in
                        Strossburg un hat mich Lehr nàie druf un do hat sich
                        das Ding halte eso nooch un nooch...

        
",3,lustig-im-julie-si-gheimniss
16,comedy,JULIE,F,,,,"
          
Julie.

          
Ig'fàdelt!... Guten, ich Vrstand's...

        
",3,lustig-im-julie-si-gheimniss
17,comedy,EMMA,F,,,,"
          
Emma.

          
Unglickligerwis isch er derno furt üf Milhüse, un
                        obschon mir uns Treüe g'schwore hàn bis ins Grab, so
                        ha-n-ich Allewil Angst, ass er mich vergasse hat...

        
",3,lustig-im-julie-si-gheimniss
18,comedy,JULIE,F,,,,"
          
Julie.

          
's isch halte alles möglig üf dr Welt... 's beste wird
                        si, Dü machsch's as wie er.

        
",3,lustig-im-julie-si-gheimniss
19,comedy,EMMA,F,,,,"
          
Emma.

          
Das isch glich gsàit... à propos, weisch Dü, ass De ne
                        Schön Wohnung hasch do? wieviel Zimmer sin's?

        
",3,lustig-im-julie-si-gheimniss
20,comedy,JULIE,F,,,,"
          
Julie.

          
Viere... das dert
(se zeigt rechts)
 isch mi's, un dert
                       
(se zeigt links)
 isch das, wo Dü einstwile kasch
                        bewohne.

        
",4,lustig-im-julie-si-gheimniss
21,comedy,EMMA,F,,,,"
          
Emma.

          
Un do si mr im salon... das isch jo pràchtig... awer sag
                        mr, was tribsch Dü jetz eigentlig... üf eimol bisch vo
                        Strossburg verschwind un hasch mir im e ziemli
                        verwickelte Brief hinterlo, Dü giengsch Dich 
 geh
                        etabliere z'Milhüse... schint's Di G'schàft müess nitt
                        Iwwel marschiere!

        
",4,lustig-im-julie-si-gheimniss
22,comedy,JULIE,F,,,,"
          
Julie.

          
Los, Emma, Dir derf ich's wohler sage... ich bi
                        g'hirothe!

        
",4,lustig-im-julie-si-gheimniss
23,comedy,EMMA,F,,,,"
          
Emma.

          
Dü, g'hirothe?.. un Dü hasch mir nie nit g'sàit dervo!

        
",4,lustig-im-julie-si-gheimniss
24,comedy,JULIE,F,,,,"
          
Julie.

          
Ich ha nitt känne... 's isch e Gheimnis.

        
",4,lustig-im-julie-si-gheimniss
25,comedy,EMMA,F,,,,"
          
Emma.

          
Tiens, tiens!... verzähl mr das Ding.

        
",5,lustig-im-julie-si-gheimniss
26,comedy,JULIE,F,,,,"
          
Julie.

          
Dr Fritz, mi Mænner, isch G'schàftsfiehrer in dem
                        Tüechlade, gradi im Huus do nàwes... er hat mich Lehr
                        kenne in Strossburg, denn er isch emol e paar Wuche in
                        das Huus kumme, wo-n-ich Ladejumpfre gsi bi, wege
                        G'schàfte, un hat rnr eso si Rand offriert, awer mit dr
                        Kundition, ass kei Mensch nit wisse derf vo unsrer
                        Hiroth.

        
",5,lustig-im-julie-si-gheimniss
27,comedy,EMMA,F,,,,"
          
Emma.

          
Do hat er schint's e Vadder oder e Müetter, wo dergege
                        kännt si?

        
",5,lustig-im-julie-si-gheimniss
28,comedy,JULIE,F,,,,"
          
Julie.

          
Er hat kei Vadder un kei Müetter meh...

        
",5,lustig-im-julie-si-gheimniss
