drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,avgLexVal,lexRatio,anger_roll_mean,anticipation_roll_mean,arousal_roll_mean,disgust_roll_mean,dominance_roll_mean,fear_roll_mean,joy_roll_mean,sadness_roll_mean,surprise_roll_mean,trust_roll_mean,valence_roll_mean
comedy,Cécile,FEMALE,,,,"
          
Cécile

          
(häßliche Person, ungefähr 40 Jahre alt; dabei beschäftigt, die Möbel abzuwischen ; sie spricht
          durch die Nase):

          
Gottlob, jetz bin i ferdi. Stuwwe-n-un Better mache, uff de Merk gehn, koche, wäsche-n-un beijle, so
          geht ’s jetz schun ball e Johrer fuffzeh daadäjli in einere Lier furt, ohne changement un distraction .
          . . . ’s isch schier züem verzwazzle! 
          
(Sie gähnt)
 Un ich hab die Nacht so e schöner Traum ghett ; ich hab getraimt, ich dhädd
          mich widder hirote . . . . un sogar mit eme Wittmann ohne Kinder . . . . nein! wär dis e Glück! . . . .
          hinnicht isch Vollmond gsin; was m’r in so ere Nacht traimt, soll in Erfüllung gehn, saat m’r. 
          
(Man hört Lärm in der Stube rechts.)
 Do drinne gehts schun widder los . . . . züe
          merkwürdig, züe merkwürdig! — — Was d’r Herr Stieffatre nur het? Jetz düürts schun ball zwei Woche, un
          ’s wurd nit andersch. — — Was wurd er jetz widder mache? Ich will doch emol lüeje. 
          
(Sie eilt an die Thüre rechts und sieht durchs Schlüsselloch ; es klopft an der Mittelthür; sie
          hört es nicht.)
 Als noch ’s nämlich. — — Do drinne siehts wärli güet üs! Alles z’undersch
          z’öwersch. M’r derf nit erin, ’r will nit gstört sin, saat ’r, het ’r gsaat. 
          
(Es klopft wiederum, sie hört es wieder nicht.)
 Jesses nein! jetz fangt er widder an ze
          babble — — ’s isch züem lache — — züe fürios! züe fürios ! 
          
(Ein Kommissionär durch die Mittelthür.)
 Nurre Geduld! Ich komm noch d’rhinter, so wohr
          ich Cécile heiß, un Geduld iwwerwind au de-n-Eierküeche.

        
",0,greber-sainte-cecile,272,24,0.0264583333333333,0.088235294117647,,,,,,,,,,,
comedy,Cécile,FEMALE,,,,"
          
Cécile:

          
Um Gottswille — — bin i jetz verschrocke — —

        
",0,greber-sainte-cecile,11,1,0.6946791132879534,0.0909090909090909,,,,,,,,,,,
comedy,É Kommissionär,MALE,deliverer/helper,service_and_sales,lower_class,"
          
Kommissionär:

          
Wohnt do d’r Herr Anatole Stieffatre?

        
",0,greber-sainte-cecile,7,1,0.076,0.1428571428571428,,,,,,,,,,,
comedy,Cécile,FEMALE,,,,"
          
Cécile:

          
Ganz erecht. Sie wölle züem? Do drinnen-isch ’r.

        
",1,greber-sainte-cecile,9,1,0.0,0.1111111111111111,,,,,,,,,,,
comedy,É Kommissionär,MALE,deliverer/helper,service_and_sales,lower_class,"
          
Kommissionär:

          
Het d’r Herr Stieffatre d’ Sache gerüscht, wo ich abhole soll? 
          
(zieht einen Zettel heraus)
.

        
",1,greber-sainte-cecile,18,2,0.038,0.1111111111111111,0.16702748932425732,0.18120562677441193,0.5305172196407597,0.18668540760646893,0.5965945556831543,0.19247788225154022,0.18874828339287722,0.14702518065724055,0.16738543017275673,0.1934043216455521,0.5721761538577198
comedy,Cécile,FEMALE,,,,"
          
Cécile:

          
Do uff ’m Canapée leijt alles. — — Jetz saaue Sie mir doch emol, was dis beditte soll, daß er dis
          Dings verlehnt. ’s isch doch züe merkwürdig.

        
",1,greber-sainte-cecile,29,2,0.0,0.0689655172413793,0.16173582265759068,0.1938380259462488,0.506662057992928,0.17561874093980226,0.6098011919520647,0.19130288225154024,0.1819,0.13705018065724056,0.15570358798808903,0.1499,0.5619117760947425
comedy,É Kommissionär,MALE,deliverer/helper,service_and_sales,lower_class,"
          
Kommissionär:

          
(liest ab und nimmt die Stücke auf den Arm)

          
E paar Hosse — güet, e Schilet — do isch’s, e Rock — do hammer ne, e Schibüs — do leijt ’r, un e
          Bombardon — do steht ’r. Helfe Sie m’r e bissel. — So, merci.

        
",1,greber-sainte-cecile,50,3,0.0,0.06,0.022799999999999997,0.097062495747384,0.4270854312238317,0.056400000000000006,0.6125486202015946,0.04229999999999999,0.1786811250166597,0.03746666666666666,0.0,0.1135,0.6511647919522823
comedy,Cécile,FEMALE,,,,"
          
Cécile:

          
Ja awer wurum dis alles?

        
",2,greber-sainte-cecile,6,1,0.0,0.1666666666666666,0.0076,0.097062495747384,0.473440382374422,0.0188,0.5746808290687133,0.014099999999999998,0.3242811250166596,0.03746666666666666,0.0,0.1135,0.681819497407139
comedy,É Kommissionär,MALE,deliverer/helper,service_and_sales,lower_class,"
          
Kommissionär:

          
(ausweichend)

          
. . . . ’s isch wäje’re Kindtaif, for e güete Frind.

        
",2,greber-sainte-cecile,12,2,0.0,0.1666666666666666,0.0076,0.097062495747384,0.4775284443375897,0.0188,0.5749783981636595,0.014099999999999998,0.3132528125416493,0.03746666666666666,0.0,0.17510344806150174,0.6910793627482488
comedy,É Kommissionär,MALE,deliverer/helper,service_and_sales,lower_class,"
          
Kommissionär:

          
Wurum nit? ’s wurd nit ’s erscht Mol sin, daß uff ere Kindtaif ebbs gebloose wurd.

        
",2,greber-sainte-cecile,17,1,0.0,0.0588235294117647,0.0,0.0508,0.4766419042929589,0.0,0.5785848203702187,0.0,0.4226528125416492,0.03746666666666666,0.0,0.10480344806150174,0.7060653591451186
