drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,lexRatio,anger_roll_mean,anticipation_roll_mean,arousal_roll_mean,disgust_roll_mean,dominance_roll_mean,fear_roll_mean,joy_roll_mean,sadness_roll_mean,surprise_roll_mean,trust_roll_mean,valence_roll_mean
comedy,Frau Marx,F,,,,"
        
 Marx: 

        
(allein, an der Mitteltüre horchend. Man hört zankende Stimmen)

        
Bon, diß isch wid’r e Leitskrambol, was mueß jetz do schun wid’r los sin?! Natierli — ich hab m’r’s doch glich gedenkt. — S’isch mini Fräu, wie mit ihrer Schweschter, mit'm Tant’l, Händel hett. — 
(Seufzt)
 Wenn äner än Fräu hett, ze reichts als for gewöhnli grad, wenn äner awer zwei um sich erum mueß han wie ich, brücht er nit ze säuje „Gott strof mi“, er isch g’stroft genue ! — 
(In befserer Laune)
 Jetzt, ’s Tantel diß erwe m’r emol oder au moins unsri King, un do kann m’r sich halt so e manches g’falle Ion. — ’s hett iwrigens Hitz koscht bis m’r so witt gewahn sin, ich hab alli Ränk und Schlich an muehn wende, um se vum Hierothe ab wendisch ze mache, Meh wi zeh Mol hawi se reujes gemacht, un wie, es isch als nit so licht gewahn. — Jetz isch d’Partie Gott sej Dank gewunne, sie isch iwwer'm Alter drüsse, sie isch e-n-alti Schachtel, un vom Hierothe kann kenn Redd meh sin.

      
",1,stoskopf-e-diplomat,223,18,0.0807174887892376,,,,,,,,,,,
comedy,Frau Marx,F,,,,"
        
Frau Marx: 

        
(kommt hastig in die Stube gestürmt)

        
Siehsch, ich hab noch allewyl gsäit, sie macht noch emol e Dummheit, s’ isch wäjer d’rwert, daß m’r sich so veel hett g’falle Ion um se !

      
",2,stoskopf-e-diplomat,43,4,0.0930232558139534,,,,,,,,,,,
comedy,Frau Marx,F,,,,"
        
Marx:

        
Ja, was Deifels isch denn do schun wid’r los?!

      
",3,stoskopf-e-diplomat,14,2,0.1428571428571428,,,,,,,,,,,
comedy,Frau Marx,F,,,,"
        
Frau Marx:

        
Was los isch?! — Diß Mensch isch verruckt, säuj i d'r, verruckt! — Hierothe wills! Hierothe !

      
",4,stoskopf-e-diplomat,26,3,0.1153846153846153,,,,,,,,,,,
comedy,Frau Marx,F,,,,"
        
Frau Marx:

        
Ja, hierothe !

      
",5,stoskopf-e-diplomat,7,1,0.1428571428571428,0.0006292448948619,0.466439575496233,0.6276863281826998,0.0,1.0524223127617671,0.0862363029008729,0.5268689840974381,0.0,0.0172631520438669,0.9450263841451318,1.0844017320959745
comedy,Frau Marx,F,,,,"
        
Marx:

        
Ich gläub, dü bisch maschokke, do möcht i awer äu d'rbie sin !

      
",5,stoskopf-e-diplomat,18,1,0.0555555555555555,0.0,0.0217634808631621,0.0359294720611061,0.0,0.0420918813035214,0.0,0.0264342650222242,0.0,0.0158249700788541,0.0202801813219435,0.0429800843442753
comedy,Frau Marx,F,,,,"
        
Frau Marx:

        
Ja, ewe grad im Läuf vun-ere Dischküssion hett se m’r's uff de Flade g’striche, un wie, morje hett se schun Verschriewung. Alles hett se diß Dür hinger ünserm Rücke gemacht, alles. Diß mol, hett se gsäit, macht se neemes meh röujies.

      
",6,stoskopf-e-diplomat,54,6,0.1111111111111111,0.0,0.0217634808631621,0.6995537643481653,0.0,1.030240736894496,0.0,0.8524303138865206,0.0,0.0158249700788541,0.017755595053344,1.118347447425783
comedy,Frau Marx,F,,,,"
        
Marx:

        
Numme ruehig Bluet. — ’s Tantel hierothe?l Nee! — 
(schüttelt den Kopf und lacht)
 — loß mich numme mache, ’s wurd kenn Bruehj so heiß gesse wie se kocht wurd! —

      
",7,stoskopf-e-diplomat,41,3,0.073170731707317,2.051189855882842,0.0087053923452648,3.351492158941329,2.0697135185429536,2.407792100559225,2.218116399040264,0.8382249065754648,2.232448702997072,0.0063299880315416,0.010131741543657,1.3319505623900212
comedy,Frau Marx,F,,,,"
        
Frau Marx:

        
Do isch neemes shuldi dran wie d’Ammej, die alt Stündlere, wie zue minere Schweschter allewyl säit, daß se-n-in kem chrischtliche Hüs Iebt. Do hesch’s jetzt! — Marx 
(schüttelt wiederholt den Kopf und lacht)
! So g'schwind scheese d’Preiße nit.

      
",8,stoskopf-e-diplomat,55,4,0.0727272727272727,2.051189855882842,0.0,4.203485657015635,2.0697135185429536,3.4856128833510214,2.218116399040264,0.8301339281199933,2.232448702997072,0.0,0.8247044265603583,2.2780665319797744
comedy,Frau Marx,F,,,,"
        
Frau Marx:

        
Ja, un weisch äu, wer’s isch ?

      
",9,stoskopf-e-diplomat,13,1,0.0769230769230769,2.051189855882842,0.0,4.203485657015635,2.0697135185429536,3.4856128833510214,2.218116399040264,0.8301339281199933,2.232448702997072,0.0,0.8247044265603583,2.2780665319797744
comedy,Frau Marx,F,,,,"
        
Marx:

        
Ja? — denne möcht i kenne, wie so e G’schmack hett 
(lacht)
,

      
",9,stoskopf-e-diplomat,19,3,0.1578947368421052,2.051189855882842,0.0,4.204698620713018,2.0697135185429536,3.486442969668912,2.218116399040264,0.8315132212052256,2.232448702997072,0.0,0.8247044265603583,2.2794533704027984
comedy,Frau Marx,F,,,,"
        
Frau Marx:

        
’s Lutze Schlosser, d'r Stündler! Marx 
(lacht laut auf)
 : Was, der alt Bluttkopf denkt noch an’s Hierothe — Na, die täte jetzt zamme passe wie e Füscht uffe-n- Au 
(lacht)
. Diß gäb e Päärl! Denne Charivari möcht ich sehn.

      
",10,stoskopf-e-diplomat,56,6,0.1071428571428571,2.051189855882842,0.0016932050294504,3.5394647813621107,2.0697135185429536,2.4966877614034058,2.218116399040264,0.0077198320363848,2.232448702997072,0.0,0.8228073040203622,1.2063270191938855
comedy,Frau Marx,F,,,,"
        
Frau Marx :

        
(weinerlich)

        
Brüchsch äu noch ze lache, ’s isch ari genue ! Dü wäisch, daß wenn emol e-n-alti Schier Fier fangt, se nimmi ze lösche- n-isch.

      
",11,stoskopf-e-diplomat,38,4,0.1052631578947368,0.0,0.8105012206253119,1.99039672638385,0.0,2.161426468196213,0.0,1.3688427560705687,0.0,0.4385599744366544,1.7476046917660724,2.6891745097558903
comedy,Frau Marx,F,,,,"
        
Marx:

        
Loß mi numme mache, do wurd nix drüs: — Tiens, 
(am Fenster schauend)
 do kommt grad ’s Tantel, jetzt nit gemückst, Ioß mi mache un speel dini Roll guet, ich mach jetzt wie wenn i mit d'r Händel hätt! — 
(Babette herein; Babette ist eine alte Jungfer und steht komisch aus. Marx zu seiner Frau in heftigem Tone, wie wenn er im größten Zorn wäre)
 Ich hab d’r’s schun hundert Mol g'säit, diß Läwe hawi satt mit ejerm ewige rum un num Händle, ich will min Läwe in Fredde b’schließe un nit alle Daö de Derikekrej im Hüs han! — Dü muesch äu allewyl dini Schweschter chikaneere !

      
",12,stoskopf-e-diplomat,128,15,0.1171875,0.001042040547542,1.626704784239609,2.055935979006299,0.0,2.300358008639557,0.0004268762771182,2.214918322176228,0.0001752365669615,0.4385599744366544,1.895158884161028,3.241776192054652
