Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,avgLexVal,lexRatio
0,comedy,Lucie,F,,,,"
            
LUCIE :

            
(verstimmt)

            
Dü beeser Mann, ze witt de mich also denne Oowe schun widder ellein lonn ?

          
",0,jost-dr-erscht-handel,21,4,0.6015338182506668,0.19047619047619047
1,comedy,Pierre,M,,,,"
            
PIERRE :

            
(wichtig)

            
Ich muess, lieb’s Lucie ! Mir hann in d'r Societät e pressanti Vorstandssitzung.

          
",0,jost-dr-erscht-handel,21,2,0.0,0.09523809523809523
2,comedy,Lucie,F,,,,"
            
LUCIE :

            
Pierre, wo mir awer noch fianciert sinn g’sinn, hesch de als g’saat: «Die in d'r
              Societät solle mir de Buckel nuffkrawle!» Jetzt awer, wo mir kümm acht Wuche g’hyroot
              sinn, bisch de schier keine Oowe meh heim : gescht Stammdisch-Daa, hytt
              Vorstandssitzung, morje Wahlversammlung, iwermorje weiss d'r Gücksel was! Ich glabb
              als, ass de mich nimmi lieb hesch unn dich drüsse amesiere dhuesch !
                
(Hyllt.)

          
",1,jost-dr-erscht-handel,83,5,0.0,0.060240963855421686
3,comedy,Pierre,M,,,,"
            
PIERRE :

            
(umarmt s’e)

            
Wo denksch dü anne, dü Närrele ? Ich habb dich noch grad so lieb wie am erschte Daa.
              Awer dü muesch bedenke, ass’s dato uff d’Fescht- unn Wahlperiod losgeht unn ass ich
              die diverse Aemtle, wo ich akzeptiert habb, au gewissehaft üssiewe muess. Diss
              Friehjohr awer gibb ich iwerall myni Demission unn no kann ich alle Oowe widder by mym
              goldiche Wyewele sinn! Gell, myn Schatzele ?

          
",1,jost-dr-erscht-handel,85,5,0.0,0.058823529411764705
4,comedy,Lucie,F,,,,"
            
LUCIE :

            
Wie wär diss doch so scheen, myn lieb’s Männele, unn gar noch, wenn mir ’s gross Los
              im Crédit National gewinne d’häte !

          
",2,jost-dr-erscht-handel,30,7,0.44952427102017856,0.23333333333333334
5,comedy,Pierre,M,,,,"
            
PIERRE:

            
Ah, dü meinsch, wyll ich vor vierzeh Daa so e Babierele kauft habb !

          
",2,jost-dr-erscht-handel,18,1,0.0,0.05555555555555555
6,comedy,Lucie,F,,,,"
            
LUCIE :

            
Ja, unn morje isch d’Tirasch 
(trage - Ziehung)
! Was meinsch, Pierre,
              wenn unseri Nummer als erschti erüss käm ! E ganzi, bari Million dhäte mir üssbezahlt
              bekumme ! Wie kennte mir do glicklich läwe !

          
",3,jost-dr-erscht-handel,45,6,0.0,0.13333333333333333
7,comedy,Pierre,M,,,,"
            
PIERRE:

            
Lieb’s Kind, mir hann au ohne e Million, was mir zuem Läwe brüche. Unn wenn dü mich
              dezue noch arich lieb hesch, ze pfyff ich uff alli Millione vun d'r Welt !

          
",3,jost-dr-erscht-handel,39,5,0.0,0.1282051282051282
8,comedy,Lucie,F,,,,"
            
LUCIE :

            
O, dü Liewer ! 
(Gitt'm e Schmutz.)
 Awer nitt wohr, m'r därf doch devun
              redde, was m'r in so e’me Fall macht ? Ich habb mir schun üssgedenkt, was ich alles
              anfang, wenn mir ’s grosse Los gewinne.

          
",4,jost-dr-erscht-handel,51,8,0.0,0.1568627450980392
9,comedy,Pierre,M,,,,"
            
PIERRE :

            
(lacht)

            
Jetzert isch die Frau wajer schun am Gewinne unn hett erscht noch vor zwei Minütte
              vum « Gewinne- dhäte» geredd! Unn unterm grosse Los macht s’e’s au noch hitt emool
              !

          
",4,jost-dr-erscht-handel,41,5,0.0,0.12195121951219512
10,comedy,Lucie,F,,,,"
            
LUCIE :

            
Warum au nitt ? Zue mym grosse Glick in d'r Lieb basst numme ’s gross Los im Crédit
              National! Jetzt saa awer emool, Alterle, wie dü diss viele Geld anleije dhätsch ?

          
",5,jost-dr-erscht-handel,37,7,0.44952427102017856,0.1891891891891892
