drama_type,speaker,sex,job,social_class,text,numTokens,numLexTokens,avgLexVal,lexRatio
unknown,Herr SIESELSAFT,M,doctor,,"Herr Sieselsaft
(kunnt ine mit Püpitre)
Endlig isch er jetz wieder emol ag'ruckt, dr Samstig!..
                        ich frei mi als d'ganze Wuche druf hi... denn alle
                        Samstig z'Owe mache mr Müsik mitnander... der Herr
                        Fink, dr Herr Pfaffekàpple, dr Herr Bif, dr Herr Düwack
                        un ich...

            
G'wiss, d'Müsik isch ebbes schön's!... alles ka me
                            mit dr Müsik mache!... alles!... doch hör i nitt
                            ebber ku?...
",70,13,0.6883560655030607,0.18571428571428572
unknown,Herr SIESELSAFT,M,doctor,,"Herr Sieselsaft.
Ah, Sie sin 's, Herr Fink?... was bringe Se mr Neü's?...
                        Sie werde doch ebbe ku hit z'Owe... was mache
                        d'Gschàfte... was macht Ihre-n-Erfindung?
",31,4,0.5872449463629437,0.12903225806451613
unknown,Herr FINK,M,,,"Herr Fink.
Mi Erfindung?... was wànn Sie mit dem sage?
",10,1,0.578708951845571,0.1
unknown,Herr SIESELSAFT,M,doctor,,"Herr Sieselsaft.
Oh... Sie bruche sich nitt z'verstelle vor mir!... unter
                        uns g'sàit, ich ha das scho lang g'merkt an Ihrer
                        Unrüehigkeit, an Ihre Maniere... ich kenn ewe das
                        Ding... ich o bin in're-n-Erfindung uf dr Spür un ich
                        glaüb, dass ich jetz endlig an's Ziel kumme wird...
",52,7,0.5963066387874678,0.1346153846153846
unknown,Herr FINK,M,,,"Herr Fink.
Do sin Sie glickliger as ich, Herr Sieselsaft, denn ich
                        will's nitt làigne, ich süech ebbes, un wenn ich das
                        find, so isch mi Fortün g'macht.
",29,6,0.5922976429062993,0.20689655172413793
unknown,Herr SIESELSAFT,M,doctor,,"Herr Sieselsaft.
Grad as wie-n-ich!
",7,2,0.6390370489471957,0.2857142857142857
unknown,Herr FINK,M,,,"Herr Fink.
Tag un Nacht plogt mich das Dings!... Tag un Nacht
                        thüe-n-i noforsche, un wenn i als mein, jetz ha-n-i's,
                        so geht's wieder züe nitt... drum isch's jetz
                        üsg'macht... ich gang nach Amerika, wo d'Photographie
                        besser geht... viellicht ass mir dert ebbes Neü's,
                        ebbes Unerwartet's unter d'Hànd fallt, wo züe miner
                        Erfindung bitrage ka...
",66,5,0.5734148930294972,0.07575757575757576
unknown,Herr SIESELSAFT,M,doctor,,"Herr Sieselsaft.
Das werde Sie doch ebbe nitt thüe, Herr Fink, wer wott
                        denn derno 's Basson spiele an uns're Soirées?...
",21,3,0.601162945847906,0.14285714285714285
unknown,Herr FINK,M,,,"Herr Fink.
Sie brüche nitt sorge fir das, Herr Sieselsaft, ich kenn
                        e junger Mensch, wo par hasard das Ding spielt... nur
                        hat er's allewil versteckt bis dohi, worum, weiss i
                        nitt... ich ha ne züefàllig emol ertappt dra...
                        suffit... wenn Sie wànn, so will ich ne hit z'Owe-n-an
                        mim Platz schicke... er spielt recht schön...
",60,9,0.5401665763197927,0.15
unknown,Herr SIESELSAFT,M,doctor,,"Herr Sieselsaft.
Eb ich will!... natirlig will i!... was wotte mr ohne
                        Basson mache?...
",14,1,0.578708951845571,0.07142857142857142
unknown,Herr FINK,M,,,"Herr Fink
(fir sich)
Ich hätt jetz glaübt, ass ich's mit mim neümodische
                        Collodion ane bring
",19,2,0.5002597037294592,0.10526315789473684
unknown,Herr SIESELSAFT,M,doctor,,"Herr Sieselsaft
(fir sich)
Alle-n-Aügesblick ha-n-i G'schichte, fir e Basson
                        z'finde... wenn ich, fir in dem Ding emol e-n-End
                        z'mache, mi Tochter thàt mache dà Bassonspieler
                        hirothe?... uf die Art hätt ich ne allewill unter dr
                        Hand... g'wiss er kunnt jetz wie g'wunsche, dà junge
                        Mensch!
",56,10,0.512471318938462,0.17857142857142858
unknown,Herr FINK,M,,,"Herr Fink.
Er isch roth un e wenig dünn... awer ich wein' wenn ich
                        ne viellicht thàt e wenig schittle un derno thàt lo
                        üsrüehe, ass er sich doch mache thàt!
",31,3,0.44353091376541665,0.0967741935483871
unknown,Herr SIESELSAFT,M,doctor,,"Herr Sieselsaft
(lacht)
Ich red' nitt vo-n-Ihre Mixtüre.... ich mein dà junge
                        Mensch... doch still... do isch 's Lenele, mi
                        Tochter...
",25,6,0.6925794103764487,0.24
