Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,avgLexVal,lexRatio
0,comedy,Frisch,M,,,,"
            
Frisch :

            
(liest Zeitung)

          
",0,kuehne-bureaukrate,5,1,0.0,0.2
1,comedy,Dindeschlecker,M,,,,"
            
Dindeschlecker :

            
(rechnet eifrig.)

          
",0,kuehne-bureaukrate,5,1,0.0,0.2
2,comedy,Frei,M,,,,"
            
Frei :

            
(starrt in die Luft und trämut ; das Schweigen dauert etwa eine Minute, fällt schliesslich
            Frei auf ; er beugt den Kopf leicht um den Aufsatz seines Pultes herum, gewahrt das Idyll, nimmt eine
            Zitronen- oder Orangenschale und wirft sie über das Pult Dindeschleckers hinweg, auf Frisch's
            Zeitung. Worauf er eifriges Schreiben markiert.)

          
",1,kuehne-bureaukrate,56,6,0.0011113299365480417,0.10714285714285714
3,comedy,Frisch,M,,,,"
            
Frisch :

            
(fährt auf)

            
Ninevierzig noch emol ! Jetz stecke mr emol die Fisik uff, Babbe Dindeschlecker ! Nit emol riehwig
            sinne Zitung lase ka mr im Dienscht ! 
            
(nimmt die Schale und wirft sie über den Aufsatz Dindeschleckers hinweg, diesem gerade auf
            seine Arbeit.)

          
",1,kuehne-bureaukrate,45,6,0.0,0.13333333333333333
4,comedy,Dindeschlecker,M,,,,"
            
Dindeschlecker :

            
(gemütlich)

            
Allons, allons ! 
            
(wirft die Schale in den Papierkorb.)

          
",2,kuehne-bureaukrate,14,1,0.0,0.07142857142857142
5,comedy,Frei,M,,,,"
            
Frei :

            
(nimmt eine weitere Schale und wirft sie an die Zimmerdecke, derart, dass sie zurückfallend
            auf Dindeschleckers Arbeit fällt.)

          
",2,kuehne-bureaukrate,21,2,0.0,0.09523809523809523
6,comedy,Dindeschlecker,M,,,,"
            
Dindeschlecker :

            
(gemütlich)

            
Allons, allons, Herr Frisch, wenn Sie's salwer nit verputze kenne, wurum warfe Sie mir so Dings a!
            
            
(wirft die Schale weg.)

          
",3,kuehne-bureaukrate,28,5,0.021268051543932725,0.17857142857142858
7,comedy,Frisch,M,,,,"
            
Frisch :

            
Was? Ich?

          
",3,kuehne-bureaukrate,3,1,0.0,0.3333333333333333
9,comedy,Frei,M,,,,"
            
Frei :

            
Am And gar ich, hm ?

          
",4,kuehne-bureaukrate,6,1,0.0,0.16666666666666666
10,comedy,Frisch,M,,,,"
            
Frisch :

            
Egal wer ! Ich will minne Rüehj ha! Einer von Euich isch's sicher, wu so Fisik tribt ; wenn's jetz
            nit uffheert, pack i eifach dr eint un verhaui dr ander drmit, drno isch dr Richtig scho drbi, soviel
            weiss i drno wenigschtens.

          
",5,kuehne-bureaukrate,44,6,0.0,0.13636363636363635
11,comedy,Frei,M,,,,"
            
Frei :

            
Dü verstehsch awer o gar kä Spass !

          
",5,kuehne-bureaukrate,8,2,0.0,0.25
12,comedy,Frisch,M,,,,"
            
Frisch :

            
Spass hin, Spass har! Ich bin gwis e dummer Teuifel, awer alles wird eim emol z'güet - halt nei: E
            gueter Teuifel awer alles wird eim z'dumm mit dr Zit : Wenn i schaff, hann i nix drgege, wenn
            Dummheite g'macht ware, awer wenn i Zittung lies, drno mecht i minne Rüehj ha!

          
",6,kuehne-bureaukrate,55,16,0.013169428236663117,0.2909090909090909
13,comedy,Hasepfeffer,M,,,,"
            
Hasepfeffer :

            
(tritt ein)

            
Messieurs, jetz awer gmietlig, dr Alt müess glich kumme, ich mein, ich heer ne scho !

          
",6,kuehne-bureaukrate,20,3,0.0,0.15
14,comedy,Fröhlich,M,,,,"
            
Fröhlich :

            
( im leichten Staubmantel, tritt ein, bleibt jedoch hinter der geöffneten Tür stehen. Im
            Tonfalle Linsespalter's :)

            
Bonjour Messieurs ! Tout le monde est là, personne ne manque ?

          
",7,kuehne-bureaukrate,29,1,0.0,0.034482758620689655
15,comedy,Frisch,M,,,,"
            
Frisch :

            
(wirft schnell die Zeitung in den Papierkorb ; Hasepfeffer kichernd ab.)

          
",7,kuehne-bureaukrate,13,3,0.0,0.23076923076923078
17,comedy,Fröhlich,M,,,,"
            
Fröhlich :

            
(tritt lachend vollends herein)

          
",8,kuehne-bureaukrate,7,2,0.0,0.2857142857142857
18,comedy,alle,M,,,,"
            
Alle :

            
(durcheinander)

            
So ne Hanswurscht ! E so ne Kamel ! Alle Morge d'gliche Fisik im Schadel.

          
",9,kuehne-bureaukrate,18,2,0.0,0.1111111111111111
