drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,avgLexVal,lexRatio,anger_roll_mean,anticipation_roll_mean,arousal_roll_mean,disgust_roll_mean,dominance_roll_mean,fear_roll_mean,joy_roll_mean,sadness_roll_mean,surprise_roll_mean,trust_roll_mean,valence_roll_mean
comedy,Gottfried Nussbicker,M,,,,"
          
Madame Nußbicker :

          
(kommt erregt zur linken Tür heraus, die sie krachend ins Schloß wirft)

          
Nan, het m'r siner Daa des Lewens so ebs erlebt! Do hört sich jo d'Weltg'schicht uff! So e Impertinenz! 
(dreht wütend an einer Tischglocke und ruft)
 Kättel ! 
(zum eintretenden Dienstmädchen)
 Hole Sie sofort miner Mann erin, hole Sie miner Mann!

        
",0,gunther-dr-cousin-refractaire,61,8,0.1855150031283614,0.1311475409836065,,,,,,,,,,,
comedy,Kättel,F,domestic_worker,elementary_professions,lower_class,"
          
Kättel:

          
Zu, Madam!

        
",0,gunther-dr-cousin-refractaire,3,1,0.03,0.3333333333333333,,,,,,,,,,,
comedy,Gottfried Nussbicker,M,,,,"
          
Madame Nußbicker:

          
Ah, comme ça, Madam Kieselhagen, do kennt sie mich letz! Hungerliedersbataglik as er sin! Uff's Ziel fliejt sie zum Tempel nüß un direkt frejt sie jetzt g’schriewe! So e Impertinenz! 
(setzt sich an den Sekretär und schreibt)

        
",0,gunther-dr-cousin-refractaire,42,5,0.0759665927035199,0.119047619047619,,,,,,,,,,,
comedy,Gottfried Nussbicker,M,,,,"
          
Nußbicker :

          
(in einer Epicierblouse)

          
Wasser, marsh! Wo brennt's denn? Dü weisch, ich kann's nit verbutze, wenn ich derangiert wurr. Zweitens isch e Härifässel gschbrunge un erschtens wart e Clientèle uff mich.

        
",0,gunther-dr-cousin-refractaire,35,2,0.0,0.0571428571428571,,,,,,,,,,,
comedy,Gottfried Nussbicker,M,,,,"
          
Madame Nußbicker :

          
(zerknüllt einen Briefbogen)

          
Besser e Härifässel als ich! Do schriebsch m'r sans façon ans Kieselhagens, locataire üs'm zweite Stock, as sie gekündt isch uff's Ziel! Nußbicker: Ans Kieselhagens? Jetz, wo so viel Wohnunge leer stehn? Ich glaab, Dü hesch fliegendi Hitze?! E-n-andersmol widder, Babette! 
(will hinaus)

        
",0,gunther-dr-cousin-refractaire,56,6,0.0466666666666666,0.1071428571428571,0.06762965249970958,0.11830484718440366,0.4707195263345314,0.11868466389123107,0.56225607520757,0.0365478339972374,0.148055,0.01210953743925174,0.014799999999999999,0.20043666666666665,0.5863774275052962
comedy,Gottfried Nussbicker,M,,,,"
          
Madame Nußbicker:

          
Gottfried, witt Dü Dinni Frau tellement beleidige lon?

        
",0,gunther-dr-cousin-refractaire,10,3,0.3747152039393689,0.3,0.10546969266191109,0.16517151385107032,0.4694531768691933,0.16622705058607443,0.5232801179086929,0.05888046213705496,0.11248,0.03747076501110378,0.03667758819096228,0.1919533333333333,0.544683382850527
comedy,Gottfried Nussbicker,M,,,,"
          
Nußbicker :

          
Geh m'r eweck, alle gelte des G'händels mit ejch Wibslitt, ich kenn Dich for deß was de bisch! Dü tätsch in alle locataire uff ’s mol uffküende.

        
",1,gunther-dr-cousin-refractaire,28,2,0.0,0.0714285714285714,0.09946969266191108,0.16517151385107032,0.4673669428952671,0.12242705058607442,0.5285773258173873,0.05888046213705496,0.16718000000000002,0.03747076501110378,0.03667758819096228,0.17764707940458807,0.5556412058251825
comedy,Gottfried Nussbicker,M,,,,"
          
Madame Nußbicker:

          
Ja. un Dir tät ich am allerliebschte z'erscht uffküende! Denn Dü bisch d'r süferscht vun alle zamme. Denk an d'r Cousin Ré fraktaire in Paris!

        
",1,gunther-dr-cousin-refractaire,27,4,0.0075,0.1481481481481481,0.08577637412120712,0.13933769412132924,0.4643881575897978,0.09793725994645236,0.5339286668703283,0.05888046213705496,0.20140000000000002,0.03747076501110378,0.03667758819096228,0.19387707940458804,0.5799576512677731
comedy,Gottfried Nussbicker,M,,,,"
          
Madame Nußbicker :

          
Diß Zuck hett's gebatt, denk dran, denn ich hab meh Ambitione wie Timbresammle un Babbeljude uffnodle!

        
",1,gunther-dr-cousin-refractaire,19,4,0.06225,0.2105263157894736,0.0982263741212071,0.09924484977478423,0.47844820331834514,0.10888725994645236,0.5334686450754965,0.04478046213705496,0.19754999999999998,0.03747076501110378,0.02187758819096228,0.19267707940458806,0.5688378385313181
comedy,Gottfried Nussbicker,M,,,,"
          
Nußbicker:

          
E heilig! heilig! Ich hab nit d'r Zitt! Was isch denn widder los g'sin? 
(trippelt mit den Füßen)

        
",1,gunther-dr-cousin-refractaire,21,4,0.0,0.1904761904761904,0.08889304078787377,0.17541666666666664,0.47370680446097807,0.08675392661311904,0.577945025794966,0.03748046213705496,0.2280350238580935,0.04827076501110378,0.07932758819096228,0.26756041273792136,0.6059148791659921
comedy,Gottfried Nussbicker,M,,,,"
          
Madame Nußbicker :

          
Was los isch g'sinn? Erscht hett sie ’s Dreckkischtel bis am Middaa im Hüßgang stehn lon; no begehrt sie d'r Schlüessel vun d'r Büchkiche; no fangt sie do an, e leids Krach ze schlauwe wäje unserem Bello, b'haupt, er dät iere alle Nacht uff d'Stäj brinzle. D'r Bello, wo ne ’s Kättel noch alle-n-Owe uff d'Gaß füehre mueß — — —

        
",1,gunther-dr-cousin-refractaire,67,9,0.1752384013131229,0.1343283582089552,0.048997680262624584,0.15875,0.47664053239361304,0.03414019775992856,0.6211242545263569,0.03238458377446446,0.26589503446169055,0.03960136611481236,0.07534252939698742,0.2770967746873285,0.6414931952887162
comedy,Gottfried Nussbicker,M,,,,"
          
Madame Nußbicker :

          
Gottfried!!! Nußbicker : Wenn ich gewißt hät aß es so lang dürt, so wärd ich gescht schun kumme! Frau, hesch Dü denn gar kenn Insehns? Drunte wart e Härifässel, e Clientele isch gschprunge.

        
",2,gunther-dr-cousin-refractaire,34,5,0.006,0.1470588235294117,0.050197680262624576,0.21244713773861798,0.48559499428024877,0.04290019775992856,0.6022873299725214,0.0813558893917894,0.21119503446169055,0.05772136611481236,0.0812625293969874,0.2554430286160737,0.6083999982240642
