,drama_type,speaker,sex,job,job_category,social_class,text,short_name
0,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
        
Doktr :

        
(tritt ein, singt)

        
E Doktr isch, wer hett Idée? Zwiewele wie Bum-Bum! E vielgeblöjtes Menschekind; Zwiewele wie Bum-Bum! Ihm kläut'mr alles Leid un Weh Wenn irgend’s Mensche unwohl sinn. In’s Innere kann er zwar nit sähn, Zwiewele wie Bum-Bum! Un bstimme wo die Krankheit sitzt, Zwiewele wie Bum-Bum! Doch ich, ich gläub s’isch zu versteh’n, Mach’ immer, daß d'r Kranke schwitzt. Ja, schwitze isch e prachtvolls Universalmittel bie'n alle Kranke un hilft manchem Verzwiefelte widdr uff d’Bein. Leider gibt’s awr e so viel, wo d'Schwitzkürfür ebs ganz Gräßlichs halte, biem e Kranke un uewwer em Schaffe heißt’s, nur nit schwitze; awr biem Keijle, Esse un Trinke isch’s kenn Blöj, do geht’s. Ja, mit de Patiente hett m'r sini lieb Not, e jeder möcht ander’sch b’han- delt sin. Einer mit Mitleid, dr ander mit Grobheit, jener mit Medezin, zäller mit Wasser oder heißi Um- schläj, widdr anderi mit Iss oder Unterhaltung, un no sin noch do, die welle mit Ruej b’handelt sin, un mir Doktr muen uns immer noch de Lünne von de Kranke richte, des heißt also Geduld han. 
(Es klopft.)
 Es klopft, gewiß e Patient. Entré!

      
",huck-a-gelungener-patient
1,comedy,Patient,M,,,,"
        
Patient :

        
(kläglich grüssend)

        
Guete Morje, Herr Doktr!

      
",huck-a-gelungener-patient
2,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
        
Doktr :

        
(mitleidend)

        
Guete Morje, min Liewer, na sin Ihr krank ?

      
",huck-a-gelungener-patient
3,comedy,Patient,M,,,,"
        
Patient :

        
(nickend)

        
Hm!

      
",huck-a-gelungener-patient
4,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
        
Doktr:

        
So, so, na was fahlt Eujch denn? Patient 
(kläglich)
; D’Gsundheit, Herr Doktr!

      
",huck-a-gelungener-patient
5,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
        
Doktr:

        
Ja, ja, des glaüb ich schon, awr s’allererscht, was fehlt Eujch, wo han’r weh?

      
",huck-a-gelungener-patient
6,comedy,Patient,M,,,,"
        
Patient :

        
(nickend)

        
Hm!

      
",huck-a-gelungener-patient
7,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
        
Doktr:

        
Un wo un was, wenn ich fröje derf ?

      
",huck-a-gelungener-patient
8,comedy,Patient,M,,,,"
        
Patient :

        
(zeigt auf den Magen)

        
Do!

      
",huck-a-gelungener-patient
9,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
        
Doktr:

        
Aha, am Mäuje! Un was isch mit’m Mäuje, was fehlt’m denn?

      
",huck-a-gelungener-patient
10,comedy,Patient,M,,,,"
        
Patient :

        
(ärgerlich)

        
Na, wenn Sie’s nit wisse, ich kann’s doch nit wisse, waye dem komm ich doher, um zu froje, was im Mäuje fehlt!

      
",huck-a-gelungener-patient
11,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
        
Doktr :

        
(für sich)

        
Dummkopf! 
(Zum Patient)
: Na ja, ich mein, was han Sie fuer Beobachtunge gemacht, wo sitze die Schmerze?

      
",huck-a-gelungener-patient
12,comedy,Patient,M,,,,"
        
Patient :

        
(zeigt auf eine Stelle des Magens)

        
Na, sehn’se, Herr Doktr, wenn ich do drutf druck, tuet’s weh.

      
",huck-a-gelungener-patient
